Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0216887,2021/06/01,2021/06/30,,,,,,,0.0000,2334.4000,0.0000,0,0,0,2334.40
T0216887,2021/06/01,2021/06/30,"Duguid, Terry",Member,Secondary Residence,2021/06/01,Ottawa,Ottawa,,,,,,,
T0216888,2021/07/01,2021/07/31,,,,,,,0.0000,2334.4000,0.0000,0,0,0,2334.40
T0216888,2021/07/01,2021/07/31,"Duguid, Terry",Member,Secondary Residence,2021/07/01,Ottawa,Ottawa,,,,,,,
T0216889,2021/08/01,2021/08/31,,,,,,,0.0000,2334.4000,0.0000,0,0,0,2334.40
T0216889,2021/08/01,2021/08/31,"Duguid, Terry",Member,Secondary Residence,2021/08/01,Ottawa,Ottawa,,,,,,,
T0217728,2021/09/22,2021/09/22,,,,,,,636.9000,0.0000,0.0000,0.5000,0,0,636.90
T0217728,2021/09/22,2021/09/22,"McKone, Colin",Employee,To travel to/from constituency and Ottawa,2021/09/22,Winnipeg,Ottawa,,,,,,,
T0219109,2021/10/01,2021/10/31,,,,,,,0.0000,2334.4000,0.0000,0,0,0,2334.40
T0219109,2021/10/01,2021/10/31,"Duguid, Terry",Member,Secondary Residence,2021/10/01,Ottawa,Ottawa,,,,,,,
T0219039,2021/11/08,2021/11/08,,,,,,,884.7200,0.0000,0.0000,0.5000,0,0,884.72
T0219039,2021/11/08,2021/11/08,,Designated Traveller,To travel to/from constituency and Ottawa,2021/11/08,Winnipeg,Ottawa,,,,,,,
T0219039,2021/11/08,2021/11/08,,Designated Traveller,To travel to/from constituency and Ottawa,2021/11/08,Winnipeg,Ottawa,,,,,,,
