Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,213.28
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,16.79
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,0.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,4.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,162.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/10/01,147.32
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,16.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,162.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,6.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/11/01,149.29
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,16.79
Ryan Kim Inc,Office Rental and Related Fees,2020/11/01,2800.00
Canada Post – Postes Canada,Courier Services,2020/11/09,5.43
Canada Post – Postes Canada,Courier Services,2020/11/09,8.42
Canada Post – Postes Canada,Courier Services,2020/11/09,8.42
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,7.90
House of Commons – Chambre des communes,Language Training,2020/11/18,207.64
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/12/01,146.57
Ryan Kim Inc,Office Rental and Related Fees,2020/12/01,2800.00
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,6969.17
Canada Post – Postes Canada,Courier Services,2020/12/14,12.90
Ryan Kim Inc,Office Rental and Related Fees,2021/01/01,2800.00
