Supplier,Description,Date,Total
Facebook,Advertising,2020/04/14,119.82
Facebook,Advertising,2020/04/21,42.40
Facebook,Advertising,2020/04/30,26.94
Facebook,Advertising,2020/05/31,129.18
Facebook,Advertising,2020/06/30,188.53
Facebook,Advertising,2020/07/31,128.48
Bell Aliant,Cable and Internet Fees,2020/08/31,155.95
Facebook,Advertising,2020/08/31,90.13
Brunswick News,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/01,22.16
Canada Springs,Spring Water,2020/09/01,42.04
Dunne,Advertising,2020/09/01,250.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,21.25
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/07,25.99
Highland Cellular,Voice Communication Equipment,2020/09/10,129.96
SJHDC,Advertising,2020/09/10,250.00
Crescent Valley Resource Center,Advertising,2020/09/11,166.00
Rogers,Cable and Internet Fees,2020/09/12,79.99
Creative Squirrel,Advertising,2020/09/15,55.00
Signs Plus,Signage,2020/09/16,125.00
Brunswick News,Advertising,2020/09/19,90.00
Facebook,Advertising,2020/09/22,97.22
Apple Store,Voice Communication Equipment,2020/09/23,1513.40
Brunswick News,Advertising,2020/09/26,90.00
A Share Thing Connectivity Inc,Subject Matter Expert,2020/09/29,2000.00
Barbara Thibault,Janitorial Services and Maintenance,2020/09/30,250.00
Bell Aliant,Cable and Internet Fees,2020/09/30,155.95
Grand & Toy,Cleaning Products,2020/09/30,91.48
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/09/30,85.72
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,0.13
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,186.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,363.43
Brunswick News,"Printed Matter, Books, Newspapers and Subscriptions",2020/10/01,22.16
Canada Springs,Spring Water,2020/10/01,42.11
Dollar Store,"Office Supplies, Stationery and Accessories",2020/10/01,7.45
Dunne,Advertising,2020/10/01,250.00
Dunne,Advertising,2020/10/01,477.53
Dunne,Professional Communication Services,2020/10/01,227.53
"Early, Jessica",Office Assistant,2020/10/01,2000.00
Hardman Group,"Repair of Heating, Air Conditioning and Refrigeration Equipment",2020/10/01,505.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/10/01,147.32
Party City,"Office Supplies, Stationery and Accessories",2020/10/01,159.31
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,21.25
Brunswick News,Advertising,2020/10/03,90.00
Make-A-Wish Canada,Advertising,2020/10/03,213.25
Facebook,Advertising,2020/10/06,53.91
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/10/07,25.99
Rogers,Cable and Internet Fees,2020/10/12,79.99
"ANDERSON, MARK",Writer,2020/10/13,6000.00
Marianne Beckwith,Professional Communication Services,2020/10/14,150.00
Square Space,Licence Renewal,2020/10/15,291.29
Atlantic Signs,Constituency Office Reconfigurations and Fixtures (COVID19),2020/10/20,1550.00
SJJHM,Advertising,2020/10/22,250.00
NWH Modelling,Advertising,2020/10/25,100.00
Royal Canadian Legion,Consumable Items for Constituency Offices (COVID19),2020/10/27,34.50
Grand & Toy,Other Consumable Supplies From Stores,2020/10/31,75.62
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,33.10
Grand & Toy,Bulk Paper Purchases,2020/10/31,123.22
Grand & Toy,Cleaning Products,2020/10/31,128.55
Konica Minolta,Photocopier Rental and Related Costs,2020/10/31,244.35
"Town of Rothesay ",Advertising,2020/10/31,400.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,174.12
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,186.12
Brunswick News,"Printed Matter, Books, Newspapers and Subscriptions",2020/11/01,22.16
Dunne,Advertising,2020/11/01,250.00
HARDMAN GROUP LIMITED (THE),Office Rental and Related Fees,2020/11/01,2016.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/11/01,149.29
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,16.79
Best Buy,Voice Communication Equipment,2020/11/02,19.99
Reid Assoc,Advertising,2020/11/03,100.00
"Ryan, Maghnus Regan",Office Assistant,2020/11/04,600.00
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/11/07,25.99
Canada Post – Postes Canada,Courier Services,2020/11/09,14.41
Canada Post – Postes Canada,Courier Services,2020/11/09,16.09
Canada Post – Postes Canada,Courier Services,2020/11/09,14.41
Canada Post – Postes Canada,Courier Services,2020/11/09,11.45
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,11.09
East Coast Boxing,Advertising,2020/11/10,800.00
Lawtons,"Office Supplies, Stationery and Accessories",2020/11/12,6.49
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/11/30,32.92
Grand & Toy,"Cleaning products ",2020/11/30,119.24
Grand & Toy,Cleaning products,2020/11/30,152.74
Grand & Toy,Other Consumable Supplies From Stores,2020/11/30,62.65
"Early, Jessica",Office Assistant,2020/12/01,400.00
HARDMAN GROUP LIMITED (THE),Office Rental and Related Fees,2020/12/01,2016.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/12/01,146.58
"ANDERSON, MARK",Writer,2020/12/02,1000.00
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,112.00
Canada Post – Postes Canada,Courier Services,2020/12/14,18.57
Canada Post – Postes Canada,Courier Services,2020/12/14,78.78
Canada Post – Postes Canada,Courier Services,2020/12/14,11.39
"Ryan, Maghnus Regan",Office Assistant,2020/12/23,600.00
HARDMAN GROUP LIMITED (THE),Office Rental and Related Fees,2021/01/01,2016.67
