Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,211.49
REGNUM COMMUNICATIONS INC.,Communications Officer,2021/04/30,4000.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2021/08/15,1800.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.01
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.87
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.52
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,160.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/12/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,10.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,16.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.50
Bell Canada,Constituency Office Internet,2021/12/10,120.00
Star Metroland Media,Advertising,2021/12/12,1199.00
Choice Communication (Canada) Ltd,Advertising,2021/12/17,82.14
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2021/12/19,250.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/24,444.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/12/24,86.23
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/12/24,52.49
Star Metroland Media,Advertising,2021/12/26,1314.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/30,371.05
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,209.45
Star Metroland Media,Advertising,2021/12/31,755.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,0.73
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,141.67
Bell Canada,Constituency Office Cable,2022/01/01,96.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,180.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2022/01/01,20.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.99
REGNUM COMMUNICATIONS INC.,Communications Officer,2022/01/01,4000.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,16.79
"Magicworld Cleaning Inc. ",Janitorial Services and Maintenance,2022/01/02,250.00
"Palladium Security Services ",Protection and Alarm Monitoring (Member's Office Budget),2022/01/02,26.00
Staples Canada,Computer Equipment,2022/01/03,101.99
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/01/06,29.99
Staples Canada,Computer Equipment,2022/01/07,224.98
Staples Canada,"Office Supplies, Stationery and Accessories",2022/01/07,42.98
Star Metroland Media,Advertising,2022/01/09,699.00
Bell Canada,Constituency Office Internet,2022/01/10,120.00
Zoom Video Communications Inc.,Computer Software and Licences,2022/01/11,20.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/01/12,122.00
Canada Post – Postes Canada,Courier Services,2022/01/12,10.99
Canada Post – Postes Canada,Courier Services,2022/01/12,10.61
ACUMEN INSURANCE GROUP INC,Constituency Office Insurance,2022/01/13,111.00
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2022/01/16,250.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.36
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.04
Staples Canada,"Office Supplies, Stationery and Accessories",2022/01/20,46.32
Staples Canada,"Office Supplies, Stationery and Accessories",2022/01/21,20.99
Staples Canada,Computer Equipment,2022/01/24,49.99
"Staples Canada ","Office Supplies, Stationery and Accessories",2022/01/24,37.99
ACUMEN INSURANCE GROUP INC,Constituency Office Insurance,2022/01/28,111.00
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2022/01/30,250.00
"Bell Canada ",Constituency Office Cable,2022/02/01,45.90
"Bell Canada ",Constituency Office Internet,2022/02/01,51.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,160.00
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2022/02/01,2628.17
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,16.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.68
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.03
"Palladium Security Systems ",Protection and Alarm Monitoring (Member's Office Budget),2022/02/02,26.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2022/02/02,4000.00
Canada Post – Postes Canada,Courier Services,2022/02/08,8.65
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
Bell Canada,Constituency Office Internet,2022/02/10,120.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/02/11,20.00
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2022/02/13,250.00
CYO Children's Fundraiser,Advertising,2022/02/22,300.00
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/02/25,256.00
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2022/02/27,250.00
ACUMEN INSURANCE GROUP INC,Constituency Office Insurance,2022/02/28,111.00
Bell Canada,Constituency Office Cable,2022/03/01,45.90
Bell Canada,Constituency Office Internet,2022/03/01,51.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,160.00
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2022/03/01,2628.17
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,16.79
Canada Post – Postes Canada,Courier Services,2022/03/02,8.87
"Palladium Security Systems ",Protection and Alarm Monitoring (Member's Office Budget),2022/03/02,26.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/03/03,137.66
REGNUM COMMUNICATIONS INC.,Communications Officer,2022/03/06,4000.00
Bell Canada,Constituency Office Internet,2022/03/10,120.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/03/11,20.00
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2022/03/13,250.00
Best Buy Canada,Appliances,2022/03/16,89.99
Canada Post – Postes Canada,Courier Services,2022/03/16,10.08
Canada Post – Postes Canada,Courier Services,2022/03/16,7.45
Staples Canada,"Office Supplies, Stationery and Accessories",2022/03/16,66.49
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/03/22,11.00
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2022/03/27,250.00
