Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,208.31
Glacier Media Group/LMP Publication,Advertising,2021/06/30,-45.45
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.01
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.87
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.52
Parliament of Canada,Gifts given as a matter of protocol,2021/11/03,150.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/12/01,45.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,8.60
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,126.22
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,259.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
London Drugs,"Office Supplies, Stationery and Accessories",2021/12/03,26.74
Choice Communications,Advertising,2021/12/13,245.99
Mailchimp,Professional Communication Services,2021/12/16,256.49
Choice Communication,Advertising,2021/12/17,73.93
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/12/20,86.23
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/20,221.05
First Nations Drum,Advertising,2021/12/20,125.00
Shaw Cablesystems,Constituency Office Cable,2021/12/20,69.02
Shaw Cablesystems,Constituency Office Internet,2021/12/20,148.60
Glacier Media Group - LMP,Advertising,2021/12/28,233.38
Glacier Media Group/LMP Publication,Advertising,2021/12/28,233.38
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,212.62
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,35.80
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,9.49
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,123.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,8.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.99
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,221.50
Superior Dollar Store,Gifts given as a matter of protocol,2022/01/02,12.84
Ergo DG - Camilla Coates,Professional Communication Services,2022/01/04,1020.00
London Drugs,"Office Supplies, Stationery and Accessories",2022/01/05,11.76
Team Sales Ltd.,Gifts given as a matter of protocol,2022/01/06,175.87
Choices Markets,"Office Supplies, Stationery and Accessories",2022/01/08,40.65
Choices Markets,"Office Supplies, Stationery and Accessories",2022/01/08,40.65
Canada Post – Postes Canada,Courier Services,2022/01/12,23.63
Canada Post – Postes Canada,Courier Services,2022/01/12,23.81
House of Commons / Chambre des communes,External Printing Costs,2022/01/12,690.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/01/13,15.28
CBP Marketing,Promotional Items,2022/01/17,310.30
London Drugs,"Office Supplies, Stationery and Accessories",2022/01/17,42.79
IGA,Cleaning Products,2022/01/19,7.48
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.36
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.04
Shaw Cablesystems,Constituency Office Cable,2022/01/20,69.02
Shaw Cablesystems,Constituency Office Internet,2022/01/20,148.60
The UPS Store,"Postage, Parcel Post and Courier Services",2022/01/22,76.27
Memory Express,Computer Equipment,2022/01/26,551.14
Staples,"Office Supplies, Stationery and Accessories",2022/01/27,39.59
BC Liquor Stores,Gifts given as a matter of protocol,2022/01/29,24.19
Glacier Media Group,Advertising,2022/01/31,120.04
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,21.96
Grand & Toy,Bulk Paper Purchases,2022/01/31,117.49
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,123.19
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,11.20
Burrard Pacific Realty & Management Inc.,Office Rental and Related Fees,2022/02/01,3442.80
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,191.25
"ADT Security Services Canada, Inc.",Protection and Alarm Monitoring (Member's Office Budget),2022/02/02,139.23
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.03
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.68
Stericycle,Shredding,2022/02/03,106.03
Choice Communications,Advertising,2022/02/04,239.20
ergo DG,Professional Communication Services,2022/02/05,100.00
Canada Post – Postes Canada,Courier Services,2022/02/08,19.28
Canada Post – Postes Canada,Courier Services,2022/02/08,12.01
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
EffyDesk,Office Furniture and Fixtures,2022/02/10,929.30
InsureBC(Arbutus)Insurance,Constituency Office Insurance,2022/02/16,2034.00
Mailchimp,Professional Communication Services,2022/02/16,281.52
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/20,572.00
Shaw Cablesystems,Constituency Office Internet,2022/02/20,217.62
London Drugs,"Office Supplies, Stationery and Accessories",2022/02/22,86.61
Grand & Toy,Bulk Paper Purchases,2022/02/28,121.55
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/02/28,13.74
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/02/28,93.74
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,3.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,122.62
Burrard Pacific Realty & Management Inc.,Office Rental and Related Fees,2022/03/01,3442.80
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,185.50
Canada Post – Postes Canada,Courier Services,2022/03/02,14.33
