Supplier,Description,Date,Total
Indo-Canadian Voice Communications Ltd.,Advertising,2020/04/17,610.00
Canada Post,"Postage, Parcel Post and Courier Services",2021/06/10,23.49
41019363,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2021/07/03,100.00
41019363,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2021/07/03,100.00
Staples,External Printing Costs,2021/07/05,17.25
Best Buy,Computer Equipment,2021/07/07,139.46
Best Buy,Computer Equipment,2021/07/07,44.13
Best Buy,Computer Equipment,2021/07/07,16.04
LMP Publication Limited Partnership,Advertising,2021/07/27,225.00
Walmart,Computer Equipment,2021/07/29,107.35
London Drugs,Cleaning Products,2021/10/18,79.54
London Drugs,"Office Supplies, Stationery and Accessories",2021/10/28,47.55
Canada Post,"Postage, Parcel Post and Courier Services",2021/10/29,15.43
Indo-Canadian Voice Communications Ltd.,Advertising,2021/10/30,237.50
LMP Publication Limited Partnership,Advertising,2021/10/31,1845.00
JEWISH INDEPENDENT,Advertising,2021/11/24,214.20
Amazon.com.ca,Appliances,2021/11/27,87.68
BC Elite Services Ltd,Janitorial Services and Maintenance,2021/11/29,335.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,101.18
Rogers Wireless – Rogers sans-fil,Voice and data roaming fees for mobile devices,2021/12/01,132.36
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,252.79
Best Buy Canada,Computer Equipment,2021/12/24,219.99
Best Buy Canada,Computer Equipment,2021/12/24,44.99
BC HYDRO,Public Utilities,2021/12/28,111.44
LMP Publication Limited Partnership,Advertising,2021/12/31,798.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,0.42
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,31.71
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,100.62
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,93.79
PUNJAB GUARDIAN INC.THE,Advertising,2022/01/05,500.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/01/11,335.88
House of Commons / Chambre des communes,External Printing Costs,2022/01/12,248.85
Dualan Print & Design Inc.,Promotional Items,2022/01/19,1911.01
Eduardo Servin,Protection and Alarm Monitoring (Member's Office Budget),2022/01/19,130.00
BC Elite Services Ltd,Janitorial Services and Maintenance,2022/01/20,335.00
THOI BAO VANCOUVER PUBLISHING INC.,Advertising,2022/01/21,350.00
London Drugs,Cleaning Products,2022/01/25,11.69
BC HYDRO,Public Utilities,2022/01/26,127.94
INTER PRINT LTD.,Promotional Items,2022/01/26,509.77
Henry's Canada,Computer Equipment,2022/01/28,149.99
Dollarama,Office Decor,2022/01/31,4.28
LMP Publication Limited Partnership,Advertising,2022/01/31,224.91
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2022/01/31,90.00
SING TAO NEWSPAPERS(CANADA 1988) LIMITED,Advertising,2022/01/31,134.40
"Walmart ",Office Decor,2022/01/31,99.77
5000 KINGSWAY LTD.,Office Rental and Related Fees,2022/02/01,3750.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,101.18
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,68.79
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2022/02/04,928.77
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/02/04,86.23
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/02/11,183.00
London Drugs,"Office Supplies, Stationery and Accessories",2022/02/11,12.39
BC Elite Services Ltd,Janitorial Services and Maintenance,2022/02/17,335.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/02/17,21.84
Eduardo Servin,Protection and Alarm Monitoring (Member's Office Budget),2022/02/17,25.00
Best Buy,Computer Equipment,2022/02/18,138.02
Best Buy,"Office Supplies, Stationery and Accessories",2022/02/18,32.09
Best Buy,Computer Equipment,2022/02/18,138.02
BC HYDRO,Public Utilities,2022/02/25,121.02
LMP Publication Limited Partnership,Advertising,2022/02/28,179.00
"Rise Media Group Ltd, The",Advertising,2022/02/28,160.00
SING TAO NEWSPAPERS(CANADA 1988) LIMITED,Advertising,2022/02/28,444.11
5000 KINGSWAY LTD.,Office Rental and Related Fees,2022/03/01,3750.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,132.91
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,610.36
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,16.79
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,77.00
London Drugs,Cleaning Products,2022/03/07,33.29
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/03/11,351.58
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/03/16,82.47
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2022/03/16,366.81
Canada Post – Postes Canada,Courier Services,2022/03/16,10.94
