Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,416.62
Momentum Design + Print Inc.,Professional Communication Services,2021/08/07,75.00
515463 NB Inc.,Office Rental and Related Fees,2021/12/01,1265.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,110.56
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,191.94
Bell Aliant,Constituency Office Internet,2021/12/03,95.20
The Greenhouse Window,Gifts given as a matter of protocol,2021/12/07,78.95
Staples Canada,"Office Supplies, Stationery and Accessories",2021/12/10,52.93
Winners,Gifts given as a matter of protocol,2021/12/10,29.99
Superstore,"Office Supplies, Stationery and Accessories",2021/12/11,4.69
Walmart,Cleaning Products,2021/12/11,3.76
Tribute Store,Gifts given as a matter of protocol,2021/12/13,99.90
Canada Post,"Postage, Parcel Post and Courier Services",2021/12/20,103.68
Jani-Move,Office Relocation,2021/12/22,325.00
BRUNSWICK NEWS INC.,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/25,78.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,138.50
Grand & Toy,Cleaning Products,2021/12/31,9.34
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,418.90
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,244.32
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,5.05
515463 NB Inc.,Office Rental and Related Fees,2022/01/01,1265.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,191.94
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2022/01/01,70.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,61.80
Powers Jewellery,Office Rental and Related Fees,2022/01/01,958.00
Bell Aliant,Constituency Office Internet,2022/01/03,93.48
Rogers,Constituency Office Internet,2022/01/09,139.99
Independent Grocer,Spring Water,2022/01/14,14.08
River Valley Sun,Advertising,2022/01/17,200.00
Sarchfield Electric Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2022/01/19,263.88
Sarchfield Electric Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2022/01/26,170.00
515463 NB Inc.,Office Rental and Related Fees,2022/02/01,1265.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,191.94
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,62.00
Powers Jewellery,	Office Rental and Related Fees,2022/02/01,958.00
Sarchfield Electric Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2022/02/02,263.88
Bell Aliant,Constituency Office Internet,2022/02/03,93.43
The Greenhouse Window,Gifts given as a matter of protocol,2022/02/03,83.95
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-6.36
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-6.36
Rogers,Constituency Office Internet,2022/02/09,70.26
Thomas The Florist Ltd.,Gifts given as a matter of protocol,2022/02/15,100.00
River Valley Sun,Advertising,2022/02/23,200.00
515463 NB Inc.,Office Rental and Related Fees,2022/03/01,1265.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,191.94
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2022/03/01,25.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,63.00
Powers Jewellery,Office Rental and Related Fees,2022/03/01,958.00
Dooryard Property Management Inc.,Storage and Warehousing,2022/03/02,113.04
Bell Aliant,Constituency Office Internet,2022/03/03,89.95
Rogers,Constituency Office Internet,2022/03/09,89.99
River Valley Sun,Advertising,2022/03/14,200.00
Canada Post – Postes Canada,Courier Services,2022/03/16,58.64
Canada Post – Postes Canada,Courier Services,2022/03/29,19.44
Walmart,Cleaning Products,2022/03/30,12.47
Canada Post – Postes Canada,Courier Services,2022/03/31,49.50
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/03/31,104.80
House of Commons / Chambre des communes,Special Purchases of Consumable Supplies,2022/03/31,30.30
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,22.88
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,36.30
