Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,634.47
Joseph Andre,Advertising,2021/09/24,150.00
Joseph Andre,Advertising,2021/10/04,250.00
"Revue Nez Rouge, La",Advertising,2021/10/04,135.00
JOURNAL DE ST-MICHEL,Advertising,2021/10/06,300.00
JOURNAL DE ST-MICHEL,Advertising,2021/10/06,700.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/10/07,880.00
Métro Média,Advertising,2021/10/09,252.00
Videotron,Constituency Office Internet,2021/10/15,186.78
Métro Média,Advertising,2021/10/16,1100.00
La Tribune Canadienne Grecque,Advertising,2021/10/21,64.00
Services d'Affaires Sud Asiatiques Sawid,Advertising,2021/10/22,33.75
HIMALAYA SENIORS OF QUEBEC,Advertising,2021/10/26,300.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/10/29,312.00
Compagnie Théatre Créole/Konpayi Teyat Kreyòl,Advertising,2021/11/01,350.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/11/05,380.00
Radio Humsafar,Advertising,2021/11/08,45.00
Conseil du sport de Montréal,Advertising,2021/11/10,300.00
JOURNAL DE ST-MICHEL,Advertising,2021/11/10,437.50
Videotron,Constituency Office Internet,2021/11/12,186.78
Voice of Community Publisher,Advertising,2021/11/17,75.00
English Montreal School Board – Commission Scolaire English-Montréal,Advertising,2021/11/18,121.42
Métro Média,Advertising,2021/11/20,252.00
Guide des Tunisiens au Canada,Advertising,2021/11/24,54.54
Zensa Media International,Advertising,2021/11/25,250.00
Clinique Juridique de Saint-Michel,Advertising,2021/11/29,500.00
Escadron 96 Alouettes,Advertising,2021/11/30,200.00
"SUBURBAN, THE",Advertising,2021/11/30,100.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,129.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,82.40
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,29.75
GROUPE HOM,Advertising,2021/12/02,172.75
Groupe Gay Globe,Advertising,2021/12/10,323.75
Videotron,Constituency Office Internet,2021/12/10,186.78
VOIR DIRE,Advertising,2021/12/10,360.00
Groupe des Bénévoles 1ère et 2ième avenue,Advertising,2021/12/12,200.00
Il Cittadino Canadese,Advertising,2021/12/14,60.00
"Maison des Grands-Parents de Villeray, La",Advertising,2021/12/14,500.00
The North American Filipino Star,Advertising,2021/12/15,62.50
Cuisine et vie collectives Saint-Roch,Advertising,2021/12/16,500.00
Montreal Community Contact,Advertising,2021/12/17,75.00
Montreal Community Contact,Advertising,2021/12/17,75.00
Métro Média,Advertising,2021/12/18,62.50
Métro Média,Advertising,2021/12/18,252.00
Le Guide S.E.N.C.,Advertising,2021/12/20,125.00
Les Distributions Jacques Asseline,Spring Water,2021/12/20,31.80
JOURNAL DE ST-MICHEL,Advertising,2021/12/21,437.50
Journal El Chasqui Latino,Advertising,2021/12/22,30.00
La Tribune Canadienne Grecque,Advertising,2021/12/22,35.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/12/22,78.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/12/22,380.00
ZigZag Roman-Canadian Inc,Advertising,2021/12/22,18.75
Nawai Pakistan,Advertising,2021/12/23,68.00
"SUBURBAN, THE",Advertising,2021/12/23,100.00
The Jang Montreal,Advertising,2021/12/24,50.00
Softchoice,Client Software Related to Distributed Computing Environment (DCE),2021/12/28,133.92
Softchoice,Licencing/Maintenance for Client Software Related to Distributed Computing Environment (DCE),2021/12/28,20.10
A Voz de Portugal,Advertising,2021/12/30,40.00
Grand & Toy,Digital Communication Equipment,2021/12/31,19.66
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,54.84
Le refuge des Âmes,Advertising,2021/12/31,500.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,637.88
