Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,208.31
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,3.18
KITCHENER CITIZEN -EAST EDITION,Advertising,2021/11/04,800.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/11/09,119.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/11/09,52.49
UHaul,Moving Supplies,2021/11/15,109.00
"Klassen, Dave",Photography and Video Services,2021/11/25,262.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,20.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,220.27
Rogers Wireless – Rogers sans-fil,Voice and data roaming fees for mobile devices,2021/12/01,1322.60
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,223.00
KITCHENER CITIZEN -EAST EDITION,Advertising,2021/12/02,510.00
Best Buy,Computer Equipment,2021/12/08,20.29
MAXIMIZER SERVICES INC,Computer Software and Licences,2021/12/15,1404.00
MAXIMIZER SERVICES INC,Professional Development and Training for Members' Employees,2021/12/15,1890.00
Perimeter Development Corporation,Constituency Office Rental and Related Fees,2021/12/21,4368.77
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,209.45
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,3.18
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,0.52
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,5.56
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,16.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,128.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,57.00
"Packet-Tel Corp. o/a ""Packetworks""",Constituency Office Internet,2022/01/02,250.00
"Packet-Tel Corp. o/a ""Packetworks""",Constituency Office Internet,2022/01/02,249.00
Calendly LLC,Computer Software and Licences,2022/01/04,122.49
Co-operators - Daniel Felicetti and Associates,Constituency Office Insurance,2022/01/11,820.00
Kay Law Professional Corporation,Legal Services for Office Leases,2022/01/11,1450.00
Calendly LLC,Computer Software and Licences,2022/01/12,59.93
Perimeter Development Corporation,Constituency Office Rental and Related Fees,2022/01/12,120.00
KITCHENER CITIZEN -EAST EDITION,Advertising,2022/01/13,510.00
Zoom Video Communications Inc.,Computer Software and Licences,2022/01/18,200.00
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2022/01/24,17.24
Canada Post,"Postage, Parcel Post and Courier Services",2022/01/25,271.75
Shopper+ Inc.,Office Furniture and Fixtures,2022/01/26,624.95
MAXIMIZER SERVICES INC,Computer Software and Licences,2022/01/28,411.43
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,16.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,128.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,73.00
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2022/02/01,38.19
"Packet-Tel Corp. o/a ""Packetworks""",Constituency Office Internet,2022/02/02,249.00
Perimeter Development Corporation,Constituency Office Rental and Related Fees,2022/02/08,179.65
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-3.18
Loomly Inc.,Computer Software and Licences,2022/02/09,396.12
KITCHENER CITIZEN -EAST EDITION,Advertising,2022/02/10,510.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2022/02/16,505.00
Ron's Lock and Safe,"Office Supplies, Stationery and Accessories",2022/02/17,70.00
"Thomas, Neal",Professional Communication Services,2022/02/25,1722.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,128.00
Perimeter Development Corporation,Office Rental and Related Fees,2022/03/01,4368.77
Perimeter Development Corporation,Constituency Office Rental and Related Fees,2022/03/01,179.65
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,77.00
Costco Kitchener #512,"Office Supplies, Stationery and Accessories",2022/03/02,109.94
"Packet-Tel Corp. o/a ""Packetworks""",Constituency Office Internet,2022/03/02,249.00
Branch Canada,Office Furniture and Fixtures,2022/03/08,558.00
Branch Canada,Office Furniture and Fixtures,2022/03/08,758.00
Shopper+ Inc.,Office Furniture and Fixtures,2022/03/08,199.99
Shopper+ Inc.,Office Equipment,2022/03/08,94.97
Canada Post,"Postage, Parcel Post and Courier Services",2022/03/10,16.01
KITCHENER CITIZEN -EAST EDITION,Advertising,2022/03/10,510.00
IKEA Canada,Office Furniture and Fixtures,2022/03/14,299.00
IKEA Canada,Office Furniture and Fixtures,2022/03/14,850.00
IKEA Canada,"Postage, Parcel Post and Courier Services",2022/03/14,59.00
IKEA Canada,Office Furniture and Fixtures,2022/03/14,57.98
IKEA Canada,Office Furniture and Fixtures,2022/03/14,179.00
IKEA Canada,Office Furniture and Fixtures,2022/03/14,89.99
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/03/15,107.91
Staples,"Office Supplies, Stationery and Accessories",2022/03/15,14.78
Amazon Canada,"Office Supplies, Stationery and Accessories",2022/03/23,13.99
Amazon Canada,"Office Supplies, Stationery and Accessories",2022/03/23,19.49
