Supplier,Description,Date,Total
West Rouge Community Association,Advertising,2021/07/14,220.00
A&H Printing Inc.,External Printing Costs,2021/07/22,414.00
Choice Communication (Canada) Ltd.,Advertising,2021/08/17,37.06
Star Metroland Media,Advertising,2021/09/30,160.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.53
Highland Creek Community Association,Advertising,2021/11/24,100.00
"Chandrakumar, Supendra",Photography and Video Services,2021/11/30,1200.00
Shinol Inc.,Janitorial Services and Maintenance,2021/11/30,370.00
Star Metroland Media,Advertising,2021/11/30,160.00
CCRA Advertising,Advertising,2021/12/01,125.00
RECOPIERS,Repair of Office Equipment,2021/12/01,300.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,170.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/12/02,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.51
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.03
Star Metroland Media,Advertising,2021/12/05,160.00
Rhodes & Williams Limited,Constituency Office Insurance,2021/12/09,1506.60
Bell Canada,Constituency Office Internet,2021/12/10,120.00
Star Metroland Media,Advertising,2021/12/12,160.00
Chef's Depot,"Office Supplies, Stationery and Accessories",2021/12/17,67.91
Michaels,"Framing, Outside Supplier",2021/12/19,171.40
Star Metroland Media,Advertising,2021/12/19,160.00
The Home Depot Canada,"Safety Supplies (fire extinguishers, first aid kits)",2021/12/21,79.72
Best Buy,"Video Communication, Broadcasting Equipment and Televisions",2021/12/26,429.99
Star Metroland Media,Advertising,2021/12/26,160.00
Staples Canada,"Office Supplies, Stationery and Accessories",2021/12/28,29.98
"Chandrakumar, Supendra",Photography and Video Services,2021/12/31,1650.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,187.29
Star Metroland Media,Advertising,2021/12/31,160.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,0.16
CCRA Advertising,Advertising,2022/01/01,125.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.98
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,146.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/01/02,129.87
Shinol Inc.,Janitorial Services and Maintenance,2022/01/03,370.00
CCRA Advertising,Advertising,2022/01/04,125.00
Star Metroland Media,Advertising,2022/01/09,163.00
Bell Canada,Constituency Office Internet,2022/01/10,120.00
Canada Post – Postes Canada,Courier Services,2022/01/12,10.55
Canada Post – Postes Canada,Courier Services,2022/01/12,10.75
House of Commons / Chambre des communes,Householders – Paper Recovery,2022/01/12,21.83
Star Metroland Media,Advertising,2022/01/16,163.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/01/19,130.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.37
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.03
People Power Press,"Office Supplies, Stationery and Accessories",2022/01/22,739.87
Star Metroland Media,Advertising,2022/01/23,163.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/01/24,89.97
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,35.77
Grand & Toy,Bulk Paper Purchases,2022/01/31,10.38
Sangarasigamany Bhahirathan,Translation Services,2022/01/31,50.00
Shinol Inc.,Janitorial Services and Maintenance,2022/01/31,370.00
Star Metroland Media,Advertising,2022/01/31,163.00
2106964 ONTARIO INC,Office Rental and Related Fees,2022/02/01,4100.00
"Chandrakumar, Supendra",Photography and Video Services,2022/02/01,3120.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,148.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.02
Ahenam Creative,Photography and Video Services,2022/02/03,2500.00
Star Metroland Media,Advertising,2022/02/06,163.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/02/08,-122.00
Canada Post – Postes Canada,Courier Services,2022/02/08,8.42
Canada Post – Postes Canada,Courier Services,2022/02/08,9.02
Bell Canada,Constituency Office Internet,2022/02/10,120.00
Star Metroland Media,Advertising,2022/02/13,163.00
Highland Creek Community Association,Advertising,2022/02/14,100.00
Zoom Video Communications Inc,Image/Video Communications Services,2022/02/18,106.00
Star Metroland Media,Advertising,2022/02/20,163.00
Royal Canadian Mint,Gifts given as a matter of protocol,2022/02/23,107.95
Amazon Canada,Office Furniture and Fixtures,2022/02/25,104.99
Amazon Canada,Voice Communication Equipment,2022/02/26,233.44
Amazon Canada,Photographic Equipment,2022/02/26,259.99
"Chandrakumar, Supendra",Photography and Video Services,2022/02/26,2940.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/02/28,6349.20
Shinol Inc.,Janitorial Services and Maintenance,2022/02/28,370.00
Star Metroland Media,Advertising,2022/02/28,163.00
2106964 ONTARIO INC,Office Rental and Related Fees,2022/03/01,4100.00
RECOPIERS,Repair of Office Equipment,2022/03/01,300.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,154.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/03/02,45.00
Canada Post – Postes Canada,Courier Services,2022/03/02,16.18
ccra advertising,Advertising,2022/03/02,125.00
CCRA Advertising,Advertising,2022/03/02,125.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/03/03,137.65
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/03/04,164.94
Star Metroland Media,Advertising,2022/03/06,163.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2022/03/08,505.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2022/03/08,505.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/03/10,244.00
Bell Canada,Constituency Office Internet,2022/03/10,120.00
Star Metroland Media,Advertising,2022/03/13,163.00
Canada Post – Postes Canada,Courier Services,2022/03/16,11.14
Canada Post – Postes Canada,Courier Services,2022/03/16,9.29
Canada Post – Postes Canada,Postage and Parcel Post,2022/03/17,297.96
Walmart,"Office Supplies, Stationery and Accessories",2022/03/17,21.97
CHANNAKA DE SILVA,Translation Services,2022/03/19,150.00
Star Metroland Media,Advertising,2022/03/20,163.00
Vanakkam Service Ltd,Office Renovations,2022/03/21,148.00
"Chandrakumar, Supendra",Photography and Video Services,2022/03/26,1050.00
Star Metroland Media,Advertising,2022/03/27,163.00
Canada Post – Postes Canada,Courier Services,2022/03/29,37.97
"Bhahirathan, Sangarasigamany",Translation Services,2022/03/31,175.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/03/31,65.20
Shinol Inc.,Janitorial Services and Maintenance,2022/03/31,370.00
Star Metroland Media,Advertising,2022/03/31,163.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,6.80
