Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,422.98
FreshCo,Gifts given as a matter of protocol,2021/09/30,37.39
City of Kamloops,"Safety Supplies (fire extinguishers, first aid kits)",2021/10/20,53.00
London Drugs,"Office Supplies, Stationery and Accessories",2021/10/26,32.57
Allegiant Security Guards,Protection and Alarm Monitoring (Member's Office Budget),2021/10/27,34.00
BC HYDRO,Public Utilities,2021/11/03,32.95
GoDaddy,Web Site Hosting/Domain Name,2021/11/04,53.40
BC HYDRO,Public Utilities,2021/11/10,109.96
Java Mountain News,Advertising,2021/11/10,95.00
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/11/11,6.45
South Carbioo Business Center,Public Meeting Room Rentals,2021/11/13,75.00
Demian Pettman,Advertising,2021/11/14,54.00
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/11/19,22.50
KAMLOOPS THIS WEEK,Advertising,2021/11/30,647.65
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,130.34
Kamloops Alarm,Protection and Alarm Monitoring (Member's Office Budget),2021/12/01,119.85
Grinyer's Business Equipement Ltd.,"Office Supplies, Stationery and Accessories",2021/12/02,43.68
FORTIS BC-NATURAL GAS,Public Utilities,2021/12/07,314.40
testerdigital,Web Site Hosting/Domain Name,2021/12/07,720.00
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/12/08,168.38
BC HYDRO,Public Utilities,2021/12/09,84.21
BC HYDRO,Public Utilities,2021/12/09,80.22
Demian Pettman,Advertising,2021/12/14,64.00
"Dupont, Judi",Advertising,2021/12/15,125.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2021/12/15,69.05
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/12/15,164.67
Interior Vault Ltd,Shredding,2021/12/16,45.00
Interior Vault Ltd,Shredding,2021/12/16,45.00
Interior Vault Ltd,Shredding,2021/12/16,45.00
CANADIAN LINEN AND UNIFORM SERVICE,Equipment Rental (non-hospitality related),2021/12/20,81.16
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/12/21,165.85
CFJC-TV,Advertising,2021/12/26,675.00
