Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,634.47
UNIVERSITÉ DU QUÉBEC À TROIS-RIVIÈRES,Advertising,2021/04/19,434.88
RADIO SHAWINIGAN,Advertising,2021/05/04,227.36
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
CAMPAGNE GÂTEAU LATUQUOIS,Advertising,2021/10/19,300.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.53
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
IGA,Cleaning Products,2021/11/03,43.98
IGA,Spring Water,2021/11/03,2.79
CLUB OPTIMISTE STE-ANNE-DE-LA-PÉRADE,Advertising,2021/11/23,150.00
9080-3883 Québec Inc.,Office Rental and Related Fees,2021/12/01,375.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,251.22
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,246.60
Bell Mobility – Bell Mobilité,Long Distance,2021/12/01,0.50
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/12/01,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.51
Corporation développement communautaire des Chenaux,Advertising,2021/12/07,250.00
TÉLÉBEC,Monthly Phone Service,2021/12/07,96.10
CHRISTIAN ST-CYR,Janitorial Services and Maintenance,2021/12/09,98.00
L’Union musicale de Shawinigan,Advertising,2021/12/11,120.00
Noël des Nôtres,Advertising,2021/12/15,500.00
Cogeco Connexion inc.,Constituency Office Internet,2021/12/16,219.06
COOPÉRATIVE NATIONALE DE L'INFORMATION INDÉPENDANTE,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/16,9.95
Maxi La Tuque,"Office Supplies, Stationery and Accessories",2021/12/16,42.71
Cablevision du Nord de Québec Inc.,Constituency Office Internet,2021/12/20,113.48
