Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
A Buck or Two,"Office Supplies, Stationery and Accessories",2021/10/25,12.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.53
Paradies Lagardere,"Office Supplies, Stationery and Accessories",2021/11/11,18.90
Facebook,Advertising,2021/11/20,19.67
Facebook,Advertising,2021/11/23,80.33
Real Canadian Superstore,Cleaning Products,2021/11/24,7.47
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2021/11/29,24.80
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,161.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.51
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/12/06,22.48
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/06,221.05
Zoom,Image/Video Communications Services,2021/12/07,20.00
Staples Canada,"Office Supplies, Stationery and Accessories",2021/12/14,50.99
Staples Canada,"Office Supplies, Stationery and Accessories",2021/12/14,20.49
Staples Canada,"Office Supplies, Stationery and Accessories",2021/12/14,20.49
Ogilvie,Legal Services for Office Leases,2021/12/16,1650.00
Zoom,Image/Video Communications Services,2021/12/17,106.00
Canva,Computer Software and Licences,2021/12/28,16.18
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,6.90
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,14.11
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,27.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,240.47
Better Your Best Coaching,Other Training and Conferences,2022/01/01,299.24
Better Your Best Coaching,Professional Development and Training for Members' Employees,2022/01/01,748.13
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.98
SHAMROCK PROPERTY MANAGEMENT,	Office Rental and Related Fees,2022/01/01,3364.33
"PORTAGE LA PRAIRIE MUTUAL INSURANCE COMPANY, THE",Constituency Office Insurance,2022/01/06,905.00
Zoom,Image/Video Communications Services,2022/01/07,20.00
Memory Express,Computer Equipment,2022/01/09,79.99
Canada Post – Postes Canada,Courier Services,2022/01/12,13.59
Canada Post – Postes Canada,Courier Services,2022/01/12,13.59
House of Commons / Chambre des communes,External Printing Costs,2022/01/12,676.50
Staples Canada,"Office Supplies, Stationery and Accessories",2022/01/15,14.38
Canadian Benefit Providers Inc.,Office Furniture and Fixtures,2022/01/20,1325.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.37
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.03
The Home Depot,"Office Supplies, Stationery and Accessories",2022/01/21,17.92
OFWD Business Furnishings,Repair of Machinery and Office Furniture,2022/01/24,301.00
OFWD Business Furnishings,Office Furniture and Fixtures,2022/01/24,1025.00
1482388 ALBERTA LTD.,Constituency Office Rental and Related Fees,2022/01/28,200.00
Canva,Computer Software and Licences,2022/01/28,16.18
Grand & Toy,Bulk Paper Purchases,2022/01/31,54.90
Joseph Ace Ingal,Janitorial Services and Maintenance,2022/01/31,100.00
1482388 ALBERTA LTD.,Office Rental and Related Fees,2022/02/01,3333.47
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,193.80
Choice Communication (Canada) Ltd.,Advertising,2022/02/02,115.00
Joseph Ace Ingal,Janitorial Services and Maintenance,2022/02/02,200.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.02
Facebook,Advertising,2022/02/04,19.95
Facebook,Advertising,2022/02/05,80.00
Zoom,Image/Video Communications Services,2022/02/07,20.00
Canada Post – Postes Canada,Courier Services,2022/02/08,12.81
Canada Post – Postes Canada,Courier Services,2022/02/08,54.30
TELUS Communications Inc.,Constituency Office Internet,2022/02/17,355.35
Facebook,Advertising,2022/02/23,31.50
Facebook,Advertising,2022/02/23,31.50
Facebook,Advertising,2022/02/24,42.00
Facebook,Advertising,2022/02/25,73.50
Home Sense,Office Equipment,2022/02/25,91.99
Facebook,Advertising,2022/02/27,105.00
Canva,Computer Software and Licences,2022/02/28,16.18
1482388 ALBERTA LTD.,Office Rental and Related Fees,2022/03/01,3333.47
1482388 ALBERTA LTD.,Office Rental and Related Fees,2022/03/01,1815.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,193.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,20.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/03/03,137.65
Real Canadian Superstore,"Office Supplies, Stationery and Accessories",2022/03/05,7.49
Sherbrooke Community League,Advertising,2022/03/05,75.00
Zoom,Image/Video Communications Services,2022/03/07,20.00
Dovercourt Community League,Advertising,2022/03/11,285.00
Salisbury Greenhouse,Office Plants and Flowers,2022/03/13,64.46
Source Office Furnishing,Office Furniture and Fixtures,2022/03/14,632.00
Source Office Furnishing,"Postage, Parcel Post and Courier Services",2022/03/14,50.00
Source Office Furnishing,Repair of Machinery and Office Furniture,2022/03/14,28.00
Canada Post – Postes Canada,Courier Services,2022/03/16,22.74
TELUS Communications Inc.,Constituency Office Internet,2022/03/17,87.29
Winners,Office Decor,2022/03/20,100.00
Diversity Magazine,Advertising,2022/03/21,500.00
Costco wholesale,Office Furniture and Fixtures,2022/03/26,624.97
Laurier Heights Community League,Advertising,2022/03/27,90.00
Canva,Computer Software and Licences,2022/03/28,16.18
Structube,Office Furniture and Fixtures,2022/03/29,1199.00
Structube,Office Furniture and Fixtures,2022/03/29,299.00
Structube,Office Furniture and Fixtures,2022/03/29,79.00
Structube,Office Furniture and Fixtures,2022/03/29,78.00
Structube,Office Furniture and Fixtures,2022/03/29,156.00
Canada Post – Postes Canada,Courier Services,2022/03/31,19.86
Etsy,Office Decor,2022/03/31,25.00
Etsy,Office Decor,2022/03/31,23.71
Etsy,Office Decor,2022/03/31,42.86
Ferdinant Aliaj,Office Renovations,2022/03/31,970.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/03/31,56.80
House of Commons / Chambre des communes,Language Training,2022/03/31,1908.08
Michaels,"Framing, Outside Supplier",2022/03/31,7.99
Michaels,"Framing, Outside Supplier",2022/03/31,5.59
Michaels,"Framing, Outside Supplier",2022/03/31,17.98
Michaels,"Framing, Outside Supplier",2022/03/31,43.98
Parliamentary Boutique,"Office Supplies, Stationery and Accessories",2022/03/31,8.97
Parliamentary Boutique,Office Equipment,2022/03/31,27.98
Parliamentary Boutique,Office Equipment,2022/03/31,22.50
Parliamentary Boutique,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/31,60.00
Parliamentary Boutique,Office Equipment,2022/03/31,43.96
Parliamentary Boutique,"Office Supplies, Stationery and Accessories",2022/03/31,52.87
Parliamentary Boutique,"Office Supplies, Stationery and Accessories",2022/03/31,12.99
Parliamentary Boutique,"Office Supplies, Stationery and Accessories",2022/03/31,2.99
Parliamentary Boutique,Office Decor,2022/03/31,127.96
Parliamentary Boutique,Office Furniture and Fixtures,2022/03/31,49.98
Parliamentary Boutique,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/31,25.49
Parliamentary Boutique,Office Decor,2022/03/31,23.99
Parliamentary Boutique,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/31,25.49
Parliamentary Boutique,Office Equipment,2022/03/31,22.50
Parliamentary Boutique,Office Decor,2022/03/31,19.50
Parliamentary Boutique,Office Equipment,2022/03/31,47.96
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,89.70
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,11.23
Grovenor Community League,Advertising,2022/04/01,60.00
