Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,833.23
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,12.72
Courageous K9,Advertising,2021/07/26,295.00
"Royal Bank of Canada ",Banking Fees and Cheque Orders,2021/09/10,79.75
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.52
Skir Enterprises,Promotional Items,2021/11/25,1727.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,112.01
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,299.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.50
Channel 12 Ads,Advertising,2021/12/12,75.00
Wreckhouse Press Incorporated,Advertising,2021/12/13,100.00
Continental Flowers and Gifts,Gifts given as a matter of protocol,2021/12/15,275.00
"Digital Outdoor Media, Inc",Advertising,2021/12/15,400.00
Colemans,Gifts given as a matter of protocol,2021/12/17,424.85
Parsons Floral,Gifts given as a matter of protocol,2021/12/17,428.91
Pitcher Plant Flower Shop,Gifts given as a matter of protocol,2021/12/17,140.97
SALTWIRE NETWORK INC.,Advertising,2021/12/25,298.00
Stingray Radio Inc.,Advertising,2021/12/26,525.00
Stingray Radio Inc.,Advertising,2021/12/26,236.25
Digital Advertising Solutions,Advertising,2021/12/31,660.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,57.85
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,12.72
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,837.80
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,527.42
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,9.16
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2022/01/01,742.10
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/01/01,172.46
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,6.60
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,352.85
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.99
Town of Stephenville,Constituency Office Rental and Related Fees,2022/01/01,408.81
Bell Aliant,Constituency Office Internet,2022/01/03,433.85
Bruce II Sports Centre,Advertising,2022/01/05,81.38
Stingray Radio Inc.,Advertising,2022/01/09,483.75
Stingray Radio Inc.,Advertising,2022/01/09,675.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/01/12,244.00
Western Regional Waste Management,Janitorial Services and Maintenance,2022/01/17,70.52
Staples,"Office Supplies, Stationery and Accessories",2022/01/18,60.26
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.36
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.04
Stephenville Dome,Advertising,2022/01/26,75.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,351.75
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,36.60
BEYOND THE PALE INC,Office Rental and Related Fees,2022/02/01,1769.91
