Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
Université du Québec en Outaouais,Professional Development and Training for Members' Employees,2021/10/27,700.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.53
41046807,Advertising,2021/11/06,237.00
facebook,Advertising,2021/11/07,61.87
cn2i,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/20,16.95
Vidéotron s.e.n.c,Constituency Office Internet,2021/11/26,79.95
Vidéotron s.e.n.c,Constituency Office Cable,2021/11/26,52.79
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,255.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,12.30
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.51
Actions interculturelles,Advertising,2021/12/06,350.00
facebook,Advertising,2021/12/07,79.10
Orchestre symphonique de Sherbrooke,Advertising,2021/12/13,500.00
Fournier,Signage,2021/12/16,180.90
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2021/12/18,315.44
cn2i,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/20,16.95
Unid,Professional Communication Services,2021/12/21,337.50
"ENTREPRISES ROGER BOISVERT INC, LES",Protection and Alarm Monitoring (Member's Office Budget),2021/12/23,160.00
Cogeco Media Inc.,Advertising,2021/12/26,770.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,266.32
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/12/31,64.25
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,39.26
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,242.46
Vidéotron s.e.n.c,Constituency Office Internet,2021/12/31,79.95
Vidéotron s.e.n.c,Constituency Office Cable,2021/12/31,52.79
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,8.60
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,255.84
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.98
bureau en gros,"Office Supplies, Stationery and Accessories",2022/01/11,15.00
Canada Post – Postes Canada,Courier Services,2022/01/12,8.65
Canada Post – Postes Canada,Courier Services,2022/01/12,10.99
renaud-bray,"Printed Matter, Books, Newspapers and Subscriptions",2022/01/12,169.95
Uni-d,Professional Communication Services,2022/01/19,304.50
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/01/20,149.20
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/01/20,149.20
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.03
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.37
Vidéotron s.e.n.c,Constituency Office Internet,2022/01/28,79.95
Vidéotron s.e.n.c,Constituency Office Cable,2022/01/28,52.79
9381-0323 Québec Inc. C/O Coliers International,Office Rental and Related Fees,2022/02/01,3028.00
Bell Mobility – Bell Mobilité,Long Distance,2022/02/01,0.70
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,255.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,34.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.02
Canada Post – Postes Canada,Courier Services,2022/02/08,8.65
Facebook,Advertising,2022/02/08,88.73
Facebook,Advertising,2022/02/08,88.73
"Sherbrooke Record, The",Advertising,2022/02/08,366.67
Canada Post – Postes Canada,Postage and Parcel Post,2022/02/14,588.64
Orchestre symphonique de Sherbrooke,Advertising,2022/02/17,500.00
LES COOPS DE L'INFORMATION,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/20,16.95
LES COOPS DE L'INFORMATION,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/20,16.95
"Course Estrie, La",Advertising,2022/02/23,500.00
"Course Estrie, La",Advertising,2022/02/23,500.00
9430-3294 Québec Inc.,Office Furniture and Fixtures,2022/02/25,590.00
"Megaburo ","Office Supplies, Stationery and Accessories",2022/02/25,19.97
Vidéotron s.e.n.c,Constituency Office Cable,2022/02/25,52.79
Vidéotron s.e.n.c,Constituency Office Internet,2022/02/25,79.95
Force de l'amitié de la région de Sherbrooke,Advertising,2022/02/28,200.00
9381-0323 Québec Inc. C/O Coliers International,Office Rental and Related Fees,2022/03/01,3028.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,33.70
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,255.84
Canada Post – Postes Canada,Courier Services,2022/03/02,9.17
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/03/03,137.65
Uni-d,Professional Communication Services,2022/03/04,230.25
CN2i,Advertising,2022/03/05,420.00
Facebook,Advertising,2022/03/08,60.92
Multicopie Estrie Imprimerie,External Printing Costs,2022/03/11,116.00
cn2i - Coopérative Nationale de l'information Indépendante,Advertising,2022/03/12,75.00
Canada Post – Postes Canada,Courier Services,2022/03/16,8.68
cooperative nationale de l'information independante,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/20,16.95
Dollar king est,"Office Supplies, Stationery and Accessories",2022/03/24,17.90
ACTE,Advertising,2022/03/31,500.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/03/31,618.16
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/03/31,229.13
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,176.12
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,44.26
bureau en gros,External Printing Costs,2022/04/01,168.98
