Supplier,Description,Date,Total
"INDO-CANADIAN TELEGRAM, THE",Advertising,2021/01/30,252.00
"INDO-CANADIAN TELEGRAM, THE",Advertising,2021/04/09,252.00
Linguistica360 Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/10,19.90
Access Information Management of Canada ULC,Shredding,2021/06/30,78.38
BENCHMARK ADVERTISING LTD.,Advertising,2021/07/01,1120.00
Staples,"Office Supplies, Stationery and Accessories",2021/07/10,241.99
MANITOBA HYDRO,Public Utilities,2021/07/12,130.88
Staples,"Office Supplies, Stationery and Accessories",2021/07/13,499.79
The Writ,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/15,63.74
Macleans Magazine,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/25,10.69
FOLKLORAMA INC.,Advertising,2021/07/29,187.50
Access Information Management of Canada ULC,Shredding,2021/07/31,78.86
Staples,"Office Supplies, Stationery and Accessories",2021/08/02,292.10
"INDO-CANADIAN TELEGRAM, THE",Advertising,2021/08/03,252.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/08/09,178.16
BENCHMARK ADVERTISING LTD.,Advertising,2021/08/17,505.82
BENCHMARK ADVERTISING LTD.,Advertising,2021/10/01,1120.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
Shoppers Drug Mart,"Printed Matter, Books, Newspapers and Subscriptions",2021/10/03,15.67
Apple Books,"Printed Matter, Books, Newspapers and Subscriptions",2021/10/07,18.89
Staples,"Office Supplies, Stationery and Accessories",2021/10/13,141.94
Apple Books,"Printed Matter, Books, Newspapers and Subscriptions",2021/10/24,45.83
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/10/25,9.50
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/10/25,9.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.53
Shoppers Drug Mart,Cleaning Products,2021/11/03,37.43
Shopper Drug Mart,Cleaning Products,2021/11/04,22.52
Canstar Community News,Advertising,2021/11/13,307.17
Getabstract,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/14,370.91
Opus Computer Solutions,Repair of Telecommunication Equipment,2021/11/18,192.60
Sobeys,Cleaning Products,2021/11/22,31.88
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/11/25,12.00
Sobeys,Spring Water,2021/11/26,30.98
Marsmedia,Advertising,2021/11/28,388.50
Hill Times publishing,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/29,418.95
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,163.14
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,2.20
BENCHMARK ADVERTISING LTD.,Advertising,2021/12/01,700.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,119.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
SOUTH WINNIPEG COMMUNITY CENTRES INC.,Advertising,2021/12/04,709.01
Freynet-gagne,Translation Services,2021/12/07,85.36
MANITOBA HYDRO,Public Utilities,2021/12/09,258.67
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/12/09,174.67
WINNIPEG OUTDOOR MARKETING GROUP INC.,Advertising,2021/12/13,420.00
Walmart,Cleaning Products,2021/12/14,39.90
"Liberté, La",Advertising,2021/12/15,180.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/12/17,86.23
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/17,371.05
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/12/20,1599.00
peavey Mart,"Office Supplies, Stationery and Accessories",2021/12/20,89.58
Vitacore,Cleaning Products,2021/12/21,153.98
Capital Property Management Inc.,Constituency Office Rental and Related Fees,2021/12/23,3344.50
Royal Bank,Banking Fees and Cheque Orders,2021/12/24,12.00
Canstar Community News,Advertising,2021/12/25,307.17
Desh Pardes Times,Advertising,2021/12/30,200.00
Grand & Toy,Cleaning Products,2021/12/31,5.54
Grand & Toy,Office Equipment,2021/12/31,171.95
