Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/03/25,211.49
Walmart,"Office Supplies, Stationery and Accessories",2021/11/01,220.62
Walmart,Appliances,2021/11/01,156.00
SASKTEL,Constituency Office Internet,2021/11/19,162.21
TD Bank,Banking Fees and Cheque Orders,2021/11/30,20.50
TD Bank,Banking Fees and Cheque Orders,2021/11/30,2.42
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,56.79
Last Mountain Times Ltd.,Advertising,2021/12/08,309.64
Floors Now,Office Renovations,2021/12/15,1191.09
SASKTEL,Constituency Office Internet,2021/12/19,124.83
"DAVIDSON LEADER, THE",Advertising,2021/12/20,143.96
"Outlook, The",Advertising,2021/12/22,121.44
LABUICK INVESTMENTS INC.,Signage,2021/12/23,137.97
TECHNET ELECTRONICS INC.,"Freight, Express and Cartage",2021/12/23,11.50
TECHNET ELECTRONICS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/12/23,936.00
"WATROUS MANITOU, THE",Advertising,2021/12/27,298.92
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/12/31,425.26
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,38.87
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,56.79
101142236 SASKATCHEWAN LTD,Advertising,2022/01/03,600.00
Staples,"Office Supplies, Stationery and Accessories",2022/01/05,49.81
Prairie Janitorial Supply,Cleaning Products,2022/01/10,34.61
SASKTEL,"Office Supplies, Stationery and Accessories",2022/01/10,130.48
Canada Post – Postes Canada,Courier Services,2022/01/12,17.52
Canada Post – Postes Canada,Courier Services,2022/01/12,21.47
SASKTEL,Constituency Office Internet,2022/01/19,128.74
Canadian Tire,Appliances,2022/01/25,243.78
FLYING COLOURS INTERNATIONAL,"Office Supplies, Stationery and Accessories",2022/01/27,466.73
Chow McLeod,Legal Services for Office Leases,2022/01/31,564.50
Grand & Toy,Digital Communication Equipment,2022/01/31,9.25
Grand & Toy,Office Equipment,2022/01/31,342.89
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,509.56
Grand & Toy,Other Consumable Supplies From Stores,2022/01/31,26.96
Grand & Toy,	Digital Communication Equipment,2022/01/31,41.75
Grand & Toy,Cleaning Products,2022/01/31,634.52
Kapwing Inc.,Computer Software and Licences,2022/01/31,24.00
617576 SASKATCHEWAN LTD,Office Rental and Related Fees,2022/02/01,1600.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,56.79
Canada Post – Postes Canada,Courier Services,2022/02/08,47.80
FLYING COLOURS INTERNATIONAL,"Office Supplies, Stationery and Accessories",2022/02/08,248.43
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-6.36
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2022/02/08,-6.36
testerdigital,Professional Communication Services,2022/02/10,720.00
Staples Canada,"Office Supplies, Stationery and Accessories",2022/02/16,28.98
Staples Canada,Voice Communication Equipment,2022/02/16,48.78
Staples Canada,Computer Equipment,2022/02/16,209.99
