Supplier,Description,Date,Total
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/15,27.96
National Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/18,9.95
BLACKBURN RADIO INC.,Advertising,2021/04/25,84.00
BLACKBURN RADIO INC.,Advertising,2021/04/25,84.00
BLACKBURN RADIO INC.,Advertising,2021/04/25,84.00
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/13,27.96
National Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/18,9.95
Facebook,Advertising,2021/05/20,70.00
"Action, L'",Advertising,2021/05/31,350.00
HURONWEB OFFSET PRINTING INC.,Advertising,2021/05/31,368.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,109.75
Facebook,Advertising,2021/06/05,26.36
"Independent, The",Advertising,2021/06/08,198.00
Blue Water Power Distribution Corporation,Public Utilities,2021/06/10,157.97
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/10,27.96
Kathleen Scott,Janitorial Services and Maintenance,2021/06/10,60.00
Reliance Home Comfort,Equipment Rental (non-hospitality related),2021/06/14,19.51
Kathleen Scott,Janitorial Services and Maintenance,2021/06/17,60.00
L'Action,Advertising,2021/06/17,475.00
National Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/18,9.95
The National Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/18,9.95
Postmedia Network Inc.,Advertising,2021/06/19,199.00
Shoppers Drug Mart,Cleaning Products,2021/06/21,5.99
Blue Water Power Distribution Corporation,Public Utilities,2021/06/23,72.98
"Independent, The",Advertising,2021/06/23,350.00
Kathleen Scott,Janitorial Services and Maintenance,2021/06/24,60.00
"4IMPRINT, INC.",Promotional Items,2021/06/25,1712.10
"SARNIA JOURNAL, THE",Advertising,2021/06/26,798.50
BLACKBURN RADIO INC.,Advertising,2021/06/27,420.00
BLACKBURN RADIO INC.,Advertising,2021/06/27,420.00
BLACKBURN RADIO INC.,Advertising,2021/06/27,420.00
Culligan Water,Equipment Rental (non-hospitality related),2021/06/30,9.95
Culligan Water,Spring Water,2021/06/30,1.01
HURONWEB OFFSET PRINTING INC.,Advertising,2021/06/30,368.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,242.84
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,0.92
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,140.00
Kathleen Scott,Janitorial Services and Maintenance,2021/07/02,60.00
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/05,27.95
"Independent, The",Advertising,2021/07/06,247.50
DeGroot's Nurseries,Office Plants and Flowers,2021/07/07,18.00
Welcome to the Club Magazine,Advertising,2021/07/07,170.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,0.60
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,24.00
Cogeco Connexion inc.,Constituency Office Internet,2021/07/08,154.90
Kathleen Scott,Janitorial Services and Maintenance,2021/07/09,60.00
Postmedia Network Inc.,Advertising,2021/07/10,1070.00
Manley's (1983) Limited,"Office Supplies, Stationery and Accessories",2021/07/13,40.86
NationBuilder,Computer Software and Licences,2021/07/13,475.28
Blue Water Power Distribution Corporation,Public Utilities,2021/07/14,229.68
Blue Water Power Distribution Corporation,Public Utilities,2021/07/14,76.30
Reliance Home Comfort,Equipment Rental (non-hospitality related),2021/07/15,19.51
Town of Plympton-Wyoming,Public Meeting Room Rentals,2021/07/15,53.10
Kathleen Scott,Janitorial Services and Maintenance,2021/07/16,60.00
The National Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/18,9.95
Canada Post – Postes Canada,Courier Services,2021/07/19,8.61
Canada Post – Postes Canada,Courier Services,2021/07/19,6.01
