Supplier,Description,Date,Total
Ridgemont Community Ass.,Advertising,2020/02/19,250.00
"TekSavvy ",Cable and Internet Fees,2020/03/11,55.95
Rogers,Cable and Internet Fees,2020/04/06,61.00
Teksavvy,Internet (COVID19),2020/04/11,55.95
Advanced Business Imaging,Toner,2020/04/16,49.79
HUNT CLUB PARK COMMUNITY ASS.,Advertising,2020/04/17,230.00
Rogers,Cable and Internet Fees,2020/05/06,61.00
Teksavvy,Internet (COVID19),2020/05/11,60.95
td,Banking Fees and Cheque Orders,2020/05/31,3.95
Rogers Wireless – Rogers sans-fil,Long Distance,2020/06/01,45.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,124.25
Rogers,Cable and Internet Fees,2020/06/06,82.63
Rogers,Cable and Internet Fees,2020/06/08,341.62
Teksavvy,Internet (COVID19),2020/06/11,60.95
enbridge,Public Utilities,2020/06/12,73.24
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/12,107.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
hydro ottawa,Public Utilities,2020/06/18,70.73
OTTAWA TORAH CENTRE,Advertising,2020/06/22,200.00
Riteway Window Cleaners,Janitorial Services and Maintenance,2020/06/22,35.00
RIVERVIEW PARK REVIEW,Advertising,2020/06/22,300.00
td,Banking Fees and Cheque Orders,2020/06/30,3.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,32.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
R&K JANITORIAL,Janitorial Services and Maintenance,2020/07/01,135.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,123.50
Rogers Wireless – Rogers sans-fil,Long Distance,2020/07/01,216.75
Chapters,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/04,119.30
Rogers,Cable and Internet Fees,2020/07/06,107.01
Rogers,Cable and Internet Fees,2020/07/08,169.49
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,5.01
Enbridge,Public Utilities,2020/07/14,101.73
Staples,"Office Supplies, Stationery and Accessories",2020/07/14,63.98
Advanced Business Imaging,Toner,2020/07/15,53.37
hydro ottawa,Public Utilities,2020/07/17,79.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.04
Orkin Canada,Janitorial Services and Maintenance,2020/07/30,50.00
td,Banking Fees and Cheque Orders,2020/07/31,3.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,32.00
R&K JANITORIAL,Janitorial Services and Maintenance,2020/08/01,135.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,155.54
Rogers Wireless – Rogers sans-fil,Long Distance,2020/08/01,45.75
UDAY CHADHA MEDICINE PROFESSIONAL,Office Rental and Related Fees,2020/08/01,3248.94
Rogers,Cable and Internet Fees,2020/08/08,164.98
hydro ottawa,Public Utilities,2020/08/11,114.06
enbridge,Public Utilities,2020/08/13,73.24
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Bell,Monthly Phone Service,2020/08/22,377.43
" Riteway Window Cleaners",Janitorial Services and Maintenance,2020/08/24,38.00
MADD Canada,Advertising,2020/08/24,109.37
Power of a Wish Magazine,Advertising,2020/08/24,103.12
Ottawa Community Sport Media Team,Advertising,2020/08/26,88.49
TD bank,Banking Fees and Cheque Orders,2020/08/31,3.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
R&K JANITORIAL,Janitorial Services and Maintenance,2020/09/01,145.00
UDAY CHADHA MEDICINE PROFESSIONAL,Office Rental and Related Fees,2020/09/01,3248.94
Vistas Non-Profit Newspaper Inc.,Advertising,2020/09/02,250.00
Rogers,Cable and Internet Fees,2020/09/08,164.98
enbridge,Public Utilities,2020/09/14,78.32
Hydro Ottawa,Public Utilities,2020/09/21,99.59
Canada Post – Postes Canada,Courier Services,2020/09/23,6.95
Canada Post – Postes Canada,Courier Services,2020/09/23,4.99
Canada Post – Postes Canada,Courier Services,2020/09/23,5.17
Canada Post – Postes Canada,Courier Services,2020/09/23,7.27
Canada Post – Postes Canada,Courier Services,2020/09/23,7.29
Canada Post – Postes Canada,Courier Services,2020/09/23,5.47
Canada Post – Postes Canada,Courier Services,2020/09/23,6.34
Canada Post – Postes Canada,Courier Services,2020/09/23,6.95
Canada Post – Postes Canada,Courier Services,2020/09/23,6.57
Canada Post – Postes Canada,Courier Services,2020/09/23,6.95
Canada Post – Postes Canada,Courier Services,2020/09/23,6.31
Canada Post – Postes Canada,Courier Services,2020/09/30,20.21
UDAY CHADHA MEDICINE PROFESSIONAL,Office Rental and Related Fees,2020/10/01,3248.94
