Supplier,Description,Date,Total
3094 6412 QUEBEC INC.,Office Rental and Related Fees,2021/04/01,2500.00
Développement F.I. Sciences Inc.,Computer Software and Licences,2021/04/01,1485.00
Développement F.I. Sciences Inc.,Web Site Hosting/Domain Name,2021/04/01,460.00
IXORE Inc.,Research Consultants,2021/04/01,695.88
"Promutuel Assurance Chaudière-Appalaches, société mutuelle d'assurance générale",Constituency Office Insurance,2021/04/01,713.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/04/01,122.29
AMALGAME MDJ OUEST,Advertising,2021/04/05,250.00
VIDEOTRON,Constituency Office Internet,2021/04/09,41.90
"Journal de lévis.com, Le",Advertising,2021/04/13,240.00
ESCADRON 776 ROTARY LEVIS,Advertising,2021/04/17,200.00
Cercle de Fermières St-Louis de Lotbinière,Advertising,2021/04/27,250.00
"Journal de lévis.com, Le",Advertising,2021/04/27,200.00
"Journal de lévis.com, Le",Advertising,2021/04/27,190.00
"Filles d'Isabelle, Cercle Marie-Ghislaine 1383",Advertising,2021/04/28,250.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,1329.30
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,88.00
Bell Mobility – Bell Mobilité,Long Distance,2021/04/30,0.07
3094 6412 QUEBEC INC.,Office Rental and Related Fees,2021/05/01,2500.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/05/01,119.22
Développement F.I. Sciences Inc.,Communications Officer,2021/05/03,6000.00
MarDiCom inc.,Communications Officer,2021/05/03,3700.00
BELL,Constituency Office Internet,2021/05/04,99.95
BELL,Constituency Office Internet,2021/05/05,99.95
Municipalité d'Issoudun,Advertising,2021/05/05,250.00
VIDÉOTRON,Constituency Office Cable,2021/05/07,41.90
URLS-CA,Advertising,2021/05/10,300.00
AMT Lotbinière,Advertising,2021/05/11,250.00
Canada Post – Postes Canada,Postage and Parcel Post,2021/05/11,260.67
Pro Max Pub,Advertising,2021/05/11,350.00
ÉCOLE DES PUCES INC.,Advertising,2021/05/12,250.00
Club Air Modéliste,Advertising,2021/05/17,100.00
LES JARDINS DE LA PASSION INC.,Gifts given as a matter of protocol,2021/05/20,86.98
Carrefour emploi Lotbinière,Advertising,2021/05/28,250.00
3094 6412 QUEBEC INC.,Office Rental and Related Fees,2021/06/01,2500.00
DÉVELOPPEMENT F.I.SCIENCES INC. (418-808-4839),Subject Matter Expert,2021/06/01,4000.00
MarDiCom inc.,Communications Officer,2021/06/01,3950.00
VIDEOTRON,Constituency Office Cable,2021/06/04,41.90
BELL,Constituency Office Internet,2021/06/05,99.95
Canada Post – Postes Canada,Courier Services,2021/06/17,38.87
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,616.29
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,88.00
Juvénat Notre-Dame,Advertising,2021/06/21,200.00
3094 6412 QUEBEC INC.,Office Rental and Related Fees,2021/07/01,2500.00
