Supplier,Description,Date,Total
Jason Ransom,Photography and Video Services - Federal Government Departments,2021/01/20,129.75
Jan-Pro Cleaning Systems of Edmonton,Janitorial Services and Maintenance,2021/04/01,275.00
Rogers Wireless – Rogers sans-fil,Long Distance,2021/04/01,1.50
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/04/01,269.29
SHAMROCK PROPERTY MANAGEMENT,Office Rental and Related Fees,2021/04/01,3373.93
TELUS Communications Inc.,Constituency Office Cable,2021/04/10,25.00
TELUS Communications Inc.,Constituency Office Internet,2021/04/10,135.00
EPCOR,Public Utilities,2021/04/14,254.53
Westmount Window,Advertising,2021/04/22,105.00
Direct Energy Regulated Services,Public Utilities,2021/04/28,132.54
Grand & Toy,Office Furniture and Fixtures,2021/04/30,54.93
Wholesale Club,Consumable Items for Constituency Offices (COVID19),2021/04/30,65.24
Jan-Pro Cleaning Systems of Edmonton,Janitorial Services and Maintenance,2021/05/01,275.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/05/01,239.02
SHAMROCK PROPERTY MANAGEMENT,Office Rental and Related Fees,2021/05/01,3373.93
House of Commons,Other Chemical Products,2021/05/03,49.00
Streamyard Inc.,Computer Software and Licences,2021/05/04,25.00
Zoom Video Communications Inc,Computer Software and Licences,2021/05/04,200.00
TELUS Communications Inc.,Constituency Office Cable,2021/05/10,25.00
TELUS Communications Inc.,Constituency Office Internet,2021/05/10,135.00
Canada Post – Postes Canada,Postage and Parcel Post,2021/05/11,364.56
EPCOR,Public Utilities,2021/05/12,239.35
Liberty Security Systems Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/05/16,167.97
Canada Post – Postes Canada,Courier Services,2021/05/17,10.49
Canada Post – Postes Canada,Courier Services,2021/05/17,16.55
Canada Post – Postes Canada,Courier Services,2021/05/17,36.95
NationBuilder,Computer Software and Licences,2021/05/20,1422.13
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2021/05/21,23.46
SHAMROCK PROPERTY MANAGEMENT,"F181 - Office Rentals, Taxes, Common Area Fees",2021/05/25,85.01
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2021/05/25,11.99
Direct Energy Regulated Services,Public Utilities,2021/05/27,89.35
Facebook,Advertising,2021/05/28,100.00
Laurier Heights Community League,Advertising,2021/05/30,90.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,16.87
Grand & Toy,Bulk Paper Purchases,2021/05/31,58.00
Jan-Pro Cleaning Systems of Edmonton,Janitorial Services and Maintenance,2021/06/01,275.00
SHAMROCK PROPERTY MANAGEMENT,Office Rental and Related Fees,2021/06/01,3373.93
House of Commons / Chambre des communes,Language Training,2021/06/02,221.12
TELUS Communications Inc.,Constituency Office Internet,2021/06/10,135.00
TELUS Communications Inc.,Constituency Office Cable,2021/06/10,25.00
EPCOR,Public Utilities,2021/06/11,237.94
Canada Post – Postes Canada,Courier Services,2021/06/17,67.17
Canada Post – Postes Canada,Courier Services,2021/06/17,18.30
Canada Post – Postes Canada,Courier Services,2021/06/17,77.05
Alberta Jewish News,Advertising,2021/06/22,323.13
SHAMROCK PROPERTY MANAGEMENT,Office Rental and Related Fees,2021/07/01,3373.93
