Supplier,Description,Date,Total
Jason Ransom,Photography and Video Services - Federal Government Departments,2021/01/20,43.25
2065773 Ontario Inc.,Office Rental and Related Fees,2021/04/01,1384.21
Corus Sales Inc.,Advertising,2021/04/01,1020.00
MAXIMIZER SERVICES INC,Computer Software and Licences,2021/04/01,1872.00
SNAPD BARRIE,Advertising,2021/04/01,316.00
SPRINGWATER NEWS (MICHAEL JACOBS),Advertising,2021/04/01,75.00
Village Media Inc,Advertising,2021/04/02,500.00
Zoom Inc.,Computer Software and Licences,2021/04/04,20.00
BELL CANADA,Constituency Office Internet,2021/04/05,59.95
Mailchimp,Professional Communication Services,2021/04/06,26.64
Water Depot,Spring Water,2021/04/12,112.50
"Ashby, Carry",Janitorial Services and Maintenance,2021/04/14,100.00
SPRINGWATER NEWS (MICHAEL JACOBS),Advertising,2021/04/15,75.00
House of Commons,Bulk Paper Purchases,2021/04/16,43.70
Nationbuilder,Professional Communication Services,2021/04/21,44.09
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2021/04/28,68.16
SPRINGWATER NEWS (MICHAEL JACOBS),Advertising,2021/04/28,75.00
Alectra Utilities Corporation,Public Utilities,2021/04/29,142.92
Mailchimp,Professional Communication Services,2021/04/29,26.64
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,0.30
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,179.47
Google,Advertising,2021/04/30,7.80
Google,Web Site Hosting/Domain Name,2021/04/30,7.80
Grand & Toy,Cleaning Products,2021/04/30,7.99
Grand & Toy,Cleaning Products,2021/04/30,16.99
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/04/30,60.38
2065773 Ontario Inc.,Office Rental and Related Fees,2021/05/01,1384.21
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/05/02,105.00
University of Ottawa,Other Training and Conferences,2021/05/03,995.00
Walmart,"Office Supplies, Stationery and Accessories",2021/05/04,39.99
Zoom Video Communications Inc,Computer Software and Licences,2021/05/04,20.00
BELL CANADA,Constituency Office Internet,2021/05/05,59.95
Corus Sales Inc.,Advertising,2021/05/05,1400.00
Lakefront graphix technology,Advertising,2021/05/06,1177.50
Mailchimp,Professional Communication Services,2021/05/06,38.56
Village Media Inc,Advertising,2021/05/10,682.50
Canada Post – Postes Canada,Postage and Parcel Post,2021/05/11,238.77
Amazon,Computer Equipment,2021/05/12,51.98
"Ashby, Carry",Janitorial Services and Maintenance,2021/05/13,100.00
Star Metroland Media,Advertising,2021/05/16,249.00
Amazon,Computer Equipment,2021/05/18,21.99
House of Commons / Chambre des communes,Householders – Paper Recovery,2021/05/21,68.81
Nationbuilder,Professional Communication Services,2021/05/21,43.16
Amazon,Gifts given as a matter of protocol,2021/05/26,115.45
Openaparty.com,Gifts given as a matter of protocol,2021/05/26,87.78
Openaparty.com,Gifts given as a matter of protocol,2021/05/26,486.49
Openaparty.com,"Office Supplies, Stationery and Accessories",2021/05/26,10.97
SPRINGWATER NEWS (MICHAEL JACOBS),Advertising,2021/05/27,75.00
"Superdavessuperstore.com ",Gifts given as a matter of protocol,2021/05/27,300.00
Alectra Utilities Corporation,Public Utilities,2021/05/28,122.97
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2021/05/28,135.76
CENTRAL ONTARIO BROADCASTING,Advertising,2021/05/30,960.00
CENTRAL ONTARIO BROADCASTING,Advertising,2021/05/30,225.00
Google,Web Site Hosting/Domain Name,2021/05/31,7.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,62.87
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,63.72
2065773 Ontario Inc.,Office Rental and Related Fees,2021/06/01,1384.21
Purolator,"Postage, Parcel Post and Courier Services",2021/06/02,7.20
"MCFARQUHAR, BRETT",Advertising,2021/06/03,800.00
Zoom Video Communications,Computer Software and Licences,2021/06/04,20.00
Mailchimp,Professional Communication Services,2021/06/06,37.88
Canada Post – Postes Canada,Postage and Parcel Post,2021/06/08,238.94
"Ashby, Carry",Janitorial Services and Maintenance,2021/06/10,100.00
Canada Post – Postes Canada,Courier Services,2021/06/17,34.94
Canada Post – Postes Canada,Courier Services,2021/06/17,38.87
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,234.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,2.00
2065773 Ontario Inc.,Office Rental and Related Fees,2021/07/01,1384.21
