Supplier,Description,Date,Total
4019947 Manitoba Ltd.,Constituency Office Rental and Related Fees,2021/04/01,2481.81
Bell MTS,Constituency Office Internet,2021/04/01,77.20
BENCHMARK ADVERTISING LTD.,Advertising,2021/04/01,1500.00
Dollarama,"Office Supplies, Stationery and Accessories",2021/04/01,17.12
DSI Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2021/04/01,28.84
Pegasus Media,Advertising,2021/04/01,375.00
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/01,21.93
Canstar Community News,Advertising,2021/04/03,808.00
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/04,27.96
Big And Colourful,Advertising,2021/04/05,429.42
Dollarama,"Office Supplies, Stationery and Accessories",2021/04/07,16.21
Canstar Community News,Advertising,2021/04/10,1708.00
Staples Business Advantage (MISS),Office Furniture and Fixtures,2021/04/14,493.12
Canstar Community News,Advertising,2021/04/17,808.00
Costco,Cleaning Products,2021/04/19,55.07
Regehr's Printing Ltd.,External Printing Costs,2021/04/20,660.19
Navsaver Publications Inc,Advertising,2021/04/23,100.00
MAXIMIZER SERVICES INC,Computer Software and Licences,2021/04/29,936.00
Staples Business Advantage (MISS),"Office Supplies, Stationery and Accessories",2021/04/29,299.38
Staples Business Advantage (MISS),"Office Supplies, Stationery and Accessories",2021/04/29,299.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,41.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,30.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,132.48
4019947 Manitoba Ltd.,Office Rental and Related Fees,2021/05/01,2631.83
BENCHMARK ADVERTISING LTD.,Advertising,2021/05/01,1500.00
DSI Security,Protection and Alarm Monitoring (Member's Office Budget),2021/05/01,28.84
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/01,21.93
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/02,27.96
Big And Colourful,Advertising,2021/05/07,285.60
Canstar Community News,Advertising,2021/05/08,808.00
Winnipeg Free Press,Advertising,2021/05/09,312.29
SENIOR SCOPE,Advertising,2021/05/10,70.83
Canada Post – Postes Canada,Courier Services,2021/05/17,15.98
Canada Post – Postes Canada,Courier Services,2021/05/17,11.31
Canada Post – Postes Canada,Courier Services,2021/05/17,10.18
MANITOBA HYDRO,Public Utilities,2021/05/18,137.13
MANITOBA HYDRO,Public Utilities,2021/05/18,34.21
Dollarama,"Office Supplies, Stationery and Accessories",2021/05/19,8.03
world of water,Spring Water,2021/05/19,26.71
Dollarama,"Office Supplies, Stationery and Accessories",2021/05/21,103.26
Safeway,Gifts given as a matter of protocol,2021/05/21,26.73
"Safeway ",Gifts given as a matter of protocol,2021/05/21,35.28
Canstar Community News,Advertising,2021/05/22,900.00
The Economist Newspaper Ltd,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/26,199.00
House of Commons / Chambre des communes,"Printed Matter such as: Printed Envelopes, Maps, Printed Forms, Transparencies, Labels",2021/05/31,25.06
Winnipeg Free Press,Advertising,2021/05/31,170.00
4019947 Manitoba Ltd.,Office Rental and Related Fees,2021/06/01,2631.83
BENCHMARK ADVERTISING LTD.,Advertising,2021/06/01,1500.00
DSI Security,Protection and Alarm Monitoring (Member's Office Budget),2021/06/01,30.19
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/01,21.93
Canada Post – Postes Canada,Postage and Parcel Post,2021/06/08,213.92
Canada Post – Postes Canada,Courier Services,2021/06/17,18.16
Canada Post – Postes Canada,Courier Services,2021/06/17,70.22
Canada Post – Postes Canada,Courier Services,2021/06/17,15.98
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,36.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,-12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,195.18
4019947 Manitoba Ltd.,Office Rental and Related Fees,2021/07/01,2631.83
