Supplier,Description,Date,Total
PROMUTUEL ASSURANCE,Constituency Office Insurance,2021/02/17,1578.32
92149319 QUEBEC INC.,Office Rental and Related Fees,2021/04/01,800.00
Canada Post – Postes Canada,Postage and Parcel Post,2021/04/01,523.39
Kluke Investments LTD,Office Rental and Related Fees,2021/04/01,950.00
Tek Savvy Solutions Inc.,Constituency Office Internet,2021/04/01,119.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,230.67
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,248.00
92149319 QUEBEC INC.,Office Rental and Related Fees,2021/05/01,800.00
Kluke Investments LTD,Office Rental and Related Fees,2021/05/01,950.00
Canada Post – Postes Canada,Courier Services,2021/05/17,7.79
92149319 QUEBEC INC.,Office Rental and Related Fees,2021/06/01,800.00
Kluke Investments LTD,Office Rental and Related Fees,2021/06/01,950.00
House of Commons / Chambre des communes,Language Training,2021/06/02,207.30
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,248.00
Bell Mobility – Bell Mobilité,Long Distance,2021/06/21,0.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,66.00
92149319 QUEBEC INC.,Office Rental and Related Fees,2021/07/01,800.00
Kluke Investments LTD,Office Rental and Related Fees,2021/07/01,950.00
