Supplier,Description,Date,Total
Northern Uniform Service,Janitorial Services and Maintenance,2020/05/06,16.62
Northern Uniform Service,Janitorial Services and Maintenance,2020/05/20,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/06/03,11.22
Northern Uniform Service,Janitorial Services and Maintenance,2020/06/17,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/07/01,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/07/15,11.97
Northern Uniform Service,Janitorial Services and Maintenance,2020/07/28,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/08/11,12.57
Northern Uniform Service,Janitorial Services and Maintenance,2020/08/25,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/09/08,13.28
Northern Uniform Service,Janitorial Services and Maintenance,2020/09/22,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/10/06,10.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/10/20,13.77
Northern Uniform Service,Janitorial Services and Maintenance,2020/11/03,16.62
Northern Uniform Service,Janitorial Services and Maintenance,2020/11/18,20.89
Postmedia Network Inc.,Advertising,2020/11/30,250.00
Northern Uniform Service,Janitorial Services and Maintenance,2020/12/02,21.41
Northern Uniform Service,Janitorial Services and Maintenance,2020/12/16,16.62
Northern Uniform Service,Janitorial Services and Maintenance,2020/12/30,16.62
Northern Uniform Service,Janitorial Services and Maintenance,2021/01/13,30.32
Northern Uniform Service,Janitorial Services and Maintenance,2021/01/27,25.00
Northern Uniform Service,Janitorial Services and Maintenance,2021/02/10,31.15
Northern Uniform Service,Janitorial Services and Maintenance,2021/02/24,25.00
Northern Uniform Service,Janitorial Services and Maintenance,2021/03/10,32.37
50 Carleton & Associates,Translation Services,2021/03/30,870.00
50 Carleton & Associates,Professional Communication Services,2021/03/30,7860.00
Dalron Leasing Limited,Office Rental and Related Fees,2021/04/01,3000.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/04/01,21.25
Vianet,Constituency Office Internet,2021/04/01,129.00
"RENAUD, NORMAND",Translation Services,2021/04/03,120.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,280.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,8.00
LE5 COMMUNICATIONS INC.,Advertising,2021/04/30,390.00
Dalron Leasing Limited,Office Rental and Related Fees,2021/05/01,3000.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/05/01,24.79
Vianet,Constituency Office Internet,2021/05/01,129.00
Dalron Leasing Limited,Office Rental and Related Fees,2021/06/01,3000.00
Canada Post – Postes Canada,Courier Services,2021/06/17,30.39
Canada Post – Postes Canada,Courier Services,2021/06/17,53.12
Canada Post – Postes Canada,Courier Services,2021/06/17,12.06
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,280.00
Dalron Leasing Limited,Office Rental and Related Fees,2021/07/01,3000.00
