Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0215411,2021/05/11,2021/07/10,,,,,,,0.0000,74.4800,0.0000,0,0,0,74.48
T0215411,2021/05/11,2021/07/10,"Thomas, Rachael",Member,Secondary Residence,2021/05/11,Ottawa,Ottawa,,,,,,,
T0214014,2021/07/01,2021/07/31,,,,,,,0.0000,1573.1800,0.0000,0,0,0,1573.18
T0214014,2021/07/01,2021/07/31,"Thomas, Rachael",Member,Secondary Residence,2021/07/01,Ottawa,Ottawa,,,,,,,
T0214728,2021/08/01,2021/08/31,,,,,,,0.0000,1573.1800,0.0000,0,0,0,1573.18
T0214728,2021/08/01,2021/08/31,"Thomas, Rachael",Member,Secondary Residence,2021/08/01,Ottawa,Ottawa,,,,,,,
T0215413,2021/08/15,2021/08/16,,,,,,,2881.2800,0.0000,37.9000,1.0000,0,0,2919.18
T0215413,2021/08/15,2021/08/16,"Thomas, Rachael",Member,To travel to/from constituency and Ottawa,2021/08/15,Lethbridge,Ottawa,,,,,,,
T0215413,2021/08/15,2021/08/16,"Thomas, Rachael",Member,To travel to/from constituency and Ottawa,2021/08/16,Ottawa,Lethbridge,,,,,,,
T0215715,2021/08/16,2021/08/26,,,,,,,1069.4900,0.0000,162.3600,1.0000,0,0,1231.85
T0215715,2021/08/16,2021/08/26,"Johnson, Michaela",Employee,To travel to/from constituency and Ottawa,2021/08/16,Ottawa,Lethbridge,,,,,,,
T0215715,2021/08/16,2021/08/26,"Johnson, Michaela",Employee,To travel to/from constituency and Ottawa,2021/08/26,Lethbridge,Ottawa,,,,,,,
