Supplier,Description,Date,Total
IKEA,"Framing, Outside Supplier",2022/07/06,121.95
Canadian Tire,Office Plants and Flowers,2022/08/02,141.30
Fonds 1804 pour la persévérance scolaire,Advertising,2022/09/29,500.00
Centre de ressources et d’action communautaire de La Petite-Patrie (CRACPP),Advertising,2022/09/30,500.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,1762.00
Propret Services d'entretien,Janitorial Services and Maintenance,2022/09/30,108.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,7.05
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,104.23
Vidéotron s.e.n.c,Constituency Office Internet,2022/10/14,128.95
Imprime Emploi,External Printing Costs,2022/10/19,203.49
Bureau en gros,Office Decor,2022/10/20,40.99
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/24,635.83
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/10/27,86.23
Festival des Arts de Ruelle,Advertising,2022/10/31,500.00
Propret Services d'entretien,Janitorial Services and Maintenance,2022/10/31,240.00
S.E.C. BEAUBIEN-ONTARIO,Office Rental,2022/11/01,3013.50
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/11/03,183.00
Vidéotron s.e.n.c,Constituency Office Internet,2022/11/11,128.95
DESJARDINS ASSURANCES GENERALES INC.,Constituency Office Insurance,2022/11/23,1258.88
Propret Services d'entretien,Janitorial Services and Maintenance,2022/11/30,229.00
S.E.C. BEAUBIEN-ONTARIO,Office Rental,2022/12/01,3013.50
"Groulx-Ferland, Sara",Office Support,2022/12/02,1500.00
Vidéotron s.e.n.c,Constituency Office Internet,2022/12/09,128.95
"Dagher, Miryana",Office Support,2022/12/14,1500.00
"Ferroum, Emmanuel",Office Support,2022/12/16,1500.00
S.E.C. BEAUBIEN-ONTARIO,Office Rental,2023/01/01,3013.50
