Supplier,Description,Date,Total
Canva US Inc,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/10,128.23
Interior Locksmith Ltd.,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/05/03,1628.79
TRU Ancillary Services,Public Meeting Room Rentals,2022/06/12,325.36
Aqua Pure premium Water,Spring Water,2022/06/13,217.19
Interior Vault Ltd,Shredding,2022/06/30,45.00
Terry Trophy,"Office Supplies, Stationery and Accessories",2022/07/14,52.70
Terry Trophy,"Office Supplies, Stationery and Accessories",2022/07/14,79.98
KAMLOOPS THIS WEEK,Advertising,2022/07/31,131.25
Fortis BC,Public Utilities,2022/08/08,31.72
BC HYDRO,Public Utilities,2022/08/10,155.83
Costco,Spring Water,2022/08/12,35.16
Meta Platforms Inc.,Advertising,2022/08/13,21.18
Sun Peaks Market Day,Equipment Rental (non-hospitality related),2022/08/21,42.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/08/25,30.10
Staples Canada,"Office Supplies, Stationery and Accessories",2022/08/27,166.99
Interior Vault Ltd,Shredding,2022/08/31,45.00
Fortis BC,Public Utilities,2022/09/07,29.74
Terry Trophy,Promotional Items,2022/09/07,441.00
BC HYDRO,Public Utilities,2022/09/09,131.91
Save-on-Foods,Cleaning Products,2022/09/09,18.69
Meta Platforms Inc.,Advertising,2022/09/13,14.78
Royal Bank of Canada,Banking Fees and Cheque Orders,2022/09/20,27.50
Royal Bank of Canada,Banking Fees and Cheque Orders,2022/09/20,10.00
The Clinton Lariat,"Printed Matter, Books, Newspapers and Subscriptions",2022/09/20,18.00
CANADIAN LINEN AND UNIFORM SERVICE,Janitorial Services and Maintenance,2022/09/27,83.23
Black Press Group Ltd.,Advertising,2022/09/30,1306.00
Castanet Holdings LP,Advertising,2022/09/30,71.43
Interior Vault Ltd,Shredding,2022/09/30,45.00
KAMLOOPS THIS WEEK,Advertising,2022/09/30,401.25
KAMLOOPS THIS WEEK,Advertising,2022/09/30,251.25
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,255.21
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,28.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,64.93
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,168.43
TNT Total Maintenance Inc,Janitorial Services and Maintenance,2022/10/03,333.00
Fortis BC,Public Utilities,2022/10/06,40.07
Mike Friesen,Advertising,2022/10/09,56.00
BC HYDRO,Public Utilities,2022/10/11,69.18
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/10/15,233.72
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/10/21,165.85
CANADIAN LINEN AND UNIFORM SERVICE,Janitorial Services and Maintenance,2022/10/25,84.06
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,46.35
Grand & Toy,Bulk Paper Purchases,2022/10/31,80.25
House of Commons / Chambre des communes,"Printed Matter such as: Printed Envelopes, Maps, Printed Forms, Transparencies, Labels",2022/10/31,17.44
A.P.I  Alarm Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/11/01,119.85
KAMLOOPS SQUARE MANAGEMENT LTD.,Office Rental Related Fees,2022/11/01,984.75
KAMLOOPS SQUARE MANAGEMENT LTD.,Office Rental,2022/11/01,1615.00
