Supplier,Description,Date,Total
Cogeco Connexion inc.,Internet (COVID19),2020/04/02,90.00
Cogeco Connexion inc.,Internet (COVID19),2020/04/04,90.00
Simplecast,Licence Renewal,2020/04/14,15.00
Bell Canada,Internet (COVID19),2020/04/24,55.95
"Estuesta, Janette",Janitorial Services and Maintenance,2020/04/27,300.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.43
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.80
Cogeco Connexion inc.,Internet (COVID19),2020/05/02,90.00
Cogeco Connexion inc.,Internet (COVID19),2020/05/04,90.00
Canva Pty Ltd,Licence Renewal,2020/05/22,16.99
Bell Canada,Internet (COVID19),2020/05/24,55.95
"Estuesta, Janette",Janitorial Services and Maintenance,2020/05/31,375.00
Cogeco Connexion inc.,Internet (COVID19),2020/06/02,90.00
Cogeco Connexion inc.,Internet (COVID19),2020/06/04,90.00
Simplecast,Licence Renewal,2020/06/14,15.00
Canva Pty Ltd,Licence Renewal,2020/06/22,16.99
Bell Canada,Internet (COVID19),2020/06/24,55.95
"Estuesta, Janette",Janitorial Services and Maintenance,2020/06/29,300.00
Cogeco Connexion inc.,Internet (COVID19),2020/07/02,93.00
Cogeco Connexion inc.,Internet (COVID19),2020/07/04,90.00
Canva Pty Ltd,Licence Renewal,2020/07/22,16.99
Bell Canada,Internet (COVID19),2020/07/24,55.95
FibreStream,Internet (COVID19),2020/07/25,50.00
"Estuesta, Janette",Janitorial Services and Maintenance,2020/07/27,300.00
De Lage Landen Financial Services Canada Inc.,Photocopier Rental and Related Costs,2020/08/02,394.98
Simplecast,Licence Renewal,2020/08/14,15.00
Canva Pty Ltd,Licence Renewal,2020/08/22,16.99
"Estuesta, Janette",Janitorial Services and Maintenance,2020/08/31,375.00
LONDRY ALARMS,Protection and Alarm Monitoring (Member's Office Budget),2020/09/15,83.00
Star Metroland Media,Advertising,2020/09/20,170.00
Upper Canada Office Systems,Photocopier Rental and Related Costs,2020/09/23,95.36
"Estuesta, Janette",Janitorial Services and Maintenance,2020/09/28,300.00
"Estuesta, Janette",Janitorial Services and Maintenance,2020/10/31,375.00
De Lage Landen Financial Services Canada Inc.,Photocopier Rental and Related Costs,2020/11/01,435.52
Giant Tiger,Consumable Items for Constituency Offices (COVID19),2020/11/17,5.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,428.87
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,6.36
"Estuesta, Janette",Janitorial Services and Maintenance,2020/11/30,300.00
KINGSTOWN INVESTMENTS INC.,"Office Rentals, Taxes, Common Area Fees",2020/12/01,343.59
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,16.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,184.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,18.00
Canada Computers,"Office Supplies, Stationery and Accessories",2020/12/11,29.98
Staples Canada,"Office Supplies, Stationery and Accessories",2020/12/11,19.98
"Estuesta, Janette",Janitorial Services and Maintenance,2020/12/21,225.00
Upper Canada Office Systems,Photocopier Rental and Related Costs,2020/12/22,96.86
Bell Media Inc.,Advertising,2020/12/27,160.00
Bell Média Inc.,Advertising,2020/12/27,160.00
Facebook Inc.,Advertising,2020/12/31,360.87
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,3.86
Utilities Kingston,Public Utilities,2020/12/31,399.97
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,4.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,184.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/01/01,16.79
Cogeco Connexion inc.,Cable and Internet Fees,2021/01/02,277.93
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
1974612 Ontario Inc.,Promotional Items,2021/01/06,2454.33
SENIORS ASSOCIATION - KINGSTON REGION,Advertising,2021/01/08,90.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/21,228.25
Utilities Kingston,Public Utilities,2021/01/27,394.19
De Lage Landen Financial Services Canada Inc.,Photocopier Rental and Related Costs,2021/01/30,438.51
"Estuesta, Janette",Janitorial Services and Maintenance,2021/01/30,375.00
Facebook Inc.,Advertising,2021/01/31,44.84
KINGSTOWN INVESTMENTS INC.,Office Rental and Related Fees,2021/02/01,2479.16
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/02/01,16.79
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,184.00
Cogeco Connexion inc.,Cable and Internet Fees,2021/02/02,277.93
SENIORS ASSOCIATION - KINGSTON REGION,Advertising,2021/02/08,90.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/02/18,82.48
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/02/18,186.05
ULINE CANADA CORPORATION,Courier Services,2021/02/22,22.84
ULINE CANADA CORPORATION,"Office Supplies, Stationery and Accessories",2021/02/22,132.00
Canada Post – Postes Canada,Courier Services,2021/02/23,5.84
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/02/23,432.22
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/02/23,6.36
"Estuesta, Janette",Janitorial Services and Maintenance,2021/02/27,300.00
Facebook,Advertising,2021/02/28,891.91
Grand & Toy,Bulk Paper Purchases,2021/02/28,178.80
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/03/01,169.00
KINGSTOWN INVESTMENTS INC.,Office Rental and Related Fees,2021/03/01,2479.16
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/03/01,144.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/03/01,16.79
Utilities Kingston,Public Utilities,2021/03/01,399.62
Cogeco Connexion inc.,Cable and Internet Fees,2021/03/02,277.93
VGP VAN Inc,Professional Communication Services,2021/03/02,20.00
NGP VAN Inc.,Professional Communication Services,2021/03/03,180.00
Giant Tiger,Consumable Items for Constituency Offices (COVID19),2021/03/09,9.87
"Estuesta, Janette",Janitorial Services and Maintenance,2021/03/13,300.00
Elite Window Cleaning,Janitorial Services and Maintenance,2021/03/15,100.00
KINGSTOWN INVESTMENTS INC.,"Office Rentals, Taxes, Common Area Fees",2021/03/18,377.70
Upper Canada Office Systems,Photocopier Rental and Related Costs,2021/03/22,84.54
Utilities Kingston,Public Utilities,2021/03/26,415.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,172.00
Facebook Inc.,Advertising,2021/03/31,537.53
TD Bank,Banking Fees and Cheque Orders,2021/03/31,60.90
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,1.96
