Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.80
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.44
Kapwing Inc.,Licence Renewal,2020/11/05,20.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,214.43
Zoom Video Communications Inc.,Licence Renewal,2020/11/29,40.00
Great River Media Inc.,Advertising,2020/12/01,650.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,216.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,34.00
"Oscar, The",Advertising,2020/12/05,80.00
Certas Home and Auto Ins. Co,Constituency Office Insurance,2020/12/10,1504.00
Arab Canada Newspaper,Advertising,2020/12/11,150.00
Centretown Buzz,Advertising,2020/12/11,120.00
shenzhenshi,Voice Communication Equipment,2020/12/11,58.99
Glebe Report Association,Advertising,2020/12/14,230.00
"Mainstreeter, The",Advertising,2020/12/14,330.00
Michaels,"Framing, Outside Supplier",2020/12/14,12.99
Zoom Video Communications Inc.,Licence Renewal,2020/12/14,60.00
Dollar It,"Office Supplies, Stationery and Accessories",2020/12/18,16.29
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2020/12/28,29.24
AboutFace Masks,Consumable Items for Constituency Offices (COVID19),2020/12/28,682.50
Zoom Video Communications Inc.,Licence Renewal,2020/12/29,40.00
CIBC,Banking Fees and Cheque Orders,2020/12/31,21.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,223.68
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,1.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,216.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,22.50
"Oscar, The",Advertising,2021/01/01,80.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
TekSavvy Solutions Inc.,Cable and Internet Fees,2021/01/04,85.95
"walmart ","Office Supplies, Stationery and Accessories",2021/01/05,44.73
Redfish Graphics,Professional Communication Services,2021/01/07,1615.00
CENTRETOWN CITIZENS OTTAWA CORPORATION,"Office Rentals, Taxes, Common Area Fees",2021/01/14,450.00
Zoom Video Communications Inc.,Licence Renewal,2021/01/14,20.00
Centretown Buzz,Advertising,2021/01/15,120.00
Arab Canada Newspaper,Advertising,2021/01/18,150.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/19,2050.00
Enercare Connections,Public Utilities,2021/01/21,175.63
Zoom Video Communications,Licence Renewal,2021/01/29,40.00
CIBC,Banking Fees and Cheque Orders,2021/01/31,14.50
CENTRETOWN CITIZENS OTTAWA CORPORATION,Office Rental and Related Fees,2021/02/01,2180.00
Great River Media Inc.,Advertising,2021/02/01,650.00
Henderson Security,Protection and Alarm Monitoring (Member's Office Budget),2021/02/01,299.88
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.63
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,42.70
Bell Mobility – Bell Mobilité,Long Distance,2021/02/02,2.82
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,216.00
"TekSavvy ",Cable and Internet Fees,2021/02/04,85.95
Kapwing  Inc.,Licence Renewal,2021/02/05,20.00
"Oscar, The",Advertising,2021/02/08,80.00
Arab Canada Newspaper,Advertising,2021/02/11,150.00
Centretown Buzz,Advertising,2021/02/12,120.00
Glebe Report Association,Advertising,2021/02/12,230.00
Zoom Video Communications Inc.,Licence Renewal,2021/02/14,20.00
SK&A Strategic Communications Inc,Communications Officer,2021/02/16,7480.00
"Mainstreeter, The",Advertising,2021/02/22,264.00
Metergy Solutions,Public Utilities,2021/02/23,179.01
Redfish Graphics,Professional Communication Services,2021/02/23,850.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/02/23,216.11
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/02/23,3.18
CIBC,Banking Fees and Cheque Orders,2021/02/28,16.50
Zoom Video Communications Inc.,Licence Renewal,2021/02/28,40.00
CENTRETOWN CITIZENS OTTAWA CORPORATION,Office Rental and Related Fees,2021/03/01,2180.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/03/01,144.63
Choice Communication (Canada) Ltd.,Advertising,2021/03/02,113.36
TekSavvy,Cable and Internet Fees,2021/03/04,85.95
Kapwing Inc.,Licence Renewal,2021/03/05,20.00
Great River Media Inc.,Advertising,2021/03/08,650.00
"Oscar, The",Advertising,2021/03/09,80.00
Canada Post – Postes Canada,Courier Services,2021/03/12,5.08
Centretown Buzz,Advertising,2021/03/12,120.00
Zoom Video Communications Inc.,Licence Renewal,2021/03/14,20.00
Arab Canada Newspaper,Advertising,2021/03/15,150.00
"Elias, Chloe",Communications Officer,2021/03/18,1500.00
Pop Up Podcasting,Professional Communication Services,2021/03/18,250.00
Glebe Report Association,Advertising,2021/03/19,230.00
Cooperative Nationale de L'Infromation Independante,Advertising,2021/03/20,99.66
Metergy Solutions,Public Utilities,2021/03/23,186.10
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/03/26,261.50
Zoom Video Communications Inc.,Licence Renewal,2021/03/29,40.00
4Office Automation Ltd.,Photocopier Rental and Related Costs,2021/03/30,29.24
Wallack's Art Supplies & Framing,"Framing, Outside Supplier",2021/03/30,22.09
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,160.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,28.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,56.00
CIBC,Banking Fees and Cheque Orders,2021/03/31,21.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,30.80
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,0.08
Teksavvy Solutions Inc.,Cable and Internet Fees,2021/04/04,85.95
