Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.43
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.80
Star Metroland Media,Advertising,2020/06/28,447.60
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,65.00
Rogers,Cable and Internet Fees,2020/12/02,89.99
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,148.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,154.33
Molly Maid,Janitorial Services and Maintenance,2020/12/16,79.65
"Alliance Francaise Toronto ",External Language Training,2020/12/17,10.00
"AllianceFrancaise Toronto ",External Language Training,2020/12/23,63.00
Molly Maid,Janitorial Services and Maintenance,2020/12/30,79.65
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,2.62
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,0.12
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,148.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,75.64
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/01/01,65.00
Rogers,Cable and Internet Fees,2021/01/02,89.99
AllianceFrancaise Toronto,External Language Training,2021/01/04,410.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
"Alliance Francaise Toronto ",External Language Training,2021/01/06,58.00
Alliance Francaise Toronto,External Language Training,2021/01/09,410.00
"Alliance Fransaise Toronto ",External Language Training,2021/01/09,395.00
"Alliance Francaise Toronto ",External Language Training,2021/01/11,504.50
Molly Maid,Janitorial Services and Maintenance,2021/01/12,79.65
1363669 ONTARIO INC,"Office Rentals, Taxes, Common Area Fees",2021/01/15,1173.40
"Alliance Francaise Toronto ",External Language Training,2021/01/21,53.00
Blinds to Go,Office Decor,2021/01/22,542.13
Star Metroland Media,Advertising,2021/01/24,469.00
Best Buy,Voice Communication Equipment,2021/01/25,59.99
Canada Post – Postes Canada,Courier Services,2021/01/25,7.64
Canada Post – Postes Canada,Courier Services,2021/01/25,7.21
Canada Post – Postes Canada,Courier Services,2021/01/25,7.48
"Crawford, Michael",Photography and Video Services,2021/01/28,3000.00
1363669 ONTARIO INC,Office Rental and Related Fees,2021/02/01,3501.56
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/02/01,65.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,89.58
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,148.00
Rogers,Cable and Internet Fees,2021/02/02,89.99
Molly Maid,Janitorial Services and Maintenance,2021/02/03,79.65
Molly Maid,Janitorial Services and Maintenance,2021/02/09,79.65
Facebook,Advertising,2021/02/11,300.00
No Frills,Spring Water,2021/02/13,11.91
Canada Post – Postes Canada,Courier Services,2021/02/23,5.34
Canada Post – Postes Canada,Courier Services,2021/02/23,11.44
1363669 ONTARIO INC,Office Rental and Related Fees,2021/03/01,3501.56
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/03/01,144.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/03/01,65.00
Rogers,Cable and Internet Fees,2021/03/02,89.99
Molly Maid,Janitorial Services and Maintenance,2021/03/03,79.65
Canada Post – Postes Canada,Postage and Parcel Post,2021/03/09,353.42
Molly Maid,Janitorial Services and Maintenance,2021/03/09,79.65
Canada Post – Postes Canada,Courier Services,2021/03/12,6.23
Star Metroland Media,Advertising,2021/03/21,250.00
Canada Post – Postes Canada,Courier Services,2021/03/24,7.42
Dollarama,Gifts given as a matter of protocol,2021/03/26,30.00
Zoom,Licence Renewal,2021/03/27,200.00
Staples,"Office Supplies, Stationery and Accessories",2021/03/29,26.77
Staples,Consumable Items for Constituency Offices (COVID19),2021/03/29,19.98
1363669 ONTARIO INC,Office Renovations,2021/03/31,1100.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,52.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,64.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,8.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,10.00
Canada Post – Postes Canada,Postage and Parcel Post,2021/03/31,353.46
Canada Post – Postes Canada,Courier Services,2021/03/31,7.42
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,0.14
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,1.65
Rogers,Cable and Internet Fees,2021/04/02,89.99
Molly Maid,Janitorial Services and Maintenance,2021/04/06,79.65
Molly Maid,Janitorial Services and Maintenance,2021/04/14,79.65
