Supplier,Description,Date,Total
Canada Post – Postes Canada,Postage and Parcel Post,2020/02/05,85.39
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.80
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.44
Bell Aliant,Cable and Internet,2020/05/09,175.75
Bell Aliant,Cable and Internet Fees,2020/06/06,121.65
Bell Aliant,Cable and Internet,2020/06/09,175.80
Red Shores Racetrack and Casino,Advertising,2020/07/03,191.30
Bell Aliant,Cable and Internet Fees,2020/07/06,122.34
Bell Aliant,Cable and Internet,2020/07/09,175.10
Shoppers,Cleaning Products,2020/07/12,78.88
Shoppers,Spring Water,2020/07/12,3.98
Shoppers,Consumable Items for Constituency Offices (COVID19),2020/07/12,42.92
Bell Aliant,Cable and Internet,2020/08/09,176.65
Shoppers,Spring Water,2020/08/22,7.96
Shoppers,Consumable Items for Constituency Offices (COVID19),2020/08/22,17.96
Shoppers,Cleaning Products,2020/08/22,77.95
Bell Aliant,Cable and Internet Fees,2020/09/06,120.95
Bell Aliant,Cable and Internet Fees,2020/09/06,120.95
Bell Aliant,Cable and Internet Fees,2020/09/06,120.95
Bell Aliant,Cable and Internet,2020/09/09,175.90
Costco,Consumable Items for Constituency Offices (COVID19),2020/09/26,35.96
Costco,Cleaning Products,2020/09/26,79.96
Bell Aliant,Cable and Internet Fees,2020/10/06,130.01
Bell Aliant,Cable and Internet,2020/10/09,175.65
Shoppers,Cleaning Products,2020/10/17,30.76
Bell Aliant,Cable and Internet,2020/11/09,181.93
Walmart,Consumable Items for Constituency Offices (COVID19),2020/11/10,11.94
Walmart,Spring Water,2020/11/10,11.88
Facebook,Advertising,2020/11/20,40.79
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/11/27,157.45
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/11/27,121.05
Tignish Initiative  Corporation,"Office Rentals, Taxes, Common Area Fees",2020/12/01,217.39
PEI Council of People with Disabilities,Advertising,2020/12/02,500.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,121.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,2.00
Bell Aliant,Cable and Internet Fees,2020/12/06,120.95
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/12/08,338.00
Bell Aliant,Cable and Internet,2020/12/09,179.69
HMS Office Solutions,Toner,2020/12/10,250.26
Summerside Ads/101797 PEI Inc.,Advertising,2020/12/10,899.91
Island Press Ltd.,Advertising,2020/12/11,335.00
Shared Services Canada –  Services partagés Canada,Toll-free - Charges and Calls - Federal Government Departments,2020/12/22,21.99
Island Press Ltd.,Advertising,2020/12/23,465.44
"VOIX ACADIENNE, LA",Advertising,2020/12/23,410.00
SALTWIRE NETWORK INC.,Advertising,2020/12/26,343.75
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,11.06
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,161.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,22.00
Bulletin communautaire Tignish & Palmer Road,Advertising,2021/01/01,300.00
Tignish Initiative Corporation,"Office Rentals, Taxes, Common Area Fees",2021/01/01,217.39
"Townsend, Geoffrey A.",Communications Officer,2021/01/01,1000.00
SALTWIRE NETWORK INC.,Advertising,2021/01/02,343.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
Bell Aliant,Cable and Internet Fees,2021/01/06,125.47
Vital Vision,Advertising,2021/01/06,140.00
