Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,214.43
My Broadcasting Corp.,Advertising,2020/11/29,378.00
My Broadcasting Corp.,Advertising,2020/11/29,288.50
Postmedia Network Inc.,Advertising,2020/11/30,300.00
TD BANK,Banking Fees and Cheque Orders,2020/11/30,19.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,346.54
Swan Dust Control Limited,Janitorial Services and Maintenance,2020/12/02,19.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,8.00
Port Rowan Good News,Advertising,2020/12/08,53.00
Swan Dust Control Limited,Janitorial Services and Maintenance,2020/12/16,19.00
EASTLINK,Cable and Internet Fees,2020/12/17,199.95
Metroland Media Group Ltd,Advertising,2020/12/20,199.00
Zoom Video Communications Inc.,Licence Renewal,2020/12/20,20.00
HYDRO ONE,Public Utilities,2020/12/21,93.21
MAILCHIMP,Professional Communication Services,2020/12/22,74.03
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/12/22,1.44
Erth Solutions,Public Utilities,2020/12/23,59.05
Reliance Home Comfort,Equipment Rental (non-hospitality related),2020/12/24,15.00
The Haldimand Press 2017 Inc.,Advertising,2020/12/24,110.00
ROGERS,Cable and Internet Fees,2020/12/25,207.99
Durham Radio Inc.,Advertising,2020/12/27,298.00
Microsoft,Licence Renewal,2020/12/29,6.40
Adobe Inc.,Licence Renewal,2020/12/30,39.27
Port Dover Maple Leaf,Advertising,2020/12/30,212.64
Postmedia Network Inc.,Advertising,2020/12/31,97.50
TD Canada Trust,Banking Fees and Cheque Orders,2020/12/31,19.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,26.43
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,27.02
