Supplier,Description,Date,Total
Lakeshore Soccer Club,Advertising,2020/04/15,125.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.44
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.81
Lakeshore Soccer Club,Advertising,2020/05/15,125.00
Lakeshore Soccer Club,Advertising,2020/06/15,125.00
"SIAN BRADWELL FUND ,THE",Advertising,2020/06/26,250.00
Lakeshore Soccer Club,Advertising,2020/07/15,125.00
Lakeshore Soccer Club,Advertising,2020/08/15,125.00
Bell,Cable and Internet,2020/10/05,64.95
A.M. Dezign,Subject Matter Expert,2020/11/03,1575.00
Bell,Cable and Internet,2020/11/05,64.95
Distribution 3 Sources,Spring Water,2020/11/08,7.50
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,428.86
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,6.36
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,144.33
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,32.46
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,18.00
The Filipino Forum,Advertising,2020/12/03,29.41
Voice of Community Publisher Co.,Advertising,2020/12/03,53.57
Bell,Cable and Internet,2020/12/05,64.95
SEMAINIER PAROISSIAL,Advertising,2020/12/11,320.00
BELL CANADA,Cable and Internet Fees,2020/12/13,125.32
Hellenic Community of Greater Montreal,Advertising,2020/12/15,40.00
Il Cittadino Canadese,Advertising,2020/12/15,71.00
The North American Filipino Star,Advertising,2020/12/15,73.53
Journal El Chasqui Latino,Advertising,2020/12/16,29.42
Les publications Arméniennes (1991) Inc Horizon,Advertising,2020/12/17,20.58
"SUBURBAN, THE",Advertising,2020/12/17,123.00
Weekly The Jang Montreal,Advertising,2020/12/18,41.66
Métro Média,Advertising,2020/12/19,73.50
Newsfirst Multimedia,Advertising,2020/12/21,91.77
Publications Le Phare,Advertising,2020/12/23,400.00
Publications Le Phare,Advertising,2020/12/23,400.00
ZigZag Roman-Canadian Inc.,Advertising,2020/12/23,22.50
Métro Média,Advertising,2020/12/26,518.50
Bell,Cable and Internet,2020/12/27,81.80
Zoom,Licence Renewal,2020/12/28,60.00
Mailchimp,Professional Communication Services,2020/12/29,40.21
A Voz De Protugal,Advertising,2020/12/30,47.06
CommuniquéDirect Studios,Photography and Video Services,2020/12/30,250.00
Facebook,Advertising,2020/12/31,50.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/12/31,85.38
Grand & Toy,Digital Communication Equipment,2020/12/31,39.32
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/12/31,6.66
Nawa-I-Pakistan,Advertising,2020/12/31,78.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,88.06
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,31.05
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,28.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,32.46
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/01/01,127.29
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
Bell,Cable and Internet,2021/01/05,64.95
BELL CANADA,Cable and Internet Fees,2021/01/13,125.32
La Tribune Canadienne Grecque 1990 Ltée,Advertising,2021/01/14,84.00
JOHN RENNIE HIGH SCHOOL-MUSIC DEPARTMENT,Advertising,2021/01/15,200.00
Le Devoir,"Printed Matter, Books, Newspapers and Subscriptions",2021/01/15,185.28
Apple / Single image,Professional Communication Services,2021/01/17,23.99
House of Commons – Chambre des communes,Language Training,2021/01/19,55.28
House of Commons – Chambre des communes,Language Training,2021/01/19,27.64
House of Commons – Chambre des communes,Language Training,2021/01/19,55.28
CLAN CREATIF INC.,Professional Communication Services,2021/01/20,125.56
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/01/21,111.84
Canada Post – Postes Canada,Courier Services,2021/01/25,13.08
Canada Post – Postes Canada,Courier Services,2021/01/25,7.73
Canada Post – Postes Canada,Courier Services,2021/01/25,5.29
Distribution 3 Sources,Spring Water,2021/01/26,7.50
Bell,Cable and Internet,2021/01/27,81.80
Zoom,Licence Renewal,2021/01/28,60.00
Mailchimp,Professional Communication Services,2021/01/29,40.04
Complexe Holiday S.E.C,Office Rental and Related Fees,2021/02/01,3551.43
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.63
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/02/01,134.08
