Supplier,Description,Date,Total
Adobe Inc,Licence Renewal,2020/04/18,23.78
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.80
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.43
Adobe Inc,Licence Renewal,2020/05/18,23.78
Flagsimporter.com,Pins and Flags,2020/05/27,-2254.66
Adobe Inc,Licence Renewal,2020/06/18,23.78
Adobe Inc,Licence Renewal,2020/07/18,23.78
Adobe Inc,Licence Renewal,2020/08/18,23.78
Adobe Inc,Licence Renewal,2020/09/18,23.78
"Streamyard, Inc",Licence Renewal,2020/09/19,33.47
Canva,Licence Renewal,2020/09/30,16.99
Adobe Inc,Licence Renewal,2020/10/18,23.78
"Streamyard, Inc",Licence Renewal,2020/10/19,33.30
Canva,Licence Renewal,2020/10/30,16.99
Adobe Inc,Licence Renewal,2020/11/18,45.18
"Streamyard, Inc",Licence Renewal,2020/11/19,33.33
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,46.84
Dollarama,"Office Supplies, Stationery and Accessories",2020/11/26,3.75
Dollarama,Cleaning Products,2020/11/26,2.00
Kreative Marketing,Promotional Items,2020/12/01,3605.94
Kreative Marketing,Professional Communication Services,2020/12/01,120.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,240.00
Bell,Cable and Internet Fees,2020/12/04,114.95
Premium Data Office Supplies Inc.,Toner,2020/12/04,792.00
Premium Data Office Supplies Inc.,Postage and Parcel Post,2020/12/04,14.99
The Star Digital Access,"Printed Matter, Books, Newspapers and Subscriptions",2020/12/06,4.52
Hi-Rise Newspaper,Advertising,2020/12/07,219.60
Dollarama,Promotional Items,2020/12/16,58.50
Gerrard St Bakery,Promotional Items,2020/12/17,1000.00
Sweet Serendipity Bake Shop,Promotional Items,2020/12/17,586.25
Adobe Inc,Licence Renewal,2020/12/18,45.18
Dollarama,Promotional Items,2020/12/18,18.00
Dollarama,Promotional Items,2020/12/18,14.00
"Streamyard, Inc",Licence Renewal,2020/12/19,32.48
HELLAS NEWS,Advertising,2020/12/20,500.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/12/22,32.98
Enbridge,Public Utilities,2020/12/24,131.60
Toronto Hydro,Public Utilities,2020/12/29,133.31
ECONOMICAL MUTUAL,Constituency Office Insurance,2020/12/31,1644.84
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/12/31,597.00
Grand & Toy,Bulk Paper Purchases,2020/12/31,44.70
TD Bank,Banking Fees and Cheque Orders,2020/12/31,3.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,0.12
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,131.08
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,240.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,24.00
Protection Plus Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/01/01,197.70
NGP Van,Professional Communication Services,2021/01/02,200.00
Bell,Cable and Internet Fees,2021/01/04,114.95
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
Adobe Inc,Licence Renewal,2021/01/18,45.18
"Streamyard, Inc",Licence Renewal,2021/01/19,32.48
Canada Post – Postes Canada,Courier Services,2021/01/25,8.56
Canada Post – Postes Canada,Courier Services,2021/01/25,74.06
Canada Post – Postes Canada,Courier Services,2021/01/25,8.29
Canada Post – Postes Canada,Courier Services,2021/01/25,12.75
Enbridge,Public Utilities,2021/01/27,147.58
TD Bank,Banking Fees and Cheque Orders,2021/01/29,3.95
Toronto Hydro,Public Utilities,2021/01/29,129.18
Grand & Toy,Cleaning products,2021/01/31,7.66
Grand & Toy,Cleaning products,2021/01/31,71.28
2298005 Ontario Limited,Office Rental and Related Fees,2021/02/01,3350.00
NGP VAN,Professional Communication Services,2021/02/01,200.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.62
