Supplier,Description,Date,Total
Vidéotron,Internet (COVID19),2020/06/12,71.45
Vidéotron,Internet (COVID19),2020/06/12,65.95
Vidéotron,Internet (COVID19),2020/06/12,58.94
Vidéotron,Cable and Internet,2020/06/19,62.00
Vidéotron,Internet (COVID19),2020/07/10,71.45
Vidéotron,Internet (COVID19),2020/07/10,58.94
Vidéotron,Internet (COVID19),2020/07/10,65.95
Vidéotron,Internet (COVID19),2020/07/13,70.00
Vidéotron,Cable and Internet,2020/07/24,62.00
Vidéotron,Internet (COVID19),2020/08/13,70.00
Vidéotron,Internet (COVID19),2020/08/14,58.94
Videotron,Internet (COVID19),2020/11/20,62.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,428.87
Facebook,Advertising,2020/12/01,50.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,114.25
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,24.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,96.92
Lord Photo,"Office Supplies, Stationery and Accessories",2020/12/11,74.97
Vidéotron,Internet (COVID19),2020/12/11,71.45
Vidéotron,Internet (COVID19),2020/12/11,65.95
Vidéotron,Internet (COVID19),2020/12/12,58.94
Vidéotron,Internet (COVID19),2020/12/13,70.00
Design Jet Set Inc,Promotional Items,2020/12/14,1138.43
Icimédias Inc.,Advertising,2020/12/15,495.00
Icimédias Inc.,Advertising,2020/12/16,461.00
Icimédias Inc.,Advertising,2020/12/17,589.00
Cyberimpact,Professional Communication Services,2020/12/19,40.00
Icimédias Inc.,Advertising,2020/12/24,349.50
Squarespace,Web Site Hosting/Domain Name,2020/12/25,33.77
Videotron,Internet (COVID19),2020/12/25,62.00
Vidéotron,Cable and Internet Fees,2020/12/25,246.58
Bell Média Inc.,Advertising,2020/12/27,399.00
Desjardins,Banking Fees and Cheque Orders,2020/12/31,3.95
Icimédias Inc.,Advertising,2020/12/31,349.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,58.76
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,0.85
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,16.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,96.92
Groupe Sécurité Alarma INC.,Protection and Alarm Monitoring (Member's Office Budget),2021/01/01,390.60
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/01/01,103.79
PicMonkey,Professional Communication Services,2021/01/07,104.27
Société Saint-Vincent de Paul de St-Jean,Advertising,2021/01/08,500.00
Vidéotron,Internet (COVID19),2021/01/08,58.94
Bureau en gros,Computer Equipment,2021/01/11,100.19
Vidéotron,Internet (COVID19),2021/01/13,70.00
Vidéotron,Internet (COVID19),2021/01/15,71.45
Vidéotron,Internet (COVID19),2021/01/15,65.95
Cyberimpact,Professional Communication Services,2021/01/19,40.00
Vidéotron,Internet (COVID19),2021/01/22,77.00
Vidéotron,Cable and Internet Fees,2021/01/22,246.58
Place Héritage,Public Utilities,2021/01/23,1724.41
Canada Post – Postes Canada,Courier Services,2021/01/25,10.91
Canada Post – Postes Canada,Courier Services,2021/01/25,9.14
Canada Post – Postes Canada,Courier Services,2021/01/25,8.17
Canada Post – Postes Canada,Courier Services,2021/01/25,7.44
Postes Canada,Postage and Parcel Post,2021/01/25,16.33
Squarespace,Web Site Hosting/Domain Name,2021/01/25,32.99
Labtex Inc.,Promotional Items,2021/01/26,5000.00
Relais d'eau pure St-Jean inc.,Spring Water,2021/01/31,73.39
L'Action nationale,Advertising,2021/02/01,500.00
Place Héritage,Office Rental and Related Fees,2021/02/01,2000.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/02/01,105.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,96.92
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,18.00
Bureau en gros,"Office Supplies, Stationery and Accessories",2021/02/11,41.27
Fabrique de la Paroisse St-Athanase,Advertising,2021/02/12,350.00
Vidéotron,Internet (COVID19),2021/02/12,58.94
Vidéotron,Internet (COVID19),2021/02/12,65.95
Vidéotron,Internet (COVID19),2021/02/12,71.45
Vidéotron,Internet (COVID19),2021/02/13,70.00
Icimédias Inc.,Advertising,2021/02/18,595.00
Cyberimpact,Professional Communication Services,2021/02/19,40.00
Vidéotron,Internet (COVID19),2021/02/19,79.00
Vidéotron,Internet (COVID19),2021/02/19,79.00
Vidéotron,Cable and Internet Fees,2021/02/19,246.58
Canada Post – Postes Canada,Courier Services,2021/02/23,10.39
Canada Post – Postes Canada,Courier Services,2021/02/23,9.31
Canada Post – Postes Canada,Courier Services,2021/02/23,11.59
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/02/23,432.22
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/02/23,6.36
Squarespace,Web Site Hosting/Domain Name,2021/02/25,33.32
Lord Photo,Photography and Video Services,2021/02/26,249.90
Facebook,Advertising,2021/02/28,100.00
Cyberimpact,Professional Communication Services,2021/03/01,5.00
Images Polar,Advertising,2021/03/01,300.00
Place Héritage,Office Rental and Related Fees,2021/03/01,2000.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/03/01,104.54
Icimédias Inc.,Advertising,2021/03/04,795.00
Postes Canada,Postage and Parcel Post,2021/03/04,14.90
Canada Post – Postes Canada,Postage and Parcel Post,2021/03/09,301.01
