Supplier,Description,Date,Total
Graphic Lettering Services o/b 1094485 Ontario Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/19,65.00
Staples,"Office Supplies, Stationery and Accessories",2020/09/29,18.48
Home Hardware,"Office Supplies, Stationery and Accessories",2020/10/02,38.97
My Broadcasting Corp.,Advertising,2020/10/25,249.00
My Broadcasting Corp.,Advertising,2020/10/25,249.00
My Broadcasting Corp.,Advertising,2020/10/25,199.00
Home Hardware,"Office Supplies, Stationery and Accessories",2020/10/30,30.61
Costco,Cleaning Products,2020/11/23,64.99
"Kapwing, Inc.",Photography and Video Services,2020/11/23,20.00
Enbridge Gas Inc.,Public Utilities,2020/11/24,37.84
Graphic Lettering Services o/b 1094485 Ontario Inc.,Signage,2020/11/24,142.50
My Broadcasting Corp.,Advertising,2020/11/29,199.00
My Broadcasting Corp.,Advertising,2020/11/29,199.00
My Broadcasting Corp.,Advertising,2020/11/29,199.00
My Broadcasting Corp.,Advertising,2020/11/29,199.00
County of Northumberland,Storage and Warehousing,2020/11/30,27.30
Dollarama,"Office Supplies, Stationery and Accessories",2020/11/30,15.00
Walmart,"Framing, Outside Supplier",2020/11/30,76.88
Walmart,"Office Supplies, Stationery and Accessories",2020/11/30,13.18
Weir Media / 2507420 Ontario Inc.,Professional Communication Services,2020/11/30,1350.00
ALLIANCE SECURITY SYSTEMS,Protection and Alarm Monitoring (Member's Office Budget),2020/12/01,60.00
Staples,"Office Supplies, Stationery and Accessories",2020/12/01,68.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,158.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,204.40
Home Hardware,Office Decor,2020/12/04,34.48
Newcastle Home Decor,Office Decor,2020/12/04,131.38
Cogeco Connexion inc.,Public Utilities,2020/12/06,149.95
ALLIANCE SECURITY SYSTEMS,Protection and Alarm Monitoring (Member's Office Budget),2020/12/09,81.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/12/11,169.00
Rona Newcastle,Promotional Items,2020/12/12,55.77
Mayhew Graphics,Advertising,2020/12/15,195.50
LAKEFRONT UTILITY SERVICES INC.,Public Utilities,2020/12/20,128.19
LAKEFRONT UTILITY SERVICES INC.,Public Utilities,2020/12/22,121.78
"Kapwing, Inc.",Photography and Video Services,2020/12/23,20.00
Star Metroland Media,Advertising,2020/12/27,975.00
Project Lola,Advertising,2020/12/30,275.00
Star Metroland Media,Advertising,2020/12/31,575.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,119.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,18.00
Weir Media / 2507420 Ontario Inc.,Professional Communication Services,2020/12/31,1350.00
ALLIANCE SECURITY SYSTEMS,Protection and Alarm Monitoring (Member's Office Budget),2021/01/01,246.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,195.82
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,240.93
Cogeco Connexion inc.,Cable and Internet Fees,2021/01/06,152.33
LUV Cleaning,Janitorial Services and Maintenance,2021/01/11,210.00
