Supplier,Description,Date,Total
Bell Aliant,Members’ Primary Residence Internet,2022/04/18,75.00
"Harrington, Sophie",Communications Officer,2022/05/02,4000.00
Bell Aliant,Members’ Primary Residence Internet,2022/05/18,75.00
SALTWIRE NETWORK INC.,Advertising,2022/05/30,623.88
"Harrington, Sophie",Communications Officer,2022/06/06,4000.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/07,140.82
NORTHEAST AVALON TIMES,Advertising,2022/06/16,225.00
Newfoundland & Labrador Command-Poppy Trust,Gifts given as a matter of protocol,2022/06/17,773.08
Bell Aliant,Members’ Primary Residence Internet,2022/06/18,75.00
Atlantic Lock & Security Inc.,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/06/22,4328.00
Wedgwood Insurance Limited,Constituency Office Insurance,2022/06/24,1150.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/06/25,53.97
Bell Aliant,Constituency Office Cable,2022/06/30,27.95
Bell Aliant,Monthly Phone Service,2022/06/30,74.95
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/06/30,498.12
Grand & Toy,Cleaning Products,2022/06/30,19.42
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/07/01,159.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/07/01,34.00
Sophie Harrington Consulting Inc,Signage,2022/07/02,570.49
Canada Post – Postes Canada,Postage and Parcel Post,2022/07/04,233.89
"Harrington, Sophie",Communications Officer,2022/07/04,5000.00
Choice Communication (Canada) Ltd.,Advertising,2022/07/07,311.71
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/07/07,139.53
Canada Post – Postes Canada,Courier Services,2022/07/12,80.22
Canada Post – Postes Canada,Courier Services,2022/07/12,35.03
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/07/12,217.75
NORTHEAST AVALON TIMES,Advertising,2022/07/14,225.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/07/18,17.85
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/07/21,135.75
House of Commons / Chambre des communes,Special Purchases of Consumable Supplies,2022/07/21,22.59
STAPLES,"Office Supplies, Stationery and Accessories",2022/07/26,60.72
Walmart,Cleaning Products,2022/07/26,46.30
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/07/28,33.99
Bell Aliant,Monthly Phone Service,2022/07/31,77.54
Bell Aliant,Constituency Office Cable,2022/07/31,28.91
COSTCO,"Office Supplies, Stationery and Accessories",2022/07/31,51.98
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/07/31,16.80
Grand & Toy,Other Consumable Supplies From Stores,2022/07/31,16.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/08/01,74.28
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/08/01,159.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/08/01,139.53
ROHCAN INVESTMENTS LIMITED,Office Rental,2022/08/01,3074.00
ROHCAN INVESTMENTS LIMITED,Office Rental Related Fees,2022/08/01,448.29
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/08/02,468.92
"Harrington, Sophie",Communications Officer,2022/08/12,4000.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/08/16,226.07
Canada Post – Postes Canada,Postage and Parcel Post,2022/08/29,226.33
Bell Aliant,Monthly Phone Service,2022/08/31,74.95
Bell Aliant,Constituency Office Cable,2022/08/31,27.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/09/01,68.76
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/09/01,159.50
ROHCAN INVESTMENTS LIMITED,Office Rental Related Fees,2022/09/01,448.29
ROHCAN INVESTMENTS LIMITED,Office Rental,2022/09/01,3074.00
"Harrington, Sophie",Communications Officer,2022/09/06,4000.00
NORTHEAST AVALON TIMES,Advertising,2022/09/15,225.00
ROHCAN INVESTMENTS LIMITED,Office Rental Related Fees,2022/10/01,448.29
ROHCAN INVESTMENTS LIMITED,Office Rental,2022/10/01,3074.00
