Supplier,Description,Date,Total
GUTHRIE WOODS PRODUCTS LIMITED,Gifts given as a matter of protocol,2022/05/04,1729.89
Okanagan Military Tattoo,Advertising,2022/05/04,510.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/06/01,16.79
testerdigital,Web Site Hosting/Domain Name,2022/06/01,360.00
Chase Sunflower - Shuswap Prairie,Advertising,2022/06/15,210.00
"Corner to Corner Cleaning Team ",Janitorial Services and Maintenance,2022/06/18,100.00
Rivertalk o/a Graphic Rabbit,Advertising,2022/06/23,255.00
Liquid Ventures Ltd.,Spring Water,2022/06/24,8.50
Paladin Technologies,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/06/24,575.08
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2022/06/25,100.00
Black Press Group Ltd.,Advertising,2022/06/30,1431.78
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/06/30,4.07
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/06/30,34.36
Grand & Toy,Cleaning Products,2022/06/30,35.52
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/06/30,158.68
OKANAGAN ADVERTISER,Advertising,2022/06/30,379.00
SASCU Credit Union,Banking Fees and Cheque Orders,2022/06/30,6.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/07/01,188.62
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/07/01,2.30
Lumby Valley Times,Advertising,2022/07/01,280.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/07/01,16.79
SASCU Credit Union,Banking Fees and Cheque Orders,2022/07/01,12.75
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2022/07/02,100.00
North Shuswap KICKER,Advertising,2022/07/04,215.61
SHAW BUSINESS,Constituency Office Internet,2022/07/04,127.25
SHAW BUSINESS,Constituency Office Cable,2022/07/04,75.32
FORTIS BC-NATURAL GAS,Public Utilities,2022/07/05,38.36
Liquid Ventures Ltd.,Spring Water,2022/07/07,8.50
Rivertalk o/a Graphic Rabbit,Advertising,2022/07/07,252.00
South Shuswap Scoop,Advertising,2022/07/07,176.82
BC HYDRO,Public Utilities,2022/07/08,78.74
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2022/07/09,100.00
WalMart Vernon,Office Plants and Flowers,2022/07/10,63.11
"Bulk Barn Vernon ",Gifts given as a matter of protocol,2022/07/11,333.45
