Supplier,Description,Date,Total
MAILCHIMP,Professional Communication Services,2022/04/14,242.72
Zoom Video Communications Inc.,Image/Video Communications Services,2022/04/14,19.15
INSIGHTLY Inc.,Computer Software and Licences,2022/04/19,45.38
Milenio Stadium Inc,Advertising,2022/04/19,250.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/04/21,100.80
ROGERS,Constituency Office Internet,2022/05/01,215.99
CORREIO DA MANHA CANADA,Advertising,2022/05/10,750.00
SOL PORTUGUES PUBLISHING INC.,Advertising,2022/05/13,750.00
MAILCHIMP,Professional Communication Services,2022/05/14,249.88
INSIGHTLY Inc.,Computer Software and Licences,2022/05/19,46.27
Zoom Video Communications Inc.,Image/Video Communications Services,2022/05/21,100.80
PRIMECONTACT INC.,Professional Communication Services,2022/05/26,561.22
ROGERS,Constituency Office Internet,2022/05/31,215.99
BROADWAY EXPORTERS IMPORTERS INC.,"Postage, Parcel Post and Courier Services",2022/06/01,25.00
BROADWAY EXPORTERS IMPORTERS INC.,Promotional Items,2022/06/01,550.00
Milenio Stadium Inc,Advertising,2022/06/01,250.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/06/01,29.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/06/01,-5.00
DOLLARAMA,Gifts given as a matter of protocol,2022/06/03,5.00
WALMART,Gifts given as a matter of protocol,2022/06/03,13.88
7 ELEVEN,Gifts given as a matter of protocol,2022/06/04,16.65
Corner Discount,Gifts given as a matter of protocol,2022/06/04,19.70
DOLLARAMA,Gifts given as a matter of protocol,2022/06/04,6.00
Kitten and the Bear,Gifts given as a matter of protocol,2022/06/04,4.00
Poppys Burger Shop,Gifts given as a matter of protocol,2022/06/04,11.00
R&C FOOD MARKET,Gifts given as a matter of protocol,2022/06/04,3.72
BROADWAY EXPORTERS IMPORTERS INC.,Promotional Items,2022/06/06,55.00
CORREIO DA MANHA CANADA,Advertising,2022/06/07,750.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/07,140.81
SOL PORTUGUES PUBLISHING INC.,Advertising,2022/06/10,750.00
MAILCHIMP,Professional Communication Services,2022/06/14,245.34
INSIGHTLY Inc.,Computer Software and Licences,2022/06/19,46.92
Choice Communication (Canada) Ltd.,Advertising,2022/06/20,322.81
Zoom Video Communications Inc.,Image/Video Communications Services,2022/06/21,100.80
CORREIO DA MANHA CANADA,Advertising,2022/06/28,750.00
Grand & Toy,Cleaning Products,2022/06/30,43.49
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/06/30,217.97
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/07/01,156.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/07/01,16.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/07/01,29.75
Canada Post – Postes Canada,Postage and Parcel Post,2022/07/04,249.18
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/07/07,139.52
Red Hot Printing Inc.,Promotional Items,2022/07/08,590.00
Canada Post – Postes Canada,Courier Services,2022/07/12,11.26
Canada Post – Postes Canada,Courier Services,2022/07/12,18.29
Canada Post – Postes Canada,Courier Services,2022/07/12,10.97
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/07/12,211.20
MAILCHIMP,Professional Communication Services,2022/07/14,249.46
PRIMECONTACT INC.,Professional Communication Services,2022/07/15,561.43
Amazon,"Office Supplies, Stationery and Accessories",2022/07/18,15.66
Amazon,"Office Supplies, Stationery and Accessories",2022/07/18,21.25
Choice Communication (Canada) Ltd.,Advertising,2022/07/18,163.88
Choice Communication (Canada) Ltd.,Advertising,2022/07/18,61.39
INSIGHTLY Inc.,Computer Software and Licences,2022/07/19,46.61
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/07/21,43.54
Zoom Video Communications Inc.,Image/Video Communications Services,2022/07/21,100.80
HUMASK,Cleaning Products,2022/07/29,98.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/08/01,113.60
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/08/01,16.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/08/01,139.52
"PAPIER, MOREY",Office Rental,2022/08/01,3500.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/08/01,11.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/08/02,128.69
MAILCHIMP,Professional Communication Services,2022/08/14,244.54
INSIGHTLY Inc.,Computer Software and Licences,2022/08/19,46.68
Zoom Video Communications Inc.,Image/Video Communications Services,2022/08/21,100.80
FIVE STAR VARIETY,Cleaning Products,2022/08/24,13.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/08/31,114.20
Grand & Toy,Cleaning Products,2022/08/31,17.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/09/01,55.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/09/01,132.00
"PAPIER, STUART",Office Rental,2022/09/01,3500.00
JUNCTION CHEMIST,Cleaning Products,2022/09/02,150.00
"PAPIER, STUART",Office Rental,2022/10/01,3500.00
