Supplier,Description,Date,Total
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/09/29,22.48
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/09/30,122.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,49.75
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/10/26,3.18
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/10/29,221.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/10/29,22.48
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,55.20
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,51.00
Truwan Holdings Ltd.,Office Rental and Related Fees,2021/11/01,3316.68
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/03,122.00
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2021/11/16,25.88
Canada Post – Postes Canada,Courier Services,2021/11/18,48.12
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/23,122.00
Grand & Toy,Cleaning Products,2021/11/30,29.99
Grand & Toy,Bulk Paper Purchases,2021/11/30,54.90
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/11/30,186.98
Truwan Holdings Ltd.,Office Rental and Related Fees,2021/12/01,3351.37
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/12/10,3.18
Canada Post – Postes Canada,Courier Services,2021/12/17,9.25
Canada Post – Postes Canada,Courier Services,2021/12/17,8.69
Truwan Holdings Ltd.,Office Rental and Related Fees,2022/01/01,3104.89
