Supplier,Description,Date,Total
Beth chabad Israeli Community,Advertising,2021/07/08,250.00
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/13,45.70
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/30,14.99
NEWS REVIEW MEDIA INC.,Advertising,2021/08/03,271.45
Rogers,Constituency Office Internet,2021/08/08,84.99
UTHAYAN PUBLISHERS,Advertising,2021/08/12,250.00
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2021/08/13,45.68
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2021/08/15,420.00
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/09/01,14.99
Rogers,Constituency Office Internet,2021/09/08,84.99
"Bloomberg ","Printed Matter, Books, Newspapers and Subscriptions",2021/09/18,46.55
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/09/30,14.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,25.27
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,1.52
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,239.50
EPS Care Technologies Inc.,Promotional Items,2021/10/08,839.80
Rogers,Constituency Office Internet,2021/10/08,84.99
"4IMPRINT, INC.",Promotional Items,2021/10/13,834.34
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2021/10/13,45.48
Canada Post – Postes Canada,Courier Services,2021/10/25,13.75
Amazon,"Office Supplies, Stationery and Accessories",2021/10/26,11.98
Dollarama,"Office Supplies, Stationery and Accessories",2021/10/29,14.61
SENTHAMARAI PUBLICATIONS LTD.,Advertising,2021/10/29,250.00
No Frills,"Office Supplies, Stationery and Accessories",2021/10/30,2.97
Staples,"Office Supplies, Stationery and Accessories",2021/10/30,64.98
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2021/10/30,14.99
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/10/31,1064.45
UTHAYAN PUBLISHERS,Advertising,2021/10/31,250.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,24.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/11/01,30.00
NEWS REVIEW MEDIA INC.,Advertising,2021/11/01,495.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,347.25
Rogers Wireless – Rogers sans-fil,Long Distance,2021/11/01,1.50
Sagitta Development & Management Inc.,Office Rental and Related Fees,2021/11/01,3700.00
The Economist,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/01,53.10
Rogers,Constituency Office Internet,2021/11/08,159.99
Zoom,Computer Software and Licences,2021/11/10,200.00
Canadian Punjabi Post,Advertising,2021/11/11,250.00
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/13,45.94
Star Metroland Media,Advertising,2021/11/14,1048.50
Michaels,"Office Supplies, Stationery and Accessories",2021/11/16,39.19
Michaels,"Office Supplies, Stationery and Accessories",2021/11/16,29.39
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,24.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/17,0.40
"Jewish Standard, The",Advertising,2021/12/01,95.00
NEWS REVIEW MEDIA INC.,Advertising,2021/12/01,495.00
Sagitta Development & Management Inc.,Office Rental and Related Fees,2021/12/01,3700.00
"Sherwood, Bob",Professional Communication Services,2021/12/03,375.00
Rogers,Constituency Office Internet,2021/12/08,20.16
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/13,46.73
Apex Lab,"Safety Supplies (fire extinguishers, first aid kits)",2021/12/15,324.99
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/12/17,122.00
Canada Post – Postes Canada,Courier Services,2021/12/17,18.50
Canada Post – Postes Canada,Courier Services,2021/12/17,12.15
Sagitta Development & Management Inc.,Office Rental and Related Fees,2022/01/01,3700.00
