Supplier,Description,Date,Total
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/09/28,22.48
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/09/28,505.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/09/30,122.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,66.54
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/10/25,74.97
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/10/25,675.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/10/25,505.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/10/29,22.48
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/10/29,505.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/01,122.00
Petricca Holdings Inc,Office Rental and Related Fees,2021/11/01,2946.68
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,231.25
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/04,122.00
"Metroland Media Group Ltd. ",Advertising,2021/11/14,268.75
MASSINE'S INDEPENDENT GROCER,Cleaning Products,2021/11/19,9.32
STAPLES Canada,"Office Supplies, Stationery and Accessories",2021/11/19,87.01
Coalition of Muslim Women,Advertising,2021/11/24,200.00
GoDaddy Domains Canada Inc.,Web Site Hosting/Domain Name,2021/11/24,39.99
Grand River Sign Design Inc.,Signage,2021/11/29,168.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/11/30,236.04
Grand & Toy,Cleaning Products,2021/11/30,17.04
Grand & Toy,Other Consumable Supplies From Stores,2021/11/30,13.19
Petricca Holdings Inc,Office Rental and Related Fees,2021/12/01,2946.68
Laurier Office Mart Inc.,"Office Supplies, Stationery and Accessories",2021/12/08,21.79
Petricca Holdings Inc,Office Rental and Related Fees,2022/01/01,2946.68
