Supplier,Description,Date,Total
Choice Communication (Canada) Ltd.,Advertising,2021/03/03,178.54
Choice Communication (Canada) Ltd.,Advertising,2021/07/05,599.69
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/08/12,265.00
Pakistan Post,Advertising,2021/08/16,350.00
Alectra Utilities,Public Utilities,2021/08/24,167.16
Alectra,Public Utilities,2021/09/23,116.50
BELL CANADA,Constituency Office Internet,2021/09/25,1200.00
Enbridge,Public Utilities,2021/09/27,78.69
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2021/09/30,360.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,217.06
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,3.18
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,216.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,971.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,278.54
Canada Post – Postes Canada,Courier Services,2021/10/07,5.88
Canada Post – Postes Canada,Courier Services,2021/10/07,5.88
Canada Post – Postes Canada,Courier Services,2021/10/12,6.33
BLUE-PENCIL Business Services Inc,Shredding,2021/10/22,206.00
Canada Post – Postes Canada,Courier Services,2021/10/25,15.04
Canada Post – Postes Canada,Courier Services,2021/10/25,8.68
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/10/26,3.18
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2021/10/31,360.00
Mantella Corporation,Office Rental and Related Fees,2021/11/01,2521.08
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,277.54
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/11/03,1665.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2021/11/05,250.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/11/09,86.23
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/11,122.00
Canada Post – Postes Canada,Courier Services,2021/11/18,8.68
Canada Post – Postes Canada,Courier Services,2021/11/18,8.28
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/11/30,64.95
Mantella Corporation,Office Rental and Related Fees,2021/12/01,2521.08
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/12/10,3.18
Canada Post – Postes Canada,Postage and Parcel Post,2021/12/16,106.10
Canada Post – Postes Canada,Courier Services,2021/12/17,23.42
Mantella Corporation,Office Rental and Related Fees,2022/01/01,2521.08
