Supplier,Description,Date,Total
Zoom Video Communications Inc.,Computer Software and Licences,2021/04/04,20.00
"Zoom Video Communications Inc. ",Computer Software and Licences,2021/05/04,20.00
"Zoom Video Communications Inc. ",Computer Software and Licences,2021/06/04,20.00
MVR Cash and Carry,Gifts given as a matter of protocol,2021/06/28,77.93
"Zoom Video Communications Inc. ",Computer Software and Licences,2021/07/04,20.00
Dollarama,Promotional Items,2021/07/14,164.00
Staples Canada,Promotional Items,2021/07/14,36.79
Dollarama,Promotional Items,2021/07/15,164.00
Gor Family Investments Inc,Public Utilities,2021/07/26,82.80
Balita Media Inc.,Advertising,2021/08/01,250.00
Hi-Rise Newspaper,Advertising,2021/08/03,478.80
"Zoom Video Communication Inc. ",Computer Software and Licences,2021/08/04,20.00
Rogers,Constituency Office Internet,2021/08/20,79.99
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/09/15,126.84
Rogers,Constituency Office Internet,2021/09/20,79.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,177.49
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,0.41
Real Canadian Superstore,"Office Supplies, Stationery and Accessories",2021/10/06,47.96
Canada Post – Postes Canada,Courier Services,2021/10/07,5.88
Canada Post – Postes Canada,Courier Services,2021/10/07,5.88
Canada Post – Postes Canada,Courier Services,2021/10/12,5.91
Canada Post – Postes Canada,Courier Services,2021/10/12,5.88
Rogers,Constituency Office Internet,2021/10/20,79.99
Canada Post – Postes Canada,Courier Services,2021/10/25,6.33
Canadian Tire,Appliances,2021/10/27,99.99
Canadian Tire,"Office Supplies, Stationery and Accessories",2021/10/27,11.97
Ikea,Office Furniture and Fixtures,2021/10/27,9.99
Ikea,Office Furniture and Fixtures,2021/10/27,34.99
Ikea,Office Furniture and Fixtures,2021/10/27,198.00
Ikea,Office Furniture and Fixtures,2021/10/27,39.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/01,56.80
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,190.00
Gor Family Investments Inc.,Office Rental and Related Fees,2021/11/01,3720.00
Task Rabbit,Janitorial Services and Maintenance,2021/11/04,117.64
"Zoom Video Communication Inc. ",Computer Software and Licences,2021/11/04,20.00
Hi-Rise Newspaper,Advertising,2021/11/09,478.80
Ikea,Appliances,2021/11/09,4.99
Ikea,"Office Supplies, Stationery and Accessories",2021/11/09,7.98
Ikea,Office Furniture and Fixtures,2021/11/09,9.99
Peter Lovering (Sumach Designs),Advertising,2021/11/16,365.00
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/11/16,293.63
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,190.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/17,8.40
Canada Post – Postes Canada,Courier Services,2021/11/18,6.87
Canada Post – Postes Canada,Courier Services,2021/11/18,8.79
Rogers,Constituency Office Internet,2021/11/20,79.99
Zoom Video Communications Inc.,Computer Software and Licences,2021/11/30,197.33
Gor Family Investments Inc.,Office Rental and Related Fees,2021/12/01,3720.00
Hi-Rise Newspaper,Advertising,2021/12/06,478.80
Gor Family Investments Inc.,Office Rental and Related Fees,2022/01/01,3720.00
