Supplier,Description,Date,Total
Costco,Cleaning Products,2021/07/29,23.99
Costco,Cleaning Products,2021/07/29,23.99
"Gair, David",Subject Matter Expert,2021/08/09,1250.00
Spotlight Marketing,Subject Matter Expert,2021/08/09,-1250.00
My Broadcasting Corp.,Advertising,2021/08/29,326.38
Hay Communications,Members’ Primary Residence Internet,2021/09/01,50.28
Entegrus,Public Utilities,2021/09/03,179.89
BMO,Banking Fees and Cheque Orders,2021/09/17,74.76
Cogeco,Constituency Office Internet,2021/09/18,89.95
Canada Post,"Postage, Parcel Post and Courier Services",2021/09/24,27.46
Superstore,"Office Supplies, Stationery and Accessories",2021/09/28,10.14
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,651.18
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,9.54
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,9.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,649.02
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,0.97
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,66.92
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,16.79
Majestik Communications,Repair of Office Equipment,2021/10/05,325.00
2804649 Ontario Inc,Web Site Hosting/Domain Name,2021/10/06,55.00
Baillie's Picture Framing Inc,"Framing, Outside Supplier",2021/10/07,364.93
Baillie's Picture Framing Inc - 11733,"Framing, Outside Supplier",2021/10/07,375.00
Canada Post – Postes Canada,Courier Services,2021/10/07,7.97
Zoom,Computer Software and Licences,2021/10/08,20.00
Rogers,Constituency Office Internet,2021/10/09,54.99
Rogers,Constituency Office Cable,2021/10/09,60.87
Home Hardware,"Office Supplies, Stationery and Accessories",2021/10/12,6.50
