Supplier,Description,Date,Total
Canada Post – Postes Canada,Courier Services,2022/03/22,16.39
2671847 ONTARIO INC,Public Utilities,2022/04/05,651.93
Canva,Professional Communication Services,2022/04/24,7.69
STAPLES,"Office Supplies, Stationery and Accessories",2022/05/20,29.99
CANVA,Professional Communication Services,2022/05/24,7.76
STAPLES,"Office Supplies, Stationery and Accessories",2022/06/14,20.28
CANVA,Professional Communication Services,2022/06/24,7.84
CANVA,Professional Communication Services,2022/07/24,7.92
Real Canadian Superstore,Office Plants and Flowers,2022/08/15,25.60
Staples,"Office Supplies, Stationery and Accessories",2022/08/23,19.47
CANVA,Professional Communication Services,2022/08/24,7.86
Walmart,"Office Supplies, Stationery and Accessories",2022/08/26,21.34
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,288.75
St. Peter's Maronite Church,Advertising,2022/09/16,200.00
CANVA,Professional Communication Services,2022/09/24,7.96
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/10/01,314.75
Essex Linen Supply,Equipment Rental (non-hospitality related),2022/10/13,16.00
Apple Rideau Centre,"Office Supplies, Stationery and Accessories",2022/10/21,25.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/10/24,11.99
CANVA,Professional Communication Services,2022/10/24,8.29
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,282.50
BIZ X MAGAZINE,Advertising,2022/11/15,150.00
CANVA,Professional Communication Services,2022/11/24,8.45
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,24.00
House of Commons / Chambre des communes,Language Training,2022/12/01,583.60
Kevin Cosgrove,Professional Communication Services,2022/12/01,500.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,293.50
SHRED-IT,Shredding,2022/12/06,92.68
STAPLES Canada,"Office Supplies, Stationery and Accessories",2022/12/07,18.98
Guangzhou Yitobel Electronic Technology,"Office Supplies, Stationery and Accessories",2022/12/08,49.98
Canada Post/ Shoppers Drug Mart,"Postage, Parcel Post and Courier Services",2022/12/14,24.81
COGECO CONNEXION INC.,Constituency Office Internet,2022/12/16,249.95
COGECO CONNEXION INC.,Constituency Office Cable,2022/12/16,74.98
Yan-Kit Wong,Janitorial Services and Maintenance,2022/12/16,120.00
DOLLARAMA,"Office Supplies, Stationery and Accessories",2022/12/19,92.91
Real Canadian Superstore,"Office Supplies, Stationery and Accessories",2022/12/19,12.48
Canada Salvage Hardware,"Office Supplies, Stationery and Accessories",2022/12/20,27.99
DOLLARAMA,"Office Supplies, Stationery and Accessories",2022/12/21,11.25
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2022/12/21,270.87
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2022/12/21,182.78
Tepperman's,Appliances,2022/12/21,598.00
MailChimp,Professional Communication Services,2022/12/22,54.82
CANVA,Professional Communication Services,2022/12/24,8.20
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,83.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/12/31,578.81
Grand & Toy,Bulk Paper Purchases,2022/12/31,72.90
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,212.30
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,208.76
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,206.23
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,210.48
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,153.03
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/01/01,240.50
ENWIN,Public Utilities,2023/01/04,48.63
ENWIN,Public Utilities,2023/01/04,101.22
ENWIN,Public Utilities,2023/01/04,129.85
Hockey Life,Gifts given as a matter of protocol,2023/01/11,38.00
Hockey Life,Gifts given as a matter of protocol,2023/01/11,32.49
Rexall,"Office Supplies, Stationery and Accessories",2023/01/12,17.98
Cogeco Connexion Inc.,Constituency Office Cable,2023/01/16,74.98
Cogeco Connexion Inc.,Constituency Office Internet,2023/01/16,249.95
Zuliani Glass,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2023/01/18,4772.50
Zuliani Glass,"Security Equipment, Intercom and Alarm System (Central Budget)",2023/01/18,4772.50
"Hardcastle, Cherika",Office Support,2023/01/20,644.00
City of Windsor Capri Pizzeria Recreation Complex,Public Meeting Room Rentals,2023/01/21,684.45
MailChimp,Professional Communication Services,2023/01/22,63.77
CANVA,Professional Communication Services,2023/01/24,8.34
Enbridge,Public Utilities,2023/01/24,142.34
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/01/24,372.61
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2023/01/26,89.98
Cintas Canada Ltd.,Cleaning Products,2023/01/26,151.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/01/26,1078.00
Yan-Kit Wong,Janitorial Services and Maintenance,2023/01/26,160.00
Guangzhou Uitobel Electronic Technology Co.,"Office Supplies, Stationery and Accessories",2023/01/27,49.98
Gateway Newsstand,"Office Supplies, Stationery and Accessories",2023/01/29,39.99
Windsor-Essex Janitorial Inc.,Janitorial Services and Maintenance,2023/01/30,325.00
4imprint,Promotional Items,2023/01/31,677.65
Culligan Water,Spring Water,2023/01/31,15.00
Grand & Toy,Cleaning Products,2023/01/31,14.05
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,332.28
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,70.00
2671847 ONTARIO INC,Office Rental,2023/02/01,2400.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,24.00
BIZ X MAGAZINE,Advertising,2023/02/01,250.00
Culligan Water,Spring Water,2023/02/01,39.50
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/02/01,289.75
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/02/02,183.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2023/02/02,89.98
"Canada Post ","Postage, Parcel Post and Courier Services",2023/02/02,16.15
ENWIN,Public Utilities,2023/02/03,150.32
ENWIN,Public Utilities,2023/02/03,111.22
ENWIN,Public Utilities,2023/02/03,52.61
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/02/08,1078.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/02/09,183.00
shenzhendingfengyundongtiyuyong.....,Gifts given as a matter of protocol,2023/02/10,39.40
Canada Post,"Postage, Parcel Post and Courier Services",2023/02/14,16.64
Parliamentary Boutique,Gifts given as a matter of protocol,2023/02/14,190.61
DOLLARAMA,"Office Supplies, Stationery and Accessories",2023/02/15,12.00
DOLLARMA,"Office Supplies, Stationery and Accessories",2023/02/15,51.83
Cogeco Connexion Inc.,Constituency Office Cable,2023/02/16,74.98
Cogeco Connexion Inc.,Constituency Office Internet,2023/02/16,249.95
Dollar Tree,"Office Supplies, Stationery and Accessories",2023/02/16,7.50
DOLLARAMA,"Office Supplies, Stationery and Accessories",2023/02/16,8.00
Party City Store,"Office Supplies, Stationery and Accessories",2023/02/16,14.00
DOLLARAMA,"Office Supplies, Stationery and Accessories",2023/02/17,3.00
Shred-IT,Shredding,2023/02/18,92.68
The Original Pizza Plus,"Postage, Parcel Post and Courier Services",2023/02/18,10.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/02/22,379.93
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/02/22,148.79
Canva,Professional Communication Services,2023/02/24,8.18
Canada Post – Postes Canada,Postage and Parcel Post,2023/02/27,527.60
Student Works Painting,Office Renovations,2023/02/28,707.00
Yan-Kit Wong,Janitorial Services and Maintenance,2023/02/28,160.00
2671847 ONTARIO INC,Office Rental,2023/03/01,2400.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,349.00
Amazon,Office Decor,2023/03/02,110.48
Amazon,Office Furniture and Fixtures,2023/03/02,279.99
Culligan Water,Spring Water,2023/03/02,39.50
Tiger Liquidation,Office Decor,2023/03/03,30.00
4imprint,"Postage, Parcel Post and Courier Services",2023/03/06,32.75
4imprint,Promotional Items,2023/03/06,443.00
4imprint,Professional Communication Services,2023/03/06,90.00
ENWIN,Public Utilities,2023/03/06,53.33
ENWIN,Public Utilities,2023/03/06,101.52
ENWIN,Public Utilities,2023/03/06,147.00
Home Hardward,"Office Supplies, Stationery and Accessories",2023/03/13,50.43
DOLLARAMA,Office Decor,2023/03/15,22.58
Guangzhou Yitobel Electronic Technology,Gifts given as a matter of protocol,2023/03/15,99.92
Cogeco Connexion Inc.,Constituency Office Internet,2023/03/16,249.95
Cogeco Connexion Inc.,Constituency Office Cable,2023/03/16,74.98
Kidder,Office Equipment,2023/03/16,369.75
4 imprint,Promotional Items,2023/03/17,2219.15
"Flag Shop, The","Postage, Parcel Post and Courier Services",2023/03/17,40.00
"Flag Shop, The",Promotional Items,2023/03/17,2000.00
Canada Post – Postes Canada,Courier Services,2023/03/22,36.04
Flowers Forever,Gifts given as a matter of protocol,2023/03/22,94.90
MailChimp,Professional Communication Services,2023/03/22,64.90
Canada Post – Postes Canada,Courier Services,2023/03/23,35.63
Canada Post – Postes Canada,Courier Services,2023/03/23,57.81
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/03/23,298.22
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/03/23,119.35
Canva,Professional Communication Services,2023/03/24,8.28
