Supplier,Description,Date,Total
PR SERVICES LTD.,Advertising,2022/10/17,886.50
Canva,Computer Software and Licenses,2022/10/23,16.99
Koodo Mobile,Monthly Phone Service,2022/10/24,42.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,62.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,32.00
Canva,Computer Software and Licenses,2022/11/23,16.99
Koodo Mobile,Monthly Phone Service,2022/11/24,42.00
Black Press Group Ltd.,Advertising,2022/11/30,475.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,8.60
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,62.00
"WHITEHORSE STAR LTD, THE","Printed Matter, Books, Newspapers and Subscriptions",2022/12/13,180.00
Association Franco-Yukonnaise (AFY),Advertising,2022/12/22,195.75
Canva,Computer Software and Licenses,2022/12/23,16.99
Koodo Mobile,Monthly Phone Service,2022/12/24,42.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,8.53
Black Press Group Ltd.,Advertising,2022/12/31,425.00
MAK BUILDING MAINTENANCE,Janitorial Services and Maintenance,2022/12/31,300.00
Whitehorse Blue Bin Recycling,Janitorial Services and Maintenance,2022/12/31,62.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,62.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.77
Spectrum Security - Sound Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2023/01/03,74.97
Staples Canada,"Office Supplies, Stationery and Accessories",2023/01/10,21.88
"Meta Platforms, Inc.",Advertising,2023/01/15,113.00
"Meta Platforms, Inc.",Advertising,2023/01/15,113.00
"Meta Platforms, Inc.",Advertising,2023/01/15,63.19
"Meta Platforms, Inc.",Advertising,2023/01/15,169.50
"Meta Platforms, Inc.",Advertising,2023/01/15,94.66
Canva,Computer Software and Licenses,2023/01/23,16.99
Canadian Tire #452,Office Decor,2023/01/24,136.90
Koodo Mobile,Monthly Phone Service,2023/01/24,42.00
Canadian Tire #452,Office Decor,2023/01/25,14.99
MAK BUILDING MAINTENANCE,Janitorial Services and Maintenance,2023/01/31,300.00
535851 YUKON INC,Office Rental,2023/02/01,3775.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,62.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/02/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/02/01,8.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.59
Harper Street Publishing Inc. O/A North of Ordinary Media,Advertising,2023/02/09,1864.00
House of Commons / Chambre des communes,External Printing Costs,2023/02/10,4090.59
"WHITEHORSE STAR LTD, THE",Advertising,2023/02/10,496.44
Grand & Toy,"Freight, Express and Cartage",2023/02/28,65.72
Grand & Toy,Cleaning Products,2023/02/28,60.18
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/02/28,6.89
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/02/28,259.12
MAK BUILDING MAINTENANCE,Janitorial Services and Maintenance,2023/02/28,300.00
Whitehorse Blue Bin Recycling,Janitorial Services and Maintenance,2023/02/28,116.00
535851 YUKON INC,Office Rental,2023/03/01,3775.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,62.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/03/01,2.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/03/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,32.00
House of Commons / Chambre des communes,Framing Done at the House of Commons,2023/03/01,214.32
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.86
Nespresso,Appliances,2023/03/03,149.00
SOOTER'S DOWNTOWN,Office Decor,2023/03/03,41.94
Canada Post – Postes Canada,Courier Services,2023/03/23,15.27
Canada Post – Postes Canada,Courier Services,2023/03/23,9.55
Canada Post – Postes Canada,Postage and Parcel Post,2023/03/27,110.76
Black Press Group Ltd.,Advertising,2023/03/31,550.00
Canada Post – Postes Canada,Courier Services,2023/03/31,10.01
House of Commons / Chambre des communes,Language Training,2023/03/31,700.32
MAK BUILDING MAINTENANCE,Janitorial Services and Maintenance,2023/03/31,300.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,5.77
