Supplier,Description,Date,Total
Kenson Janitorial Services,Janitorial Services and Maintenance,2022/06/30,156.65
Burin Folks Arts Council Festival,Advertising,2022/07/12,200.00
Lions District N4,Advertising,2022/08/15,100.00
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2022/08/21,84.60
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2022/09/21,84.60
Kenson Janitorial Services,Janitorial Services and Maintenance,2022/09/30,156.65
JAYSEAS HOLDINGS LIMITED,Advertising,2022/10/01,100.00
Eastlink,Members’ Primary Residence Internet,2022/10/10,150.70
Zoom,Image/Video Communications Services,2022/10/17,20.00
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2022/10/21,84.60
Kenson Janitorial Services,Janitorial Services and Maintenance,2022/10/31,156.65
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,163.75
JAYSEAS HOLDINGS LIMITED,Advertising,2022/11/01,100.00
Eastlink,Members’ Primary Residence Internet,2022/11/10,150.70
Zoom,Image/Video Communications Services,2022/11/17,20.00
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2022/11/21,84.60
Channel 6 Ads,Advertising,2022/11/25,45.00
Corrina Vivian-Collins,Advertising,2022/11/26,52.17
PROGRAMMED INSURANCE BROKERS INC,Constituency Office Insurance,2022/11/28,2122.90
Kenson Janitorial Services,Janitorial Services and Maintenance,2022/11/30,156.65
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,30.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,163.75
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,12.00
JAYSEAS HOLDINGS LIMITED,Advertising,2022/12/01,100.00
Eastlink,Members’ Primary Residence Internet,2022/12/09,150.70
Eastlink,Constituency Office Cable,2022/12/10,96.95
Eastlink,Constituency Office Cable,2022/12/10,104.90
Eastlink,Constituency Office Internet,2022/12/10,104.95
Eastlink,Constituency Office Internet,2022/12/10,129.95
Kin Canada,Advertising,2022/12/13,150.00
FFAW/Unifor,Advertising,2022/12/14,500.00
Eastlink,Constituency Office Cable,2022/12/17,32.95
Eastlink,Constituency Office Internet,2022/12/17,99.95
Zoom,Image/Video Communications Services,2022/12/17,20.00
Canada post,"Postage, Parcel Post and Courier Services",2022/12/20,25.95
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2022/12/21,84.60
R&J Advertising,Advertising,2022/12/21,91.30
Channel 6 Ads Arnold's Cove,Advertising,2022/12/22,45.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,12.91
Kenson Janitorial Services,Janitorial Services and Maintenance,2022/12/31,156.65
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,1273.83
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,1237.38
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,1252.58
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,1262.90
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,19.08
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,110.03
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,163.75
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,30.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,32.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
JAYSEAS HOLDINGS LIMITED,Advertising,2023/01/01,100.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.78
Canada Post,"Postage, Parcel Post and Courier Services",2023/01/09,4.43
Eastlink,Constituency Office Cable,2023/01/10,104.90
Eastlink,Constituency Office Cable,2023/01/10,96.95
Eastlink,Members’ Primary Residence Internet,2023/01/10,150.70
Eastlink,Constituency Office Internet,2023/01/10,104.95
Eastlink,Constituency Office Internet,2023/01/10,129.95
Eastlink,Constituency Office Internet,2023/01/17,132.90
Zoom,Image/Video Communications Services,2023/01/17,20.00
Skate NL,Advertising,2023/01/18,100.00
Bell Aliant,Employees’ Primary Residence Internet (COVID-19),2023/01/21,84.23
