Supplier,Description,Date,Total
Canada Post – Postes Canada,Courier Services,2022/03/22,16.54
Canada Post – Postes Canada,Courier Services,2022/03/22,11.34
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,46.00
Parvasi Media Group Inc.,Advertising,2022/10/25,39.38
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,-34.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,35.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,37.75
ASIAN WORLD TODAY INC.,Advertising,2022/11/15,300.00
Facebook,Advertising,2022/11/17,50.00
Vistek,Photographic Equipment,2022/11/29,599.99
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,62.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,35.75
Rogers Wireless – Rogers sans-fil,Voice and data overage fees for mobile devices,2022/12/01,0.45
NORTHBRIDGE GENERAL INSURANCE CORPORATION,Constituency Office Insurance,2022/12/08,1523.88
Mentor Productions,Advertising,2022/12/15,20.84
Facebook,Advertising,2022/12/17,8.93
ASIAN WORLD TODAY INC.,Advertising,2022/12/20,850.00
BELL CANADA,Constituency Office Cable,2022/12/20,36.90
BELL CANADA,Constituency Office Internet,2022/12/20,144.95
Walmart,Gifts given as a matter of protocol,2022/12/21,327.62
Costco,Gifts given as a matter of protocol,2022/12/22,63.94
Hamdard Media Group,Advertising,2022/12/22,500.00
Walmart,Gifts given as a matter of protocol,2022/12/22,351.49
Facebook,Advertising,2022/12/24,100.00
Facebook,Advertising,2022/12/26,100.00
Facebook,Advertising,2022/12/29,150.00
Media Market Canada Inc.,Advertising,2022/12/29,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,44.10
Grand & Toy,Office Equipment,2022/12/31,490.20
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,209.41
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,208.77
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,210.49
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,212.31
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,119.07
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,62.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.80
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/01/01,35.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.77
Canadian Punjabi Post,Advertising,2023/01/04,500.00
ZEE9 Digital Inc,Advertising,2023/01/05,500.00
Lindt & Sprungll,Gifts given as a matter of protocol,2023/01/06,253.70
Walmart,Gifts given as a matter of protocol,2023/01/06,302.80
Walmart,Gifts given as a matter of protocol,2023/01/06,82.35
Parvasi Media Group Inc.,Advertising,2023/01/09,500.00
Parvasi Media Group Inc.,Advertising,2023/01/10,300.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/01/11,459.58
Meta Platforms Inc.,Advertising,2023/01/17,140.00
JD Cash n' Carry,"Office Supplies, Stationery and Accessories",2023/01/18,49.94
Walmart,"Office Supplies, Stationery and Accessories",2023/01/18,14.97
BELL CANADA,Constituency Office Internet,2023/01/20,144.95
BELL CANADA,Constituency Office Cable,2023/01/20,36.90
"Arshad Khan, Muhammad",Subject Matter Expert,2023/01/30,2000.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,62.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.58
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/02/01,51.00
Soneil Steeles,Office Rental,2023/02/01,4601.77
ZEE9 Digital Inc,Advertising,2023/02/01,500.00
House of Commons / Chambre des communes,External Printing Costs,2023/02/10,7598.43
ZeeNine Media Inc.,External Printing Costs,2023/02/14,65.00
BELL CANADA,Constituency Office Internet,2023/02/20,144.95
BELL CANADA,Constituency Office Cable,2023/02/20,36.90
AKHBAAR E PAKISTAN INC.,Advertising,2023/02/24,350.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/02/27,184.07
Choice Communication (Canada) Ltd.,Advertising,2023/02/28,64.40
Grand & Toy,Cleaning Products,2023/02/28,19.90
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/02/28,891.19
Grand & Toy,Bulk Paper Purchases,2023/02/28,118.89
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,62.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,46.00
Soneil Steeles,Office Rental,2023/03/01,4601.77
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.86
"Arshad Khan, Muhammad",Subject Matter Expert,2023/03/08,2000.00
City of Brampton,Public Meeting Room Rentals,2023/03/08,1270.00
SinaLite,Promotional Items,2023/03/09,195.75
Choice Communication (Canada) Ltd.,Advertising,2023/03/10,195.83
ASIAN WORLD TODAY INC.,Advertising,2023/03/11,750.00
Choice Communication (Canada) Ltd.,Advertising,2023/03/13,93.56
Pak Pioneers Community Organization of Canada,Advertising,2023/03/13,300.00
Apple,Voice Communication Equipment,2023/03/15,128.00
ASIAN WORLD TODAY INC.,Advertising,2023/03/20,750.00
BELL CANADA,Constituency Office Cable,2023/03/20,36.90
BELL CANADA,Constituency Office Internet,2023/03/20,144.95
Canada Post – Postes Canada,Courier Services,2023/03/20,10.41
Canada Post – Postes Canada,Courier Services,2023/03/20,16.71
Canada Post – Postes Canada,Courier Services,2023/03/22,10.56
Canada Post – Postes Canada,Courier Services,2023/03/22,11.26
Canada Post – Postes Canada,Courier Services,2023/03/23,10.85
House of Commons,Pins and Flags,2023/03/27,200.65
"Arshad Khan, Muhammad",Subject Matter Expert,2023/03/30,2000.00
AKHBAAR E PAKISTAN INC.,Advertising,2023/03/31,700.00
Canada Post – Postes Canada,Courier Services,2023/03/31,60.21
Canada Post – Postes Canada,Courier Services,2023/03/31,11.82
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,206.28
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,35.24
