Supplier,Description,Date,Total
Peak Publishing Limited Partnership,Advertising,2021/07/30,678.00
Rona,"Office Supplies, Stationery and Accessories",2022/01/17,27.23
Lund Community Society,Advertising,2022/01/19,40.00
CKCC FM 100.7 The Raven,Advertising,2022/01/31,90.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/03/17,24.70
Augusta Recycling,Janitorial Services and Maintenance,2022/03/18,9.24
Carrie Neitabo,Office Relocation,2022/03/18,150.00
Rona,"Office Supplies, Stationery and Accessories",2022/03/18,38.05
Canada Post – Postes Canada,Courier Services,2022/03/22,98.16
Carrie Nepitabo,Office Relocation,2022/03/25,65.00
Carrie Nepitabo,Office Relocation,2022/03/25,150.00
Augusta Recycling,Janitorial Services and Maintenance,2022/03/26,47.44
Nancy Tyler,Janitorial Services and Maintenance,2022/03/31,255.00
Peak Publishing Limited Partnership,Advertising,2022/04/29,385.00
Peak Publishing Limited Partnership,Advertising,2022/04/29,384.00
Peak Publishing Limited Partnership,Advertising,2022/04/29,125.00
UPS Store,"Postage, Parcel Post and Courier Services",2022/04/29,103.66
Canada Post,"Postage, Parcel Post and Courier Services",2022/05/06,17.79
Peak Publishing Limited Partnership,Advertising,2022/05/31,125.00
Peak Publishing Limited Partnership,Advertising,2022/05/31,346.00
Southcott Communications,Advertising,2022/06/01,150.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/11,12.20
Zoom,Photography and Video Services,2022/06/13,20.00
Vista Radio Ltd.,Advertising,2022/06/25,260.00
Vista Radio Ltd.,Advertising,2022/06/25,330.00
Vista Radio Ltd.,Advertising,2022/06/25,330.00
Vista Radio Ltd.,Advertising,2022/06/25,472.50
Dollarama,"Office Supplies, Stationery and Accessories",2022/06/26,48.15
CKCC FM 100.7 The Raven,Advertising,2022/06/30,400.00
CKCC FM 100.7 The Raven,Advertising,2022/06/30,455.00
Southcott Communications,Advertising,2022/07/05,150.00
Zoom,Photography and Video Services,2022/07/13,20.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/07/14,11.14
Dollarama,Cleaning Products,2022/07/24,5.68
Wei Wai Kum House of Treasures,Gifts given as a matter of protocol,2022/07/24,82.39
Augusta Recycling,Janitorial Services and Maintenance,2022/08/03,5.76
Zoom,Photography and Video Services,2022/08/13,20.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,225.04
Southcott Communications,Advertising,2022/09/01,158.50
Zoom,Photography and Video Services,2022/09/13,20.00
BC HYDRO,Public Utilities,2022/09/14,355.83
Powell River Salmon Society,Advertising,2022/09/15,450.00
Powell River Salmon Society,Advertising,2022/09/15,450.00
Cove Glass Ltd.,Janitorial Services and Maintenance,2022/09/16,165.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/09/17,25.84
"Turner, Heidi",Subject Matter Expert,2022/09/29,600.00
Blanchard Security Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/10/01,131.85
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/10/01,323.00
Southcott Communications,Advertising,2022/10/05,158.50
Blanchard Security,Protection and Alarm Monitoring (Member's Office Budget),2022/10/12,98.50
Zoom,Photography and Video Services,2022/10/13,20.00
Blanchard Security Inc.,Protection and Alarm Monitoring (Member's Office Budget),2022/10/28,42.40
Peak Publishing Limited Partnership,Advertising,2022/10/31,229.00
"Turner, Heidi",Subject Matter Expert,2022/10/31,750.00
UPS Store,"Postage, Parcel Post and Courier Services",2022/10/31,73.08
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,24.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,34.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,2.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,261.00
Southcott Communications,Advertising,2022/11/01,158.50
Newspaper-Comox-Totem Times,Advertising,2022/11/08,238.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/09,27.55
Zoom,Photography and Video Services,2022/11/13,20.00
Augusta Recycling,Janitorial Services and Maintenance,2022/11/14,5.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/14,5.89
BC HYDRO,Public Utilities,2022/11/15,397.27
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/22,11.77
Staples,"Office Supplies, Stationery and Accessories",2022/11/22,16.64
123ink.ca,"Office Supplies, Stationery and Accessories",2022/11/24,246.09
Thrifty Foods - EKennedy,"Office Supplies, Stationery and Accessories",2022/11/24,51.48
Charlotte Doyle,Janitorial Services and Maintenance,2022/11/30,480.00
CKCC FM 100.7 The Raven,Advertising,2022/11/30,288.00
Peak Publishing Limited Partnership,Advertising,2022/11/30,385.00
PictureHouse Media Group,Advertising,2022/11/30,750.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,6.98
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,24.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,34.72
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,328.00
Southcott Communications,Advertising,2022/12/01,158.50
Southcott Communications,Advertising,2022/12/01,285.30
Zoom,Photography and Video Services,2022/12/13,20.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/12/15,39.32
Hardy Bay Senior Citizens Society,Public Meeting Room Rentals,2022/12/17,50.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/12/18,12.93
TELUS Communications Inc.,Monthly Phone Service,2022/12/20,33.86
"Turner, Heidi",Subject Matter Expert,2022/12/20,525.00
Vista Radio Ltd,Advertising,2022/12/25,275.00
Peak Publishing Limited Partnership,Advertising,2022/12/30,385.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,43.92
Black Press Group Ltd.,Advertising,2022/12/31,723.25
Charlotte Doyle,Janitorial Services and Maintenance,2022/12/31,240.00
CKCC FM 100.7 The Raven,Advertising,2022/12/31,200.00
Island Radio,Advertising,2022/12/31,280.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,412.46
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,417.52
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,424.61
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,420.96
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,6.36
