Supplier,Description,Date,Total
123rf,Photography and Video Services,2022/06/05,36.55
Home Depot,Appliances,2022/06/06,404.98
123rf,Photography and Video Services,2022/07/08,36.55
123rf,Photography and Video Services,2022/08/02,36.55
123rf,Photography and Video Services,2022/09/02,36.55
123rf,Photography and Video Services,2022/10/02,36.55
Berni Wood & associates,Photography and Video Services,2022/10/14,100.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,65.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,125.22
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,18.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,94.00
Crapaud Curling Club,Advertising,2022/11/01,200.00
123rf,Photography and Video Services,2022/11/02,36.55
Amazon,Office Equipment,2022/11/25,349.99
Amazon,"Safety Supplies (fire extinguishers, first aid kits)",2022/11/26,28.78
Bell Aliant,Constituency Office Internet,2022/11/30,109.61
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,65.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,94.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,35.00
House of Commons / Chambre des communes,Householders – Paper Recovery,2022/12/01,11.17
123rf,Photography and Video Services,2022/12/02,36.55
MJS MARKETING & PROMOTIONS,Advertising,2022/12/08,750.00
Island Press Ltd.,Advertising,2022/12/14,475.00
Island Press Ltd.,Advertising,2022/12/16,475.00
SALTWIRE NETWORK INC.,Advertising,2022/12/24,496.75
ResourcesAbilities,Advertising,2022/12/30,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,100.49
Bell Aliant,Constituency Office Internet,2022/12/31,132.30
Stingray Radio Inc.,Advertising,2022/12/31,300.00
Stingray Radio Inc.,Advertising,2022/12/31,300.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,111.16
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,2.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,44.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,65.40
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,94.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
123rf,Photography and Video Services,2023/01/02,36.55
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.78
Canadian tire,"Office Supplies, Stationery and Accessories",2023/01/05,167.91
Canadian tire,Pins and Flags,2023/01/05,59.97
Staples Canada,"Office Supplies, Stationery and Accessories",2023/01/05,162.05
Ceretti,Cleaning Products,2023/01/15,29.48
Flower Buds,"Postage, Parcel Post and Courier Services",2023/01/23,5.00
Flower Buds,Gifts given as a matter of protocol,2023/01/23,150.00
Vital Vision Creative,Photography and Video Services,2023/01/23,1085.70
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/01/25,120.75
Bell Aliant,Constituency Office Internet,2023/01/31,135.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,928.46
Results Marketing & Advertising,Communications Officer,2023/01/31,11920.70
Sign Station Inc.,Signage,2023/01/31,754.48
102273 PEI Inc,Office Rental,2023/02/01,1739.13
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,94.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/02/01,18.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/02/01,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,65.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.59
canada post,"Postage, Parcel Post and Courier Services",2023/02/03,25.30
Calendar Club of Canada,"Office Supplies, Stationery and Accessories",2023/02/06,14.99
Communities 13 inc,Advertising,2023/02/09,300.00
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2023/02/13,287.48
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/02/13,2508.00
Island Press Ltd.,Advertising,2023/02/15,334.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2023/02/16,180.77
Canadian Tire,Pins and Flags,2023/02/16,127.92
Canadian Tire,Appliances,2023/02/16,279.99
Canada Post,"Postage, Parcel Post and Courier Services",2023/02/17,23.19
Bell Aliant,Constituency Office Internet,2023/02/28,135.60
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/02/28,24.65
102273 PEI Inc,Office Rental,2023/03/01,1739.13
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,65.40
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,94.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/03/01,44.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/03/01,36.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.87
parliament gift,Gifts given as a matter of protocol,2023/03/09,16.99
Prince Edward Island Mutual Insurance Company,Constituency Office Insurance,2023/03/10,615.00
South Shore Actiplex,Advertising,2023/03/16,140.00
Canada Post – Postes Canada,Courier Services,2023/03/22,62.14
Canada Post – Postes Canada,Courier Services,2023/03/22,22.58
Canada Post – Postes Canada,Courier Services,2023/03/23,75.70
Canada Post – Postes Canada,Courier Services,2023/03/23,127.93
Results Marketing & Advertising,Communications Officer,2023/03/23,8213.07
Island Press Ltd.,Advertising,2023/03/24,470.00
Pei fire Fighters Curling Assoc,Advertising,2023/03/24,250.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/03/27,44.81
walmart,"Office Supplies, Stationery and Accessories",2023/03/27,22.95
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/03/28,465.00
MJS MARKETING & PROMOTIONS,Advertising,2023/03/29,325.00
Bell Aliant,Constituency Office Internet,2023/03/31,135.61
Canada Post – Postes Canada,Courier Services,2023/03/31,18.96
Staples,"Office Supplies, Stationery and Accessories",2023/03/31,50.39
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,108.22
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,36.03
Cornwall Curling Club,Advertising,2023/04/06,125.00
