Supplier,Description,Date,Total
Canada Post – Postes Canada,Courier Services,2022/03/22,22.67
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,236.54
HINDI ABROAD MEDIA INC.,Advertising,2022/10/21,26.32
"WEEKLY VOICE NEWSPAPER, THE",Advertising,2022/10/21,23.44
Parvasi Media Group Inc.,Advertising,2022/10/25,39.38
Staples Canada,"Office Supplies, Stationery and Accessories",2022/10/25,34.99
GUJARAT ABROAD CANADA INC.,Advertising,2022/10/31,300.00
MONTEREY PARK INC.,Office Rental,2022/11/01,24.50
MONTEREY PARK INC.,Office Rental Related Fees,2022/11/01,162.90
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,222.25
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,116.50
ASIAN WORLD TODAY INC.,Advertising,2022/11/08,650.00
Sardari Media Inc.,Advertising,2022/11/08,500.00
Cambrian Springs,Spring Water,2022/11/30,13.99
MONTEREY PARK INC.,Office Rental,2022/12/01,24.50
MONTEREY PARK INC.,Office Rental Related Fees,2022/12/01,162.90
Rogers Communications,Constituency Office Internet,2022/12/01,214.99
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,441.25
Hamdard Media Group,Advertising,2022/12/22,600.00
Cambrian Springs,Spring Water,2022/12/27,13.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,3.88
Rogers Communications,Constituency Office Internet,2022/12/31,214.99
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,209.41
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,208.77
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,210.49
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,212.31
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,44.95
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
MONTEREY PARK INC.,Office Rental,2023/01/01,24.50
MONTEREY PARK INC.,Office Rental Related Fees,2023/01/01,162.90
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/01/01,275.25
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.78
ASIAN WORLD TODAY INC.,Advertising,2023/01/03,650.00
Parvasi Weekly Inc.,Advertising,2023/01/10,500.00
Cambrian Springs,Spring Water,2023/01/31,13.99
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,34.71
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,137.18
Rogers Communications,Constituency Office Internet,2023/01/31,214.99
Canada Post,"Postage, Parcel Post and Courier Services",2023/02/01,18.82
