Supplier,Description,Date,Total
AON,Constituency Office Insurance,2022/08/11,-165.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,25.50
Parvasi Media Group Inc.,Advertising,2022/10/25,39.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,2.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,18.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,128.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,-58.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,66.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,29.75
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2022/11/30,8.79
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,30.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,128.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,58.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,35.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,62.00
CBP Marketing Inc.,Promotional Items,2022/12/01,453.20
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,61.25
Kennedy Convention Centre & Banquet,Public Meeting Room Rentals,2022/12/04,3150.00
Bell Canada,Members’ Primary Residence Internet,2022/12/05,124.95
Mentor Productions,Advertising,2022/12/15,20.83
Balita Media Inc.,Advertising,2022/12/16,50.00
Nilanthi Balasjeswaram,Janitorial Services and Maintenance,2022/12/22,60.00
Toronto Hydro,Public Utilities,2022/12/23,265.48
"Astral Media Affichage, S.E.C.",Professional Communication Services,2022/12/25,190.00
"Astral Media Affichage, S.E.C.",Advertising,2022/12/25,1585.00
Star Metroland Media,Advertising,2022/12/25,199.00
Star Metroland Media,Advertising,2022/12/25,467.00
