Supplier,Description,Date,Total
REAL MCCOYS,Advertising,2022/02/15,2000.00
Canada Post – Postes Canada,Courier Services,2022/03/22,11.29
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,16.79
GOODWILL THE AMITY GROUP,Advertising,2022/10/06,250.00
OPPA Publication,Advertising,2022/10/06,400.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,18.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,128.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,16.79
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,16.79
REAL MCCOYS,Advertising,2022/11/14,2000.00
FRATERNITY HISPANIC ASSOCIATION,Advertising,2022/11/24,250.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/11/27,82.47
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2022/11/27,272.05
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,61.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,184.27
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,16.79
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/12/05,122.00
"Bell Canada ",Constituency Office Internet,2022/12/10,125.00
Northern Micro Inc.,"Office Supplies, Stationery and Accessories",2022/12/12,42.00
Star Metroland Media,Advertising,2022/12/25,1154.00
ACUMEN INSURANCE GROUP INC 22/12,Constituency Office Insurance,2022/12/28,110.21
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/12/29,5010.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,0.03
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,208.76
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,209.41
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,210.48
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,212.31
Star Metroland Media,Advertising,2022/12/31,1154.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,60.65
"Bell Canada ",Constituency Office Cable,2023/01/01,106.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,33.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,160.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
House of Commons / Chambre des communes,Householders – Paper Recovery,2023/01/01,18.77
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2023/01/01,250.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/01/01,21.25
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.78
"Palladium Security Systems ",Protection and Alarm Monitoring (Member's Office Budget),2023/01/02,26.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2023/01/03,4000.00
Bell Canada,Constituency Office Internet,2023/01/10,125.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/01/11,118.31
Ancaster Society for the Performing Arts,Public Meeting Room Rentals,2023/01/15,200.00
Costco,"Safety Supplies (fire extinguishers, first aid kits)",2023/01/15,29.97
"Magicwordl Cleaning Services Inc. ",Janitorial Services and Maintenance,2023/01/15,250.00
"The Home Depot ","Office Supplies, Stationery and Accessories",2023/01/15,27.96
Catholic Youth Organization,Advertising,2023/01/17,265.49
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/01/17,447.00
ACUMEN INSURANCE GROUP INC,Constituency Office Insurance,2023/01/28,118.77
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2023/01/29,250.00
Bell Canada,Constituency Office Internet,2023/02/01,56.00
Bell Canada,Constituency Office Cable,2023/02/01,50.90
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,160.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/02/01,26.00
Campus Living Centres - ITF Canadian Student Living,Office Rental,2023/02/01,2628.17
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.59
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/02/01,21.25
NIAGARA ESCARPMENT VIEWS,Advertising,2023/02/02,999.00
Palladium Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2023/02/02,26.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2023/02/06,4000.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/02/07,1670.00
FlyPrint Inc.,External Printing Costs,2023/02/08,1250.00
"Fortinos ",Cleaning Products,2023/02/08,30.96
House of Commons,"Printed Matter such as: Printed Envelopes, Maps, Printed Forms, Transparencies, Labels",2023/02/10,132.00
Magicworld Cleaning Services Inc,Janitorial Services and Maintenance,2023/02/12,250.00
Magicworld Cleaning Services,Janitorial Services and Maintenance,2023/02/26,250.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/02/27,418.39
ACUMEN INSURANCE GROUP INC,Constituency Office Insurance,2023/02/28,110.21
Grand & Toy,Cleaning Products,2023/02/28,69.92
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/02/28,197.75
Bell Canada,Constituency Office Cable,2023/03/01,106.90
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,160.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/03/01,16.00
Campus Living Centres - ITF Canadian Student Living,Office Rental,2023/03/01,2628.17
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,16.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.87
Bell Canada,Constituency Office Internet,2023/03/10,125.00
"Magicworld Cleaning Services Inc. ",Janitorial Services and Maintenance,2023/03/12,250.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2023/03/13,4000.00
Fine Lines Sign CO.,Janitorial Services and Maintenance,2023/03/16,625.00
Canada Post – Postes Canada,Courier Services,2023/03/20,8.39
Canada Post – Postes Canada,Courier Services,2023/03/20,7.85
Canada Post – Postes Canada,Courier Services,2023/03/22,13.52
Canada Post – Postes Canada,Courier Services,2023/03/22,14.53
Canada Post – Postes Canada,Courier Services,2023/03/22,10.81
Canada Post – Postes Canada,Courier Services,2023/03/23,123.91
