Supplier,Description,Date,Total
Canada Post – Postes Canada,Courier Services,2022/03/22,114.09
BC Hydro,Public Utilities,2022/06/22,181.05
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,101.00
Burnaby Board of Trade,Advertising,2022/09/07,376.00
Dads Printing,Office Equipment,2022/09/07,963.00
Dads Printing,Signage,2022/09/07,133.75
Google,Advertising,2022/09/30,149.81
BELL,Constituency Office Internet,2022/10/01,101.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/10/01,139.00
Amazon,"Printed Matter, Books, Newspapers and Subscriptions",2022/10/03,33.49
Amazon,"Office Supplies, Stationery and Accessories",2022/10/04,77.02
Amazon,"Office Supplies, Stationery and Accessories",2022/10/04,128.36
META,Advertising,2022/10/17,500.00
BY Hydro,Public Utilities,2022/10/24,263.18
CHAMBERS OLSON,Constituency Office Insurance,2022/10/24,1415.00
Google,Advertising,2022/10/31,44.60
Meta,Advertising,2022/10/31,500.00
BELL,Constituency Office Internet,2022/11/01,101.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,34.24
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,93.00
Meta,Advertising,2022/11/05,130.38
META,Advertising,2022/11/17,500.00
Shaw,Constituency Office Internet,2022/11/21,128.35
Adobe Inc.,Computer Software and Licenses,2022/11/30,847.31
Bell,Constituency Office Internet,2022/12/01,101.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,34.24
CBP Marketing Inc.,Promotional Items,2022/12/01,747.93
House of Commons / Chambre des communes,Other Services,2022/12/01,186.24
Meta,Advertising,2022/12/01,500.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/12/01,77.00
SBV Cleaning,Janitorial Services and Maintenance,2022/12/02,70.00
"Home Depot ","Office Supplies, Stationery and Accessories",2022/12/03,27.79
GAM Shoe Repair,"Office Supplies, Stationery and Accessories",2022/12/05,26.76
META,Advertising,2022/12/05,94.06
Staples,"Office Supplies, Stationery and Accessories",2022/12/05,22.45
Best Buy,Photographic Equipment,2022/12/06,738.25
Walmart Canada,Appliances,2022/12/16,33.85
meta,Advertising,2022/12/17,500.00
by hydro,Public Utilities,2022/12/21,218.44
Shaw Business,Constituency Office Internet,2022/12/21,128.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,9.91
meta,Advertising,2022/12/31,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,425.35
Bell,Constituency Office Internet,2023/01/01,101.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,34.24
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.80
Price Alarms,Protection and Alarm Monitoring (Member's Office Budget),2023/01/01,295.62
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/01/01,73.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.77
Staples,External Printing Costs,2023/01/02,22.45
meta,Advertising,2023/01/05,133.98
SBV Cleaning,Janitorial Services and Maintenance,2023/01/06,70.00
Guangzhou Maibao Package Co ltd,Promotional Items,2023/01/12,9509.47
SBV Cleaning,Janitorial Services and Maintenance,2023/01/13,70.00
Facebook Meta,Advertising,2023/01/17,500.00
Bulk Barn,Gifts given as a matter of protocol,2023/01/19,84.78
Bulk Barn,Gifts given as a matter of protocol,2023/01/19,88.25
Bulk Barn,Gifts given as a matter of protocol,2023/01/19,124.94
Bulk Barn,Gifts given as a matter of protocol,2023/01/19,120.48
Michaels,Gifts given as a matter of protocol,2023/01/19,141.18
Amazon,Photographic Equipment,2023/01/26,188.61
best buy,"Office Supplies, Stationery and Accessories",2023/01/26,21.62
BestBuy,Computer Equipment,2023/01/26,36.74
Diary Queen,Gifts given as a matter of protocol,2023/01/26,49.99
home hardware,Office Furniture and Fixtures,2023/01/26,11.22
SBV Cleaning,Janitorial Services and Maintenance,2023/01/27,70.00
Canada Post – Postes Canada,Postage and Parcel Post,2023/01/30,265.37
Facebook Meta,Advertising,2023/01/30,500.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/01/31,226.72
Grand & Toy,Cleaning Products,2023/01/31,236.11
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,34.24
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.58
Rogers Wireless – Rogers sans-fil,Voice and data roaming fees for mobile devices,2023/02/01,16.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/02/01,151.00
Trinden Enterprises Ltd,Office Rental,2023/02/01,2810.23
Trinden Enterprises Ltd,Office Rental Related Fees,2023/02/01,1012.41
Facebook,Advertising,2023/02/05,211.03
istore,Computer Equipment,2023/02/08,31.49
Staples,"Office Supplies, Stationery and Accessories",2023/02/09,27.18
Delanys coffee,Gifts given as a matter of protocol,2023/02/12,10.02
Meta Facebook,Advertising,2023/02/17,500.00
Amazon,"Video Communication, Broadcasting Equipment and Televisions",2023/02/19,32.05
Amazon,Image/Video Communications Services,2023/02/23,43.86
bc hydro,Public Utilities,2023/02/24,257.94
Canada Post – Postes Canada,Postage and Parcel Post,2023/02/27,266.76
SBV Cleaning,Janitorial Services and Maintenance,2023/02/27,70.00
Midjourney,Computer Software and Licenses,2023/02/28,804.53
Bell,Constituency Office Internet,2023/03/01,101.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,34.24
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,57.00
Trinden Enterprises Ltd,Office Rental,2023/03/01,2810.23
Trinden Enterprises Ltd,Office Rental Related Fees,2023/03/01,1012.41
Meta,Advertising,2023/03/02,500.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.86
