Supplier,Description,Date,Total
Pegasus Publications Inc.,Advertising,2020/10/31,241.67
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/04/25,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/04/27,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/04/28,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/03,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/04,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/05,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/11,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/30,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/05/31,4.00
Circle K,"Printed Matter, Books, Newspapers and Subscriptions",2022/06/01,4.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/07/20,36.89
Choice Communication (Canada) Ltd.,Advertising,2022/07/22,284.63
LINDEN WOODS COMMUNITY CENTRE,Advertising,2022/08/29,100.00
Canadian Museum for Human Rights,Gifts given as a matter of protocol,2022/09/14,39.95
LINDEN WOODS COMMUNITY CENTRE,Advertising,2022/10/19,100.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/10/27,56.24
BMO,Banking Fees and Cheque Orders,2022/10/31,16.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,0.60
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,22.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,206.98
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,89.87
Shoppers Drug Mart,"Safety Supplies (fire extinguishers, first aid kits)",2022/11/01,26.38
Ukrainian Canadian Congress - National,Advertising,2022/11/22,250.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2022/11/25,68.48
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/11/25,139.10
BMO,Banking Fees and Cheque Orders,2022/11/30,16.95
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/12/01,122.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,56.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,272.33
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,14.00
Mr. Clean-Up,Janitorial Services and Maintenance,2022/12/01,310.75
"Davis Media Company Inc., The",Advertising,2022/12/07,400.00
JEWISH POST & NEWS,Advertising,2022/12/07,262.00
LINDEN WOODS COMMUNITY CENTRE,Advertising,2022/12/07,100.00
Pembina Curling Club,Professional Communication Services,2022/12/09,133.33
Pembina Curling Club,Advertising,2022/12/09,600.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2022/12/25,68.48
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/12/25,139.10
Mr. Clean-Up,Janitorial Services and Maintenance,2022/12/29,694.00
BMO,Banking Fees and Cheque Orders,2022/12/30,16.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,84.74
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/12/31,37.08
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,208.76
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,212.31
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,210.48
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2022/12/31,209.41
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,163.99
WINNIPEG JEWISH REVIEW,Advertising,2022/12/31,275.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2023/01/01,14.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,1764.90
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/01/01,31.20
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.80
House of Commons / Chambre des communes,Householders – Paper Recovery,2023/01/01,250.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.77
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,-114.44
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/02/01,700.77
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.59
House of Commons / Chambre des communes,External Printing Costs,2023/02/10,915.42
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,-50.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2023/03/01,452.71
Canada Post – Postes Canada,Courier Services,2023/03/20,10.17
Canada Post – Postes Canada,Courier Services,2023/03/20,11.03
Canada Post – Postes Canada,Courier Services,2023/03/23,9.55
Canada Post – Postes Canada,Courier Services,2023/03/23,19.56
