Supplier,Description,Date,Total
Vanguard Cleaning Systems GTA West,Janitorial Services and Maintenance,2022/11/01,225.00
Vanguard Cleaning Systems GTA West,Janitorial Services and Maintenance,2022/12/01,225.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2022/12/13,651.00
Applewood Shopping Plaza Ltd,Office Rental,2023/01/01,3900.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/01,150.81
Vanguard Cleaning Systems GTA West,Janitorial Services and Maintenance,2023/01/01,225.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/01/02,144.78
BELL CANADA,Constituency Office Cable,2023/01/03,78.56
home hardware,"Office Supplies, Stationery and Accessories",2023/01/10,16.99
Home Hardware,Cleaning Products,2023/01/10,28.37
Home Hardware,"Office Supplies, Stationery and Accessories",2023/01/10,14.49
Home Hardware,Office Renovations,2023/01/12,3.29
Home Hardware,"Office Supplies, Stationery and Accessories",2023/01/13,15.99
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/01/19,122.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2023/01/19,179.96
Dollarama,"Office Supplies, Stationery and Accessories",2023/01/23,4.50
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/01/24,244.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/01/24,651.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/01/24,651.00
Home Hardware,"Office Supplies, Stationery and Accessories",2023/01/25,17.96
" Canadian Tire",Office Furniture and Fixtures,2023/01/26,199.99
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2023/01/26,179.96
Dollarama,"Office Supplies, Stationery and Accessories",2023/01/26,4.50
home hardware,"Office Supplies, Stationery and Accessories",2023/01/26,6.38
Canadian TIre,"Office Supplies, Stationery and Accessories",2023/01/27,25.98
Ikea,"Office Supplies, Stationery and Accessories",2023/01/31,71.04
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/01/31,651.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/01/31,651.00
"Shred-it, C/O Stericycle ULC","Office Supplies, Stationery and Accessories",2023/01/31,148.84
Applewood Shopping Plaza Ltd,Office Rental,2023/02/01,3900.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/02/01,143.59
Vanguard Cleaning Systems GTA West,Janitorial Services and Maintenance,2023/02/01,225.00
Canadian Tire,Office Furniture and Fixtures,2023/02/02,239.99
Ikea,"Office Supplies, Stationery and Accessories",2023/02/02,111.92
Amazon,"Office Supplies, Stationery and Accessories",2023/02/03,12.99
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/02/06,244.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2023/02/09,373.17
Applewood Shopping Plaza Ltd,Office Rental,2023/03/01,3900.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,218.50
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2023/03/01,46.00
Vanguard Cleaning Systems GTA West,Janitorial Services and Maintenance,2023/03/01,225.00
Best Buy,"Video Communication, Broadcasting Equipment and Televisions",2023/03/02,1099.99
Best Buy,"Postage, Parcel Post and Courier Services",2023/03/02,49.98
Best Buy,"Video Communication, Broadcasting Equipment and Televisions",2023/03/02,32.85
Best Buy,"Office Supplies, Stationery and Accessories",2023/03/02,15.50
Best Buy,"Postage, Parcel Post and Courier Services",2023/03/02,12.00
Best Buy,Repair of Office Equipment,2023/03/02,100.01
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2023/03/02,146.87
House of Commons,Pins and Flags,2023/03/03,85.84
Amazon,"Office Supplies, Stationery and Accessories",2023/03/08,22.99
Best Buy,Office Furniture and Fixtures,2023/03/08,219.99
AMAZON,Voice Communication Equipment,2023/03/16,299.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/03/16,1470.00
Dollarama,Cleaning Products,2023/03/17,8.50
Dollarama,Cleaning Products,2023/03/17,2.50
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2023/03/17,651.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2023/03/18,89.98
Blooms Today,Gifts given as a matter of protocol,2023/03/20,115.00
Blooms Today,"Postage, Parcel Post and Courier Services",2023/03/20,19.99
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2023/03/20,2450.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2023/03/21,122.00
House of Commons,Pins and Flags,2023/03/27,156.45
Nightingale Corp.,Office Furniture and Fixtures,2023/03/27,4500.00
Amazon,"Office Supplies, Stationery and Accessories",2023/03/30,197.98
Beauty Restorations Co,Janitorial Services and Maintenance,2023/03/30,150.00
Automated Protection Services,Repair of Telecommunication Equipment,2023/03/31,2095.00
Best Buy,Photographic Equipment,2023/03/31,145.99
Grand & Toy,Cleaning Products,2023/03/31,38.10
Grand & Toy,Other Consumable Supplies From Stores,2023/03/31,301.04
Grand & Toy,"Office Supplies, Stationery and Accessories",2023/03/31,281.60
Staples Canada,Office Equipment,2023/03/31,29.99
Staples Canada,Office Equipment,2023/03/31,7.88
Staples Canada,Office Equipment,2023/03/31,81.87
Staples Canada,Appliances,2023/03/31,99.99
Staples Canada,Appliances,2023/03/31,69.99
Staples Canada,Office Equipment,2023/03/31,29.98
Staples Canada,Office Equipment,2023/03/31,49.94
Staples Canada,"Office Supplies, Stationery and Accessories",2023/03/31,122.29
Staples Canada,Office Equipment,2023/03/31,53.98
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,113.68
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2023/03/31,111.58
Vieira & Associates Insurance Brokers Ltd,Constituency Office Insurance,2023/03/31,1957.00
Walmart,"Office Supplies, Stationery and Accessories",2023/03/31,73.52
Walmart,Appliances,2023/03/31,28.00
Walmart,Appliances,2023/03/31,49.96
Walmart,Photographic Equipment,2023/03/31,54.98
Walmart,"Office Supplies, Stationery and Accessories",2023/03/31,151.60
Walmart,"Office Supplies, Stationery and Accessories",2023/03/31,5.97
Walmart,"Office Supplies, Stationery and Accessories",2023/03/31,59.91
