Supplier,Description,Date,Total
Royal Bank - January 2022 Fees,Banking Fees and Cheque Orders,2022/01/20,3.64
Royal Bank - February 2022 Fees,Banking Fees and Cheque Orders,2022/02/20,11.95
Royal Bank - March 2022 Fees,Banking Fees and Cheque Orders,2022/03/20,11.95
Canada Post – Postes Canada,Courier Services,2022/03/22,30.00
Dollarama - Stationery Supplies,"Office Supplies, Stationery and Accessories",2022/04/04,26.22
Royal Bank - April Fees,Banking Fees and Cheque Orders,2022/04/20,11.95
London Drugs - Hand Sanitizer,"Office Supplies, Stationery and Accessories",2022/05/03,15.80
Royal Bank - May Fees,Banking Fees and Cheque Orders,2022/05/20,11.95
Royal Bank - June Fees,Banking Fees and Cheque Orders,2022/06/20,11.95
Royal Bank - July Fees,Banking Fees and Cheque Orders,2022/07/20,11.95
Royal Bank - August Fees,Banking Fees and Cheque Orders,2022/08/19,12.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/09/01,16.79
Royal Bank - September Fees,Banking Fees and Cheque Orders,2022/09/20,12.95
Costco,Office Furniture and Fixtures,2022/09/21,51.65
Costco,"Office Supplies, Stationery and Accessories",2022/09/21,25.82
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/10/01,16.79
Rexall Pharma Plus - Hill Office,"Office Supplies, Stationery and Accessories",2022/10/18,9.98
Royal Bank - October Fees,Banking Fees and Cheque Orders,2022/10/20,12.95
KOHALY PRINTING & BINDERY LTD.,External Printing Costs,2022/10/27,930.90
Michaels - Ornaments,Gifts given as a matter of protocol,2022/10/27,127.54
Michael's - Ornaments,Gifts given as a matter of protocol,2022/10/27,31.89
Staples,"Office Supplies, Stationery and Accessories",2022/10/29,206.88
Black Press Group Ltd.,Advertising,2022/10/30,274.25
Desh Pardes Times Inc,Advertising,2022/10/30,100.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,40.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,2.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,28.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,105.52
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,68.62
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,100.48
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/11/01,16.79
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/02,5.35
Provident Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/11/16,231.13
Provident Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/11/16,3935.91
Provident Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/11/16,1687.58
Provident Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/11/16,1551.43
Provident Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/11/16,30.61
Royal Bank - November Fees,Banking Fees and Cheque Orders,2022/11/18,12.95
Dollarama - Glitter,Gifts given as a matter of protocol,2022/11/19,12.84
Dollarama - Craft Supplies,Gifts given as a matter of protocol,2022/11/22,16.05
Glacier Media Group,Advertising,2022/11/22,207.28
Michaels - Paint,Gifts given as a matter of protocol,2022/11/22,75.34
Walmart - Candy Canes,Gifts given as a matter of protocol,2022/11/23,17.88
Delta Hospital Auxilary Gift Shop - Basket,Gifts given as a matter of protocol,2022/11/28,4.30
Glacier Media - People to Know,Advertising,2022/11/29,55.00
LMP Publication Limited Partnership,Advertising,2022/11/30,810.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,104.19
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,15.50
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,23.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,68.48
