Supplier,Description,Date,Total
Metro Hardware & Maintenance Inc,Protection and Alarm Monitoring (Member's Office Budget),2022/03/24,-650.00
Metro Hardware & Maintenance Inc,"Security Equipment, Intercom and Alarm System (Central Budget)",2022/03/24,650.00
13092852 Canada Inc.,Office Rental and Related Fees,2022/04/01,4240.14
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/04/01,24.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/04/01,0.70
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/01,137.99
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/04/01,354.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/02,141.86
Stories By Jiwan,Photography and Video Services,2022/04/05,400.00
Pakistan Post,Advertising,2022/04/07,500.00
Parvasi Weekly Inc.,Advertising,2022/04/08,800.00
ZEE9 Digital Inc,Advertising,2022/04/09,500.00
South Asian Weekender,Advertising,2022/04/10,400.00
ASIAN WORLD TODAY INC.,Advertising,2022/04/11,600.00
Voice of Toronto TV,Advertising,2022/04/11,500.00
Hamdard Media Group,Advertising,2022/04/14,800.00
URDU Khabarnama Inc.,Advertising,2022/04/14,525.00
ETHNIC MEDIA INC.,Advertising,2022/04/21,250.00
P H R Maintenance Services LTD.,Janitorial Services and Maintenance,2022/04/21,250.00
ETHNIC MEDIA INC.,Advertising,2022/04/29,125.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/04/30,199.32
Urdu Post Inc.,Advertising,2022/04/30,162.00
13092852 Canada Inc.,Office Rental and Related Fees,2022/05/01,4240.14
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/05/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/05/01,180.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/05/01,-22.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/05/02,146.11
Choice Communication (Canada) Ltd.,Advertising,2022/05/09,111.81
Choice Communication (Canada) Ltd.,Advertising,2022/05/09,109.25
Canada Post – Postes Canada,Courier Services,2022/05/30,10.77
Grand & Toy,Cleaning Products,2022/05/31,22.76
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/05/31,72.15
13092852 Canada Inc.,Office Rental and Related Fees,2022/06/01,4240.14
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/06/01,24.00
13092852 Canada Inc.,Office Rental and Related Fees,2022/07/01,2348.08
13092852 Canada Inc.,Office Rental Related Fees,2022/07/01,1892.06
